November_4,May_4,June_5,May_9,May_10,May_3,June_4,August_3,April_5,May_5,October_4,October_2,May_2,July_2,December_3,April_4,April,December_2,April_6,August,February_3,December,August_8,May_7,March_5,November_8,February,April_2,April_7,August_2,March_6,September,April_3,October,August_7,July_4,March_4,May_8,May,November_5,August_6,November_2,March_7,February_2,May_6,June_2,July_3,March_2,October_3,July,March_3,April_8,November_7,November_3,June,March,November_6,May_12,May_11,August_4,June_3,April_9,September_2,August_5,November
0.45500736615126,-0.33835563397329954,-0.2656120295561412,0.22892246840466898,-0.35356739373887625,-0.383025638875695,0.5077521470800368,0.08694854598206526,-0.2556710143694586,-0.027264975318012225,0.46749918811649466,-0.4241007450561998,-0.5208618406385876,0.19713256400899792,0.29528519386663643,-0.5185216951566326,1.8663353358647292,-0.05660321144744493,0.44983006704420464,0.9524015266308288,0.35873205440137723,0.0012452479725941282,-0.007529596441178753,-0.5770432220789253,0.3725891097222012,-0.046905301294735496,0.27371911758571205,-0.939969752082767,-0.11386672311701942,-0.2306464519474504,0.1416297692724054,0.6639102912409667,-0.019436152929109538,0.5710355938390193,0.35845497349664923,0.13630332830893965,-1.3066401689090936,-0.7827857914842601,-0.17870503707407775,-0.3349609983438312,-0.9763005265899598,0.07556649345364158,0.6079667189429128,0.3958802744612273,0.07746261938363594,-0.2899624755510738,0.4099535043815642,-0.9434901624405081,-0.495886718641305,0.01915929798966047,0.02153240279853083,-0.4405072293397928,-1.0882945411160918,-0.24569513400106072,0.21912576045189797,-0.22042847187096853,0.5677129082867737,-0.11456145644962161,-0.72815559553037,-0.6301766126605326,0.6127150507887117,0.22115741808248895,-0.03961210380849994,-0.11119662243370981,-0.5744942513088742
0.17913543103149504,-0.43933643174393205,-0.3128308661567634,-0.22989970073806115,-0.4683820412791835,0.03606110125431097,0.2048578992224659,-0.059259383143506976,-0.15747385807469597,0.1955950397342091,0.8801460628736821,-0.5431577416341711,-0.8153462037513896,0.11325242591946699,-0.2236894096827079,-0.2031628906097202,0.3667456594693055,-0.0799242121019674,0.23934853697167835,0.17447770608246116,-0.435544293381308,0.2092046636725406,-0.10680760121268888,-0.5806357984327466,0.3914519181463654,1.0512905517436113,0.20027504026245987,-0.5211385148925425,-0.3415043605414544,-0.22462235038323863,0.38545367944550435,0.6966358729872036,0.36909299268078494,-0.25266826476907367,0.40271947103951183,0.04454792173094583,-1.038440587492303,-0.16282051552711338,-0.12423794561368237,-0.7079690420395846,-1.0563796771314216,-0.06813690982552445,0.2731419985100329,-0.9037465322375079,0.4936534598130247,-0.489136246308022,0.6748091515995364,-0.7555256007357116,-0.5233971014810574,-0.4867933546975571,-0.08448733715719334,-0.5543296030056325,-0.7264242269602824,-0.8284194213304613,0.0653135103900597,0.21738796481514247,1.0662471026088005,-0.14954281414843704,-0.14645579863635064,-0.49873053636242337,0.6223321930114755,0.3941517589228721,0.23257272128707968,-0.3738182946249317,-0.9566917209870108
0.0050403024999611384,0.9522024388157678,-0.2891905595755107,-0.030708898398394004,-0.15765590010634264,-0.3247531255018169,0.44625248125616024,0.6319235394708222,-0.7383916548008468,-0.14311332595538237,0.0266635671350436,-0.24311072136126388,-0.9686942485542337,-0.07228662175210088,0.31262207281618476,-0.4851461106359283,0.6512141099712493,-0.1444362524959501,0.625017501679664,0.7045339018243384,-0.15891772478464708,-0.21577296012793762,0.27931096490110224,-0.4231864111424877,0.8287760648924557,0.24589791073365408,0.3096715372108758,-0.8977551139013897,0.04018539236408586,0.407048540415699,0.1666471259168937,0.8525756294580782,0.12664093078904531,1.079651659246642,0.1527934245850033,0.22153968366191545,-0.9881001243810879,-0.5386228919561857,0.3313253564965212,-1.1585136121484523,-0.6326439899069004,0.07658366506462463,0.1307647840209084,-0.48805297084065946,0.8656078922237685,-0.4622541627771103,0.4443967631887652,-1.0869516377974238,-0.6889338560668893,-0.2608810898176234,-0.11756877301717994,-0.9105404408511136,-0.681483470220106,0.2160383958754728,-0.37627503099756054,0.029854456812014714,0.5968027275394099,0.05764966160996108,-0.17930681444917085,-0.7466706936093308,0.07847726450764811,0.34499034561217456,-0.06570205729908046,-0.14102250841431732,-0.10373014073824302
0.2237542855501611,0.2849142037478141,-0.45793799516692113,0.33720716357276903,-0.35772251723724,-0.24482549856710278,0.6426165454459435,-0.015975023273266026,-0.19426578733399574,-0.7331211158098335,-0.05463803402335132,0.022807504850904825,-0.9102024006563608,-0.6196064995556818,0.16020724078773985,-0.5120453490654849,0.2534509580495926,0.1659064052824345,0.8090928372336497,0.31454835941000076,0.14344139598779496,-0.34008893235729715,0.178162288287714,-0.5111956072278291,0.7189480635289446,-0.05415813198596187,0.08132827609066587,-0.7875530896430446,-0.5415665347797435,-0.29158066222717294,0.2869430397606425,0.8999942741427462,-0.3122168204796445,0.2896638238777849,0.5155388418526071,0.030759027547141805,-1.1228145613345581,-0.41326555317105473,-0.06012013626923735,-1.109068971534988,-1.1007455683635634,-0.04828679319677803,0.17040339296663917,-0.7976452414419752,0.3857386749458693,-0.47022446660158174,0.7303076683641848,-0.6262502149701326,-0.7587349919449742,-0.5352893677353746,0.03915073423476789,-0.11739596537825563,-0.08611127946689931,-0.05542255215942672,0.3279931560677676,-0.20572160092493025,0.8441981006501665,-0.2831976585145288,-1.0629411611617374,-0.7785984603172261,0.494499494386952,0.39964717188251053,-0.29654852241196983,-0.38918540810383345,-0.2881928051888057
0.6333816587586368,-0.03586482700178003,-0.31786748959592975,-0.5173461846737373,-0.5085957491354006,0.28839790668284737,0.39693803008972744,0.18505972065482312,-0.2805526523410615,0.535561018511501,0.8249633054472724,-0.6746043557209358,-0.5855852029472545,-0.3131482638890443,0.14784779332677053,-0.26680818792591743,1.1371383776645776,-0.053067401394462026,0.37148576660516297,0.2761939080333229,0.4336861484335143,-0.3574072401020553,0.11656771997713508,-0.7491874451932375,0.8242362076871012,0.22461604479096095,0.4341346491402727,-0.484065460350712,0.10751722712473318,-0.172909044068613,-0.08440993550894517,0.9322748887285929,0.15445932891166417,-0.39720854211024104,0.3980769267605507,0.10090711952744526,-0.7929487871987153,-0.2120734151409683,0.4112470093872381,-0.5231842833676112,-0.9478033759790508,0.28428887063989416,0.41315096993477624,0.05036117583385518,-0.06013779249329802,-0.4263259459739767,0.7318591200310788,-0.34974255489745393,-0.49840848219271955,0.15127291404991713,-0.08162693979398108,-0.9433023415811874,-0.5111992928554444,-0.05313644665660582,-0.09214784558640388,-0.40187520249935205,0.37579600166211796,0.1897087383486837,-0.22980577515012637,-0.4948602186609489,-0.1907367351605478,0.174939138450877,-0.10078124858991264,0.07261364215791763,-0.0315901805398988
0.03229919046897339,0.37282717142782473,-0.40580774486630833,0.13400846990750295,-0.328301754013205,-0.19005481119416529,0.652941617458145,0.20992132441515654,-0.4924467515410645,-0.4927855823423745,-0.33586677366321993,0.08904586415370713,-0.7578211117376754,-0.03416731068136826,-0.3865652501001861,-0.5146141902154161,1.0463282688077333,0.08655387774520307,0.09653805402527502,0.2747123324891307,0.2468324421253809,-0.002242354756818367,0.3012431628580603,-0.5721047551728756,0.6984974224752009,0.42059457379870185,0.16051802149052016,-1.3497087571465147,-0.749928195638281,0.3229641515066234,0.46355214859589217,0.6546236010063196,-0.03286869809440542,0.6558178399149256,0.2380126394778725,-0.002695051656207925,-0.49841290417500583,-0.1794156739213188,-0.012714017226671287,-1.2284865827422773,-0.6050520491145823,-0.18733219954527844,0.05998113106881489,-0.5174583414108229,0.054222233778798826,-0.10901746186221004,0.5023164838707521,-0.3814129719161463,-0.9898745850522718,0.4656815352792367,-0.20065472686872374,0.011664872477435924,-0.6628367951546534,-0.07941508438284514,-0.26599779759273334,-0.2013744229339459,0.9604943743138378,-0.1354329986916511,-0.5753824349660105,-0.8528638797686976,0.7214443453795906,0.5452591745670635,-0.017861317538918786,0.01587103687142294,-0.8764114603856452
0.21975752439093846,0.33188043737324513,-0.2793027959107267,0.3602283836082786,-0.34331339923857845,-0.1845345264416752,0.6612175282102183,-0.14468971338451156,0.1660623584062937,-0.09428825231221499,0.05411461543719446,0.11570515013675223,-0.6961891176062294,0.06485990458579274,0.3249655330698362,-0.7422260053917465,0.3752496965345967,0.034061909269137845,0.8745614523219667,0.5706401033319496,-0.22144039738094787,-0.31521025775261635,-0.0243907951804646,-0.38849816986404445,0.8781537670537466,0.27117215182358456,0.11898123127737373,-0.8840226305459823,-0.802431390250042,-0.0268121947470797,0.3634239163644702,0.9983876155234521,0.05498986666694178,-0.26851416325497945,0.30497038889546274,0.3565376558471641,-0.49095598953844327,-0.26409296082420225,-0.1406974528532244,-0.1672668284661439,-0.8822367828600411,0.13738498410959388,0.4641892817340663,-1.1223300929582916,-0.039014400506523855,-0.2897134708480147,0.7130319905914508,-0.5788247488214766,-0.531433734005283,0.31498365572335857,0.11566097462453886,-0.04019879526190942,-0.33403304906277553,-0.425166687691696,0.19425022291122873,-0.049042049611272356,-0.008575041054422819,0.14216987917821336,-0.45649890105361957,-1.0511348507416092,0.6077882093083947,0.17635149264609593,-0.2299050626860249,-0.15024258706797808,-0.14500338322973827
0.18869244052536616,0.4050566846292334,-0.43002122038449103,0.2494208107086928,-0.27328896183747564,-0.04946664350852737,0.4469422209024845,-0.2236213221765999,-0.6603137517268787,-0.28320539679899803,0.2668065386500357,0.2964603743205165,-0.8773042381303526,-0.08232364595428993,0.4134059804679333,-0.4336925956549882,0.346319505774201,0.19260173921216805,0.48447745716035145,0.49358226320110987,0.23402533553849877,0.019314246388491753,0.0048947493304949685,-0.49994228504917115,0.7232224610503871,0.3141573064836297,0.12402515630412611,-0.7620456308693543,-0.03884546879817013,0.35228264523601466,0.34485490800875623,0.7955068474587838,0.05706592704032956,-0.3972522667947769,0.3163362495088806,0.31513829533533577,-1.0985302270814674,-0.4623202750583724,-0.12468574536433275,-0.891529198472324,-0.8427536933682753,-0.05315529707939744,0.5701487811565498,-0.20943696855405788,0.1529002083045867,-0.22819230260295176,0.6159692470716238,-0.9042692099390683,-0.7898567140905666,-0.5164498354816436,-0.1543461544903379,-0.3863842674521684,-1.186067476594225,-0.23731862799047165,0.5459596456639356,-0.08451187435109095,0.7297316659082483,-0.14160787327458924,-0.5967197307097614,-0.0755391232849462,0.6360885297300353,0.23615747370778112,0.054064202125685426,-0.17192676811944732,-0.42713922703342555
0.3512165630754669,0.11630790522707862,-0.4728174190428824,0.012462973059332243,-0.3929772490297176,0.0805980497585596,0.6878177417277693,-0.5750601222748657,0.2131391142369099,0.06795912440673116,0.27560641645671946,-0.37338793356170547,-0.550264617694523,-0.2827382603762751,0.3225646379849185,-0.595697729435033,0.4807995167254791,-0.0012078118034647423,0.3255723116203304,0.450289859565317,0.5701801408896118,-0.42233576607210027,-0.02827549520250562,-0.5907034450707105,0.9905011435682554,0.18010958082794123,0.2826650701577526,-0.8808181191726153,-0.46997125308907706,-0.5612837625391365,0.22102365126925955,0.8396159832186669,-0.25369822177540213,-0.6852423079460008,0.6025886693161647,0.12633008117286604,0.052590119549968346,0.0066966795293175105,-0.13287494801422525,-0.6116382749023022,-0.9223227697426362,0.425678110387851,0.26219161748802244,-0.3533530625588671,-0.2554079338208936,-0.4580530677413603,0.8279120476739039,-0.5104947741539929,-0.352921004551198,0.12558810408441587,-0.013938198826580796,-0.38904225592029945,-0.6094478915439971,0.248330523333476,-0.42357348016669566,0.06879869691918321,0.5640780576978361,-0.17803573698046032,-0.47149943226052826,-0.6272149484453722,0.22013283485647533,0.24007652903484433,-0.38251178062925967,-0.3388247179342113,-0.04020178323449102
0.3622473148606721,0.31382306816181893,-0.22528165964097885,0.3105894590931848,-0.5294980295365156,0.10796775937720748,0.5194033305334257,-0.17770401201950398,0.6063730077451287,-0.2134440521355283,0.6460834106878559,-0.744172611162807,-0.8276980599096739,-0.3366277627172515,0.044070573071120056,-0.23993685071409776,0.7748340008458272,0.4344051390538979,-0.006410663056479915,0.45201877760780546,-0.24086324174360377,0.20724314414055262,0.007083995079776542,-0.5729094783103669,0.7139716023552505,0.22358183259188014,0.4521860334829071,-0.6154067032841322,0.3689529434385934,-0.7095689254042605,0.07794971427739716,0.852800874692255,0.16892510683903428,0.01486378829439624,0.8740979514456403,-0.1771432669232455,-1.0521167535676914,-0.49432074912610546,-0.14377818900738193,-0.7971674988863579,-1.2135325928905405,3.1942157477413136e-05,0.4246261221656302,-0.6079006955392038,-0.007653810435692708,-0.4458733883098072,0.3175836639323479,-0.5943533093410853,-0.10448110733869898,0.012030746563294475,-0.32641446104395233,-1.0995268301445495,-0.6501534987601852,0.13226443666355658,0.16090712123462644,-0.03669605783973596,0.8951121053979022,-0.31703720252407325,-0.8420905471707092,-0.3262632396497485,0.18197143334318103,0.27829837063981844,0.20593312793454446,-0.7979736470388186,-0.3152885223669403
0.15563103113760693,0.23781613417053163,-0.5129431754838765,0.18135576299281977,-0.49564610217987437,0.011640464093733448,0.6992737295348644,0.23686758274899727,-0.32602969195273646,-0.26359439815015,0.33904263170789284,-0.481863367628493,-0.9773460006447836,-0.1740378710728595,0.0877892592194252,-0.5730103134054282,0.43608852738860265,-0.17885912301463486,0.18839663990466807,0.42494829736303896,0.35618252678669177,-0.07114977798153285,0.13103113553735712,-0.6486575819831663,0.747294184569157,0.311479598163201,0.4264642118559121,-0.976796582860797,-0.3824982313655265,-0.04766789132587755,0.2665396758766614,0.9524195672448558,-0.021804431834047976,0.07374184806372916,0.3991355509393038,-0.15024568434034322,-1.1301504157063276,-0.5346203101589465,0.19146216645430092,-0.9945448734085393,-0.8382033699089639,0.1094179434286198,0.43091704797825403,-0.4656246007172958,0.3701988136072343,-0.38424106200008534,0.5244561651350861,-0.7645765161689075,-0.398886865057406,0.02515601920877099,0.19609712618737807,-0.6458935565097484,-0.7450066910355547,0.2485990506134079,-0.002237008840754888,0.18606933729947603,0.9169429195912737,0.098234184971848,-0.2549169086020495,0.11572984309685157,0.37575898007856945,0.19731143601267065,-0.19321044698147902,-0.4214821482896462,-0.47363290607840336
