May_5,December,May_7,May,April_2,November_3,March_2,May_2,June_4,May_6,August_5,March,November_7,May_8,May_3,May_9,February_5,May_4,June_3,October,August_4,November,July_2,November_5,July_5,January_2,April,June_2,January_6,February_2,January_3,March_3,November_6,February,January_5,September_2,September_3,November_2,August,February_3,January_4,April_5,April_3,July_4,July_6,June,September_4,January,August_3,January_7,April_6,September_5,October_2,November_4,April_4,December_4,July_3,December_2,July,January_8,December_3,March_4,February_4,August_2,September
0.4384170112136995,-0.21790163227911444,0.5519657051321861,-0.007211903436744445,0.026803671901390144,-0.41691501914783097,-0.42244289660409395,-0.46056703749549477,0.328457905118792,0.13169647381245425,0.8161655616439853,-0.49888437184798395,0.34461600055431396,0.09520070697607774,-0.13378592325971866,0.19168252653530535,0.007773215470192302,-0.16799066480227554,-0.1340695918789798,-0.4053989513443157,-0.3856888676674256,0.2030356114650491,-0.11103533838077068,0.5759437426891243,-0.31800800893267644,-0.10030334214957712,0.16173788005536582,0.23344777172879846,-0.14778249926547432,0.23979723542593662,0.014490772486202817,0.08124752912703793,-0.292321560918265,-0.2625486062132073,-0.5236576242840931,0.2791342748830996,0.14940595688783917,-0.028388444516365012,-0.03426355180809886,-0.12768978045397808,-0.03581798349684991,0.3460166787703517,0.22117191670623468,-0.30519981026838106,-0.18009920722890527,0.3906817170209391,0.07545095321771121,-0.527041936300451,-0.02480411138292815,-0.3084751933606941,-0.24939123314324185,0.4000053655181005,0.3888791048145959,0.3535123171813614,0.21368020675712718,-0.5957738643049785,0.4718756393398416,0.10715848414417917,-0.3223146881880503,0.22405021493588306,0.5786774246906147,0.06586251278424977,0.07776370949152768,-0.2377459564668708,-0.17454881379146972
0.3763737073672625,-0.8781225740630179,0.7063076809765172,0.2667561175515071,-0.0012442798010822986,-0.0865260908680284,-0.3195582640623298,-0.4506367417307017,0.431645291601541,0.689662750301553,0.46895537177269525,-0.14096709018289855,-0.5583593248196295,0.31320012970511546,-0.3426079832556707,-0.31298529480557974,0.22004120196663596,-0.24178518590945647,-0.026862023689538668,-0.7504180594292271,-0.4645311320744291,0.09014605270866209,-0.14871958284040132,0.40446719177127466,-0.5945366701169881,-0.32759221441605085,-0.5696947192083153,-0.12790385681730596,-0.39479657523060174,0.032604609959242616,0.003086214380346078,0.31466051133795014,0.19337937056611665,-0.37923014554083756,-0.36547974120645904,0.38282232855157583,0.4265959394186177,-0.19412557249123719,0.11070579889006293,0.03895056188974775,-0.03665752828629733,-0.04190446292265936,-0.23464614693624797,-0.1760687126096158,-0.25461672584765693,0.9089244143014257,0.56934397109159,0.05664208391043299,-0.058944915187807964,-0.20688023272405542,-0.049857503268323694,0.10653007521281144,0.2206874825756242,0.31054287241897793,0.12395124464230325,-0.8935872651902371,0.6184999523184568,-0.07461017892989741,-0.3728833465010411,0.10569810057576146,0.5719467384706598,0.0051562550435328355,-0.26174109707135046,0.24615981488159033,-0.5320585385291158
0.5565337404196306,-0.436838789278855,0.6230495470244642,0.14113791299392478,-0.10182471764394944,-0.5575088657339904,-0.08391092045216605,-0.29737724441717917,-0.02138376293770744,0.5114169679192433,0.8865496191503709,-0.5968776074865771,-0.12310671132051393,0.03481737337876163,-0.284928819116848,-0.18199076166764977,0.037650422673652414,-0.35101718915930613,0.43467814320077736,-0.49851674018091874,-0.2287474592293151,0.09865042151686833,-0.16563343321452023,0.3605374405713439,-0.8752256145795582,-0.6030646626809633,-0.17694598538683926,0.32596196223066354,-0.5874514503196521,0.057700940381511384,-0.14874715865506283,0.36612614575038244,0.11373541145237735,-0.2411572986554844,-0.3626078691288074,0.2807868686001694,0.5059406973561047,0.16660433392369434,0.06614994570066136,-0.18655207089093384,0.14649563034643454,0.2470238408139751,-0.03644134033993822,-0.3057088314034424,-0.11734055288763907,-0.064563210021698,0.1962373905740324,-0.09130159777833931,-0.2710178842353996,-0.18927292914166982,-0.014558848314516225,0.4850735146909695,0.02748649431250952,0.2769626332978149,-0.17243109394483455,-0.6098023964841577,0.4456154824879274,0.3197777303922065,-0.6650304550044707,-0.4992063096687951,0.7118944996947217,-0.0061202621524189815,0.01353255376218214,-0.19606188026848803,-0.49200423946913696
0.7974342699649297,-0.48341022782371723,0.46576549157052266,-0.2886954212264261,0.15388663024574267,-0.5065863023458562,0.03627936650634665,-0.2974741519451627,0.18429557717414452,0.12342573734425055,0.6896995502025023,-0.3720763901930006,-0.2426268669552997,-0.24479155890279633,-0.41211271947549216,0.44837469885654435,0.4311788655976814,-0.6567746706823807,0.01474421022011431,-0.35045136591003456,-0.5424298807125468,0.1958915295212929,-0.10399340537839463,0.4449988642960159,-0.49081354384036585,-0.5195084805801291,-0.01224373401390505,0.06734216563290214,-0.42252586283387455,0.7359321495333966,0.3916114641375189,0.020995318622818275,0.14355881614019858,0.062023035337450655,-0.22829757289907496,0.697629864234922,0.4597817033352368,-0.10675283397768869,0.13658171247174464,0.11071546940035357,0.25171108457473773,0.20675873221787147,0.04787700575302847,-0.5697209831702392,-0.2927630886253215,0.19011982763084653,0.31108064309221595,-0.2284643163193651,-0.02168229394882331,-0.5943061049301616,-0.17779968996012557,0.4695546813316849,0.307042899866076,0.31926336234724884,0.21179652586666398,-0.7025407045406609,0.40649392412076885,-0.14483812028079462,-0.5884750355398778,-0.11944542528618109,0.5935023119951279,0.04449640039975547,-0.3944910202136711,0.0034617579771797566,-0.31459488352304676
0.6436910600096858,-0.11174479261102527,1.1170864535687062,0.3604392123381041,-0.1854276895189574,-0.7625688227812637,-0.19469636674125257,-0.44492335133460653,0.19802792372756528,0.6138525546823984,0.8294364808172414,-0.46571209232494454,-0.024546909833795524,0.21349830919074578,-0.06145622327202847,-0.08794580540128491,0.16965019357672434,-0.083085331843266,0.09759649136394623,-0.6231718153016382,-0.5031260224930441,0.013611458251390443,-0.07723788285320835,0.5644034359430359,-0.43540675204858437,-0.029210888474701477,-0.2711226948083339,-0.18792705865251474,-0.15151570757119656,0.9851612357229734,-0.3353556099358576,-0.12801430340216888,0.008579982401194342,-0.3782912389483101,-0.14996725024263227,0.6178624539234948,0.21811107626588666,-0.5036724181148141,0.12686413618053893,0.30292816594210575,0.5626685824248919,0.12266549843736309,0.02794681592105997,-0.3666370004530234,-0.4177624217792586,0.5545431504690488,0.3413041394575984,-0.09371926112100729,-0.03298754767038235,-0.691252387175133,-0.06305904243501005,0.3262092331306324,0.20262794803886092,0.39004067711913826,0.13319756075521272,-0.593908682527738,0.9832598176073547,-0.17690471739270391,-0.6203340885910978,0.03278272054910043,0.5015092583623858,-0.06642407404915807,0.03815532575210733,0.1278770778231768,-0.19045640640233835
0.34832687931906453,-1.140342682373242,0.517156427752522,0.005683673026872109,0.26683329508674525,-0.15678766000054356,-0.1815451904203318,-0.45331482039413223,0.07041932031567395,0.42142341683298035,1.1700731955475807,-0.6861891908280131,-0.47943885484215903,0.06694988371932176,-0.25455310358112326,-0.06505212431317335,-0.05313095091956472,-0.5171985091835825,0.30810052252350284,-0.37079474486603947,-0.2326751633990047,0.39855618379979757,0.2839518589658137,-0.08060975973334551,-0.8158055477164796,-0.5401565262214819,-0.2182875308822745,0.31256791613386126,-0.7939846485795473,0.17107331853322824,0.07961716563060385,0.30347836524083915,-0.2146480418245726,-0.21850092013213637,-0.17859780793104163,0.21525207660718995,0.3040543912998973,0.12635433155354053,0.012959042953435362,0.17969200424426898,0.512178885078892,0.25417404736993676,0.1908060070773298,-0.3834878266146124,-0.4726370538541138,0.11180493928713488,0.19029651119389243,0.4805061374315679,0.3100186206707953,-0.3629872459830379,0.019260350579487898,0.23854104804542886,0.36093929243171163,0.25036576919169723,-0.028197205839532016,-0.6384933359442789,0.489509813768436,-0.29920526485645793,-0.4340618564676091,-0.19412032093192927,0.8583625735005935,-0.13790949716071063,-0.21670781680709925,0.014653456709587974,-0.29755687431969735
0.7865660765751188,-0.5145727980169839,0.4808956305982908,0.07945506911281097,0.18947245787053268,-0.1622626657608255,0.11501122163150374,-0.247978405272045,-0.024458877329959702,0.12079984036858324,0.9668216754763228,-0.5020575210508721,-0.28397305318462324,0.2531522414609879,-0.2973975650419855,0.09440083747188593,0.4669499697148771,0.035123777843478816,0.12150693834850056,-0.46923802320353086,-0.49001723391793395,0.1252182950673018,-0.24775977046317882,0.15872791366927014,-0.5116013720183779,0.02236508183828942,-0.05477155077303776,-0.14466396723905264,-0.3647300468277874,-0.020722492358993046,-0.0734345829705004,-0.033786924209216876,-0.11537571777266273,0.0531159429293724,-0.20929874285372785,0.6012694382618827,0.37975269750734225,-0.5035977843750878,-0.06904381631768988,0.0524449236971645,0.2955035004630548,0.32606805199019245,0.01895594450219685,-0.6772720333576082,-0.22718207247276506,0.2715303351166336,0.5202751371568601,0.012482868319682802,-0.095211837655408,-0.6463078421683692,-0.15722152079429175,0.114586587665914,0.40564217674813796,0.6155640433181844,0.10911619298051806,-0.7839778731292031,0.6253658039085843,-0.22018942538781788,-0.7127072235092817,-0.25439950881563533,0.4758267411930119,0.06867230554132575,-0.17806654517502005,0.04847419706124422,-0.4998592920010781
0.9972243820483883,-0.5607235741199403,0.3741387638671021,-0.10856132180617337,0.07952240501451509,-0.1414524409670183,-0.4037405817649103,-0.32700469273255084,0.3274377131120695,-0.0029672671110174548,0.7713028146216151,-0.7566000870902762,-0.12171400124942554,-0.29899597546838014,-0.19712935067967086,0.14003418077221175,0.4451673537428169,-0.4630079582300888,-0.28368466136444553,-0.1581452556483302,-0.673696666014327,0.14674885580575242,-0.034880556488005185,0.13717545914983226,-0.24799119071560322,-0.3176372076968399,-0.14423777144663197,0.05090868271033371,-0.3366226768362814,0.10260067443838333,-0.031640562355833145,0.14602970227146603,0.07759568293191692,-0.3479792867766033,-0.015187931262188412,0.24493560244715973,0.17369112980069087,-0.16779791624608886,0.10338797513611953,0.22019281072958322,0.3689191285829529,0.2506141442531178,0.16541449626361168,-0.421307914104098,-0.0369148765329186,0.19562025423279514,0.20614369435996804,-0.05469748077688871,0.004916138763718408,-0.2441272716030651,-0.12395863866814545,0.23964779560691668,0.05946215446150813,0.4625722272901145,0.3803021930455787,-0.24618061134504704,1.2230171594482446,-0.26096152910439,-0.36847224639820914,-0.05429544124979285,0.9727364760672271,0.11143407181671292,0.04234303146986301,0.12115257696246426,-0.4177577655283853
0.5993685077816404,-0.26606424198690803,0.4189180657575782,0.3292940019318725,-0.15520968123492307,-0.43064709064811507,0.07264033302839315,-0.011695625307234885,-0.06630067919954831,0.44548628343850943,0.5355174971669576,-0.3569109461179809,-0.16056214470580707,-0.017948914203295977,-0.19001399340042055,-0.07188797027812524,0.49593889588730466,-0.2377690665128663,0.12625626690643507,-0.5884367853684621,-0.5137227551085813,0.04303056723971894,0.09383137324041606,0.508872760964953,-0.33156525626933164,-0.30190572567848944,-0.30452576977506113,0.052785336584703677,-0.442300309303934,0.8010073516421469,0.30041902354823413,-0.11177807448349522,-0.07235040473902987,0.12795439484641402,-0.02403524775049805,0.5929738236656495,0.15407031174978314,-0.3454282694426455,0.19235288169722192,0.14619387023490404,0.19014069922124627,0.15442588296860835,0.15976487050340288,-0.37080430179849494,-0.13266267788430525,0.5800203716516192,-0.01647412612598512,-0.5979823974086531,-0.06778313770865615,-0.6372977083177584,0.05833758362728243,0.3530328519546334,0.4254887263733259,0.4628876178649093,0.371469127534443,-0.6077213332832192,0.691772914343366,-0.09117451160062445,0.009863272687120152,-0.2370684074068203,0.5990288764585143,-0.02518094558913507,0.08805428884179592,0.25279425414068757,0.061312503213813166
0.31101053209173196,-0.3000699828544061,0.6689137448836164,0.08436124734715238,-0.15603866248318185,-0.5449562524998631,0.08156826067984058,-0.21898358215492097,0.028071876397260026,0.62939007207652,0.715433094401676,-0.24908734956899203,-0.05106603831237165,-0.17835237022097938,0.16179054251676425,-0.04785978257384979,0.09396084272089539,-0.20393627010692633,-0.06137124815490852,-0.31736369884154714,-0.7404134987853688,-0.2739795233103895,0.46793755264542636,0.30074320693882334,-0.5027071546516756,-0.1263173025439253,-0.16575973618085638,0.006186124181195143,-0.46250055754797065,-0.07358329371708955,0.30963648359746854,0.2694776810212879,-0.15916697942615982,-0.22943277856205915,-0.06373459222164873,0.29284725060284894,0.024936360519042404,-0.036653942864134106,0.24964588960834685,0.1453468564577899,0.233995223432344,0.021606458385248998,0.007210693143031778,-0.16590909814395982,-0.07813940707820895,0.6790537995672536,0.37680016268594385,-0.4542055251499094,-0.32134324839451467,-0.6087415293533013,0.1911852584851385,0.34464115297692133,0.35246803054200593,0.07678221586491171,0.2713592500597398,-0.23658507048525051,0.3835354025452286,-0.1979541643496333,-0.04410826678999016,-0.4031731005398299,0.6803284040569293,-0.05457441401883864,0.12228258768503876,0.14756522117182583,-0.2119015848973515
0.384169244517795,-0.8118554161306473,0.6881881791779032,0.06807634964345542,-0.20430678801502106,-0.6962710972130769,-0.489967624844758,-0.1375217599945422,-0.004823732661434148,0.7333808960937501,0.8998548745826972,-0.4832638541890858,-0.3152665922829552,0.004907881650335247,-0.002966390710535907,-0.010896701664535643,0.20062227628008383,-0.6098255208933223,0.2334258346078272,-0.4688609619867932,-0.50542258128237,0.15424230510867265,0.027816910940857913,0.20272815535966018,-0.7092381076533372,-0.41675619234073646,-0.12407585665751016,-0.18371009880035413,-0.6751636569167333,-0.001858269900506894,0.24570325355733935,0.39980798743761464,0.19312045333347058,-0.28161371941574703,-0.21092066070039583,0.38724346573047047,0.3599849004422972,-0.20444984081825857,0.3526034778991628,0.24356781401414204,0.05751801532881681,0.0940419382714575,-0.3504172048770351,-0.6118848522498057,-0.5564049720251448,0.6623316744887955,0.3519652220190672,-0.04726495544634218,-0.03363433234515284,-0.0449473999856236,-0.07321696739066315,0.29840886466355215,0.21726758519082442,0.5036910547215708,0.03824476805229233,-0.6481378394697308,1.2896961636021371,-0.26741495321519915,-0.5642487085889684,-0.37269863557441696,0.7158550892709845,-0.08921338422477329,0.19462308418124247,0.1834502859819055,-0.31500959181354715
