May_8,May_10,May_4,November_2,May,March,July_2,November_6,December_2,August_6,May_11,May_5,February_2,May_6,February_5,November_4,March_2,April_2,February_4,November,May_3,May_9,August_5,May_2,September,August_8,May_7,November_5,January_3,June_2,June,January_4,May_12,September_3,July,February,August_2,January_2,August_9,February_3,October_4,December_4,April_4,March_4,August,July_3,August_4,September_6,April_3,August_3,April,December_3,October_3,August_7,March_3,September_5,September_7,October_2,November_3,December,October,April_5,September_4,January,September_2
0.4384170112136995,0.5519657051321861,0.10339570541778467,-0.41691501914783097,-0.007211903436744445,-0.42244289660409395,0.5943431620398072,0.34461600055431396,-0.21790163227911444,0.8161655616439853,0.09520070697607774,-0.46056703749549477,-0.1675372206139074,-0.13378592325971866,0.007773215470192302,-0.4942396311897195,0.08124752912703793,0.22117191670623468,0.27238581595687217,0.2030356114650491,-0.3151864507280009,0.13169647381245425,-0.3856888676674256,-0.0012150719388678496,-0.21517514914264407,-0.5215444575678593,-0.16799066480227554,-0.292321560918265,0.014490772486202817,-0.1340695918789798,0.23344777172879846,-0.03581798349684991,0.19168252653530535,0.2791342748830996,0.4718756393398416,-0.2625486062132073,-0.09533435839900553,-0.10030334214957712,-0.6224188984486511,0.23979723542593662,-0.14166274165689363,-0.2153250386063998,0.3460166787703517,0.01601294817719974,-0.03426355180809886,-0.30519981026838106,-0.02480411138292815,0.07545095321771121,0.21368020675712718,-0.2377459564668708,0.5359314184543892,0.10715848414417917,-0.020649894419262325,0.6224515171601931,0.06586251278424977,-0.5785551232671031,0.4000053655181005,0.3888791048145959,0.3535123171813614,-0.16658890549749955,-0.207554190179844,-0.24939123314324185,-0.467851944348636,0.1511250966675421,-0.17454881379146972
0.3763737073672625,0.7063076809765172,-0.18641580025623694,-0.0865260908680284,0.2667561175515071,-0.3195582640623298,0.3400847251617918,-0.5583593248196295,-0.8781225740630179,0.46895537177269525,0.31320012970511546,-0.4506367417307017,-0.3187820346802955,-0.3426079832556707,0.22004120196663596,-0.4735750928138334,0.31466051133795014,-0.23464614693624797,0.12880042151343024,0.09014605270866209,0.15712356084742296,0.689662750301553,-0.4645311320744291,-0.23905544079990318,-0.111494269019388,-0.6378340058995804,-0.24178518590945647,0.19337937056611665,0.003086214380346078,-0.026862023689538668,-0.12790385681730596,-0.03665752828629733,-0.31298529480557974,0.38282232855157583,0.6184999523184568,-0.37923014554083756,-0.09960449067615179,-0.32759221441605085,-0.15574489220015225,0.032604609959242616,-0.5338105861286914,-0.114207284317658,-0.04190446292265936,0.3224214311057392,0.11070579889006293,-0.1760687126096158,-0.058944915187807964,0.56934397109159,0.12395124464230325,0.24615981488159033,-0.1492014294157818,-0.07461017892989741,-0.11156787679569877,0.5906919741807122,0.0051562550435328355,-0.48616992369989276,0.10653007521281144,0.2206874825756242,0.31054287241897793,-0.5102630802799945,-0.08307846908156533,-0.049857503268323694,-1.0108398113033454,0.5735039054730166,-0.5320585385291158
0.5565337404196306,0.6230495470244642,-0.020381738678133622,-0.5575088657339904,0.14113791299392478,-0.08391092045216605,0.03722776169314274,-0.12310671132051393,-0.436838789278855,0.8865496191503709,0.03481737337876163,-0.29737724441717917,-0.5571308819003202,-0.284928819116848,0.037650422673652414,-0.08570939787661158,0.36612614575038244,-0.03644134033993822,0.15617181701300797,0.09865042151686833,-0.05742753423247704,0.5114169679192433,-0.2287474592293151,-0.194277603628363,-0.011691666090317854,-0.7490057486634525,-0.35101718915930613,0.11373541145237735,-0.14874715865506283,0.43467814320077736,0.32596196223066354,0.14649563034643454,-0.18199076166764977,0.2807868686001694,0.4456154824879274,-0.2411572986554844,0.03155379836993213,-0.6030646626809633,0.1073230235200927,0.057700940381511384,-0.5792127141840997,-0.26475229381800724,0.2470238408139751,0.2299188738254892,0.06614994570066136,-0.3057088314034424,-0.2710178842353996,0.1962373905740324,-0.17243109394483455,-0.19606188026848803,0.14476793752033773,0.3197777303922065,-0.36548677780015043,0.6237754467600876,-0.0061202621524189815,-0.044294418625861864,0.4850735146909695,0.02748649431250952,0.2769626332978149,-0.3694630352789371,-0.34145864617237065,-0.014558848314516225,-0.7355370007378194,0.5713770060902816,-0.49200423946913696
0.7974342699649297,0.46576549157052266,0.17951427997562225,-0.5065863023458562,-0.2886954212264261,0.03627936650634665,0.04632101596082641,-0.2426268669552997,-0.48341022782371723,0.6896995502025023,-0.24479155890279633,-0.2974741519451627,-0.5571124760023949,-0.41211271947549216,0.4311788655976814,-0.08125276807804899,0.020995318622818275,0.04787700575302847,0.15528376651441908,0.1958915295212929,-0.4714590059481706,0.12342573734425055,-0.5424298807125468,0.2844138935017173,-0.11840596743113223,-0.7098014450923646,-0.6567746706823807,0.14355881614019858,0.3916114641375189,0.01474421022011431,0.06734216563290214,0.25171108457473773,0.44837469885654435,0.697629864234922,0.40649392412076885,0.062023035337450655,-0.12676944231128595,-0.5195084805801291,-0.32905306606021056,0.7359321495333966,-0.46571883130877156,-0.1038371251114397,0.20675873221787147,-0.12310008542541077,0.13658171247174464,-0.5697209831702392,-0.02168229394882331,0.31108064309221595,0.21179652586666398,0.0034617579771797566,0.574131419896711,-0.14483812028079462,-0.2819168254370102,0.2815213562388238,0.04449640039975547,-0.1471693589507873,0.4695546813316849,0.307042899866076,0.31926336234724884,-0.404311019671673,-0.20009728235202887,-0.17779968996012557,-0.9033168731351353,0.3210142846415217,-0.31459488352304676
0.6436910600096858,1.1170864535687062,-0.17083161277976414,-0.7625688227812637,0.3604392123381041,-0.19469636674125257,0.27372959437760513,-0.024546909833795524,-0.11174479261102527,0.8294364808172414,0.21349830919074578,-0.44492335133460653,-0.42730118849336524,-0.06145622327202847,0.16965019357672434,-0.54887853096282,-0.12801430340216888,0.02794681592105997,0.2179690146688079,0.013611458251390443,-0.10447510610859405,0.6138525546823984,-0.5031260224930441,-0.4539817212260783,-0.33541041707099023,-0.3033166207609492,-0.083085331843266,0.008579982401194342,-0.3353556099358576,0.09759649136394623,-0.18792705865251474,0.5626685824248919,-0.08794580540128491,0.6178624539234948,0.9832598176073547,-0.3782912389483101,0.21851451485285295,-0.029210888474701477,-0.45098474760212826,0.9851612357229734,-0.29591661071788183,-0.035907411514848844,0.12266549843736309,0.057855289662381605,0.12686413618053893,-0.3666370004530234,-0.03298754767038235,0.3413041394575984,0.13319756075521272,0.1278770778231768,0.05975167965579529,-0.17690471739270391,0.01974839303786298,0.16059627357636552,-0.06642407404915807,0.015082285364485153,0.3262092331306324,0.20262794803886092,0.39004067711913826,-0.25151924392672775,-0.28117042310183543,-0.06305904243501005,-0.9920828953695723,0.13393214219105326,-0.19045640640233835
0.34832687931906453,0.517156427752522,-0.011054904314305398,-0.15678766000054356,0.005683673026872109,-0.1815451904203318,0.06221475808974571,-0.47943885484215903,-1.140342682373242,1.1700731955475807,0.06694988371932176,-0.45331482039413223,-0.6618232420897743,-0.25455310358112326,-0.05313095091956472,-0.10064619990511109,0.30347836524083915,0.1908060070773298,0.23716287945293507,0.39855618379979757,-0.19642576762522768,0.42142341683298035,-0.2326751633990047,0.06932908351654103,0.031795445598357584,-0.75342323232158,-0.5171985091835825,-0.2146480418245726,0.07961716563060385,0.30810052252350284,0.31256791613386126,0.512178885078892,-0.06505212431317335,0.21525207660718995,0.489509813768436,-0.21850092013213637,0.2603594338447993,-0.5401565262214819,-0.540694297498997,0.17107331853322824,-0.8048865859023906,-0.1194206886991739,0.25417404736993676,0.0969872661440618,0.012959042953435362,-0.3834878266146124,0.3100186206707953,0.19029651119389243,-0.028197205839532016,0.014653456709587974,0.08039524654266303,-0.29920526485645793,-0.8160341259910583,0.5313122630041903,-0.13790949716071063,-0.2743732513258762,0.23854104804542886,0.36093929243171163,0.25036576919169723,-0.7076089643466379,-0.2677166251421102,0.019260350579487898,-0.7041497629704165,0.3668133153794624,-0.29755687431969735
0.7865660765751188,0.4808956305982908,-0.044856927780930624,-0.1622626657608255,0.07945506911281097,0.11501122163150374,0.2596004103117929,-0.28397305318462324,-0.5145727980169839,0.9668216754763228,0.2531522414609879,-0.247978405272045,-0.39496814163910454,-0.2973975650419855,0.4669499697148771,-0.6704895939493511,-0.033786924209216876,0.01895594450219685,-0.1176991495301018,0.1252182950673018,-0.1472398446554861,0.12079984036858324,-0.49001723391793395,-0.09290299651714053,0.05360527626110259,-0.7473077335148752,0.035123777843478816,-0.11537571777266273,-0.0734345829705004,0.12150693834850056,-0.14466396723905264,0.2955035004630548,0.09440083747188593,0.6012694382618827,0.6253658039085843,0.0531159429293724,-0.2556937596067578,0.02236508183828942,-0.13550811770200824,-0.020722492358993046,-0.4263931318175786,-0.25117321462310194,0.32606805199019245,-0.004527454930405243,-0.06904381631768988,-0.6772720333576082,-0.095211837655408,0.5202751371568601,0.10911619298051806,0.04847419706124422,0.42393883298809876,-0.22018942538781788,-0.7405995846157609,0.43161984863100705,0.06867230554132575,-0.3421498972981224,0.114586587665914,0.40564217674813796,0.6155640433181844,-0.46431101042113665,-0.24068675507245288,-0.15722152079429175,-0.735561439360038,0.2308723981583103,-0.4998592920010781
0.9972243820483883,0.3741387638671021,0.17260421238079524,-0.1414524409670183,-0.10856132180617337,-0.4037405817649103,0.09185012331543987,-0.12171400124942554,-0.5607235741199403,0.7713028146216151,-0.29899597546838014,-0.32700469273255084,-0.794310570997967,-0.19712935067967086,0.4451673537428169,-0.05657220504406362,0.14602970227146603,0.16541449626361168,-0.04325106586945413,0.14674885580575242,-0.35707234394258414,-0.0029672671110174548,-0.673696666014327,-0.12763615579275644,0.028920757956256916,-0.5997807572964803,-0.4630079582300888,0.07759568293191692,-0.031640562355833145,-0.28368466136444553,0.05090868271033371,0.3689191285829529,0.14003418077221175,0.24493560244715973,1.2230171594482446,-0.3479792867766033,0.056905006322661926,-0.3176372076968399,-0.5782358612098689,0.10260067443838333,-0.5431300677747918,0.4883422120131819,0.2506141442531178,0.2252352422519369,0.10338797513611953,-0.421307914104098,0.004916138763718408,0.20614369435996804,0.3803021930455787,0.12115257696246426,0.5521408310761351,-0.26096152910439,-1.1042363061238556,0.3790661004446738,0.11143407181671292,-0.18139429254263612,0.23964779560691668,0.05946215446150813,0.4625722272901145,-0.5385101231276997,-0.42964418891628053,-0.12395863866814545,-0.4108695964112611,0.34126183901156043,-0.4177577655283853
0.5993685077816404,0.4189180657575782,0.13775111260754036,-0.43064709064811507,0.3292940019318725,0.07264033302839315,-0.04348928204956423,-0.16056214470580707,-0.26606424198690803,0.5355174971669576,-0.017948914203295977,-0.011695625307234885,-0.46645478809918567,-0.19001399340042055,0.49593889588730466,-0.3139987772226045,-0.11177807448349522,0.15976487050340288,0.18821567713841447,0.04303056723971894,-0.15297017623594017,0.44548628343850943,-0.5137227551085813,-0.280767872004792,-0.1280220924783785,-0.31155107860106296,-0.2377690665128663,-0.07235040473902987,0.30041902354823413,0.12625626690643507,0.052785336584703677,0.19014069922124627,-0.07188797027812524,0.5929738236656495,0.691772914343366,0.12795439484641402,-0.2026272261992255,-0.30190572567848944,-0.16113617462275845,0.8010073516421469,-0.44578862655942214,0.12961048218798824,0.15442588296860835,0.11401908522667126,0.19235288169722192,-0.37080430179849494,-0.06778313770865615,-0.01647412612598512,0.371469127534443,0.25279425414068757,0.6277446464224028,-0.09117451160062445,-0.11519883144254772,0.4431965013647529,-0.02518094558913507,-0.3102094284554511,0.3530328519546334,0.4254887263733259,0.4628876178649093,-0.31088863201919886,-0.3855038882446278,0.05833758362728243,-0.7216716424955335,0.30838567522488236,0.061312503213813166
0.31101053209173196,0.6689137448836164,0.1463474528415744,-0.5449562524998631,0.08436124734715238,0.08156826067984058,-0.06956672904193067,-0.05106603831237165,-0.3000699828544061,0.715433094401676,-0.17835237022097938,-0.21898358215492097,-0.1558931203231483,0.16179054251676425,0.09396084272089539,-0.11397631806370498,0.2694776810212879,0.007210693143031778,0.19971637689614752,-0.2739795233103895,-0.43107516232240584,0.62939007207652,-0.7404134987853688,0.04323884675846349,-0.11858455477754073,-0.6611733391686925,-0.20393627010692633,-0.15916697942615982,0.30963648359746854,-0.06137124815490852,0.006186124181195143,0.233995223432344,-0.04785978257384979,0.29284725060284894,0.3835354025452286,-0.22943277856205915,0.24438857807951656,-0.1263173025439253,-0.2718843838515118,-0.07358329371708955,-0.2864298073156837,-0.07361148926435619,0.021606458385248998,0.1971462932550319,0.24964588960834685,-0.16590909814395982,-0.32134324839451467,0.37680016268594385,0.2713592500597398,0.14756522117182583,0.4474475002265018,-0.1979541643496333,-0.6147758982821541,0.360745260546074,-0.05457441401883864,-0.455288383758537,0.34464115297692133,0.35246803054200593,0.07678221586491171,-0.2618497334337243,-0.2522167374526753,0.1911852584851385,-0.3118772708147722,0.7533917224370037,-0.2119015848973515
0.384169244517795,0.6881881791779032,0.07359089309146934,-0.6962710972130769,0.06807634964345542,-0.489967624844758,0.21381958874449658,-0.3152665922829552,-0.8118554161306473,0.8998548745826972,0.004907881650335247,-0.1375217599945422,-0.3849820694566788,-0.002966390710535907,0.20062227628008383,-0.44348937380617637,0.39980798743761464,-0.3504172048770351,0.2538173479716459,0.15424230510867265,-0.2513025581557898,0.7333808960937501,-0.50542258128237,-0.0314740690766873,-0.06638689482518587,-0.4597053373091382,-0.6098255208933223,0.19312045333347058,0.24570325355733935,0.2334258346078272,-0.18371009880035413,0.05751801532881681,-0.010896701664535643,0.38724346573047047,1.2896961636021371,-0.28161371941574703,0.014370681350096802,-0.41675619234073646,-0.5761327721279307,-0.001858269900506894,-0.3133222397579125,0.004905847808742734,0.0940419382714575,0.1377042728239269,0.3526034778991628,-0.6118848522498057,-0.03363433234515284,0.3519652220190672,0.03824476805229233,0.1834502859819055,0.5040878452883776,-0.26741495321519915,-0.31204405177457106,0.3462648215887006,-0.08921338422477329,-0.39556138572676364,0.29840886466355215,0.21726758519082442,0.5036910547215708,-0.5803835395284943,-0.10131799164297695,-0.07321696739066315,-0.9736429300697029,0.5164495905286107,-0.31500959181354715
