November_6,December_3,March_6,January,April_8,June,December_2,December,July_4,March_3,November_2,August_3,May_4,September_3,October_4,May_5,May,October_2,July_2,September_2,April_5,April_3,December_8,May_10,July_3,December_7,December_4,April_9,August_2,September,December_5,January_2,June_2,April_10,November,March_5,May_6,April,March_2,April_6,May_2,June_3,May_7,April_4,November_7,March,June_4,November_3,August_5,August,July,March_4,November_4,May_8,February,December_6,November_5,May_11,August_4,October,October_3,April_7,April_2,May_3,May_9
0.7046845672788012,0.02836002044536093,-0.35058030379514116,-0.017688058640941376,-0.001982613599861169,0.27110959162469017,0.6233412898501504,0.35756526144133777,-0.7182518808480068,-0.6661386854856199,0.30946812719964467,-0.05375407582115424,-0.9944613346540293,0.5767327896882976,0.39149517796538624,-0.22107922042119715,-0.5279941041360502,-0.42022404677580677,0.41585109279287713,-0.28306993000387604,0.08886010610273737,-0.47615548729017665,-0.22595375694649578,-0.5127046191799467,-0.019589573329759233,-0.35770957389813696,-0.0698603745534989,0.351029156947452,0.07258014264446791,0.6913083341368171,0.1565452515140165,0.4467665664864244,-0.920270376810324,0.5106783342954602,0.5529845508378749,-0.16566557357366563,-0.16168614188030178,-1.031643020156542,0.5439909040375731,0.18777592183457587,-0.01653260885207742,0.19935532673690726,0.4769803892552448,-0.4210643160672609,-0.2198858488799266,-0.25197687702111515,-0.39469699063275343,0.41974059408276315,0.7820105068333043,0.3897236174051347,0.26024385089032176,-0.5865087256074442,-0.0614409780040727,-0.32767175722995284,0.5386512926318487,-0.3904005153463764,-0.30777038740933793,-0.6275312004319006,0.15792817905609363,1.1651563825794473,0.2563600881726146,-0.556721708827492,-0.007488826539391119,-0.708836934333058,0.4863281539393808
0.8907899427167014,-0.19852697117887808,0.3091330917436801,0.22828249976227127,0.019739096002746058,-0.033467655526871976,0.6624831741843357,-0.44816923350092785,-0.41545564651337163,-0.30602014809488126,0.08902268687833526,0.06125182351903684,-0.12415224995827136,-0.2383507852693521,0.44173533808229914,0.02264602090218564,-0.3037671233476158,-0.3385934291559089,0.20092692337693982,0.12085832139494607,-0.2490627797340043,0.008721907281843262,0.4894355545915291,-0.47559568922614764,0.4952490608575053,-0.5905774569593858,0.3042580352025008,0.21488160726290478,0.29538296344493037,0.2763165391774253,0.4915111183000935,0.4906440060242632,-0.6688480815638884,0.8159485414324363,0.35458587766262734,-0.630659659423648,-0.35013499839196194,-0.44242384284482283,0.21695443343231263,-0.5415310281993535,0.20363784203834923,-0.20690580312025414,0.18868239280563776,-0.6290882016356512,-0.6864967881003794,-0.34436741814823685,-0.12192423140280426,0.2659274023303359,0.9076076394236087,0.681370532112591,0.1421332700020515,-0.365564434966018,0.08625376300966839,-0.41546440068762863,0.19694220391371114,-0.5244510703724468,-0.26515945480851916,-0.5791553735520659,-0.10804884260117441,0.628041267067542,0.37789972550964446,-0.6212815662921227,0.21585029974462208,-0.9436740702655428,-0.6597450179582941
0.4454541653744323,-0.165244131395304,-0.18122814255386638,-0.007577398417568895,0.1746811715405091,0.016189986677977566,0.5791972775046624,-0.13571684297626702,-0.5180744832209522,-0.02776933634845912,0.4030236551683856,-0.04212668739644844,-0.554276191221676,0.29916832887904915,-0.14669646664905947,0.4010217373613223,-0.20827179786051872,-0.14150630105205148,0.22176983065679173,-0.160532871946996,-0.4509362393438239,-0.34868753779029993,-0.013286919400111424,-0.19884351397297578,-0.10572832273056222,-0.42433182861087937,0.4586371599290644,0.3871158980987358,0.06295572878029895,0.3519999330933766,0.083644475104565,0.8712315766731228,-0.5575554564645885,0.5877749875802982,0.35473707218558354,-0.04869996506891126,-0.5568392728397719,-0.36923109563805423,0.5766759766281223,-0.33841826258994356,-0.08502229799068793,0.01404618551654676,0.27778431366851375,-0.4403811041650588,-0.04244149174823951,-0.07951219680946615,-0.3113330939145111,-0.38180992175009426,0.3847994830806721,0.5090804698268505,0.015164834732579804,-0.27624233819998684,0.27914370955481194,-0.7835512656607512,0.3427636662620348,0.1938926261100511,-0.3311396305315083,-0.5734154549651675,0.19046195623607748,1.1288849810565433,0.13164627544142,-0.28524419656316935,0.13733797112687296,-0.7527425180602764,-0.3216501771524283
0.28162981886798233,0.012609807453003608,-0.043706582327190505,-0.38396099818373863,-0.006587286352641025,0.19008862550125305,0.7404859993177718,-0.029242128361491176,-0.6074395139474243,-0.06355570288669743,0.04288053617420294,-0.007087746902084642,-0.2826424359089247,0.6181299373006092,0.49259497052484746,0.3779608496379005,-0.2251646978780103,-0.17821003169247618,0.06046433404843575,0.2201984047620924,0.19414804756297324,-0.41206489433611404,0.1459275611049198,-0.3720753213621881,0.22224129769969042,-0.2935310434436851,0.13902246296433235,0.39124621900625794,0.00920008408972325,0.4314564874345831,0.6993339794833313,0.7547153754139941,-0.630200430409211,0.6672346851737695,-0.3652686289804667,-0.31083471721309375,-0.4212806335982633,-0.31857882655127556,0.5632378846041621,-0.2545931835160351,-0.36054682382773684,-0.40671942475103556,0.1148790697281075,-0.030634953799836898,0.20334070048842812,-0.7558563418634406,-0.05612995121195196,0.30902994192105904,0.5043941919464462,0.46602371229544953,0.11184971296876484,-1.0039369212580107,0.1166586837269045,-0.44933323773480377,0.8006083501022607,-0.010486758921336853,-0.30444294731178945,-0.9569401949820484,-0.4658170149392254,0.8922299022566232,0.21135962753985965,-0.7627937405306854,0.279314924122724,-0.7257083954976679,-0.3898132994447574
0.1387772579698206,0.12209024931287232,0.258174990789642,-0.026095816651840867,-0.1446506060043166,-0.059889407746573996,0.48882755009422896,-0.11702826384459838,-0.6417993257323337,-0.6014545619986695,-0.034620580857231846,-0.27459951066511734,-0.10950781966084819,0.2323222697121493,0.4328693241024981,0.06448223253562392,-0.3285400176772767,0.1635336217816005,0.3456077811609194,0.07955559107993342,0.14367100438689875,-0.4636705985953843,-0.2516489270723342,-0.19482317072993569,0.019531342384181076,0.08639830465595343,0.03476044809817507,0.3077711426278674,0.27773357530579457,0.2883473708139149,0.6771828063934222,0.4560779491051563,-0.5764285680939377,0.5888212450993849,0.4726045379129048,0.0865045941381143,-0.360386518545185,-0.4208290350918286,0.23601678419006256,-0.1146992583059519,0.03264851858287592,-0.19380033687811085,0.27142074407861716,-0.13763078854381763,-0.05821651892266956,-0.4508557037002353,0.049047812381425804,0.13634549656307515,0.43407354751584293,0.5342659961896831,0.1962245121301068,-0.2515414508584356,0.07015837318388272,-0.19919288399574886,0.034424463767245964,-0.008666804514901066,-0.1550727728192191,-0.3948818141737709,-0.40509006336329206,1.3356294420545725,0.060418466208619806,-0.9546651454602757,-0.15223853067943224,-1.2331913257844336,0.1573467821205632
0.8415588358585371,-0.23443967253009823,-0.12558732429093303,0.23054190318217327,0.43054139275127495,0.2858313147210164,1.0589801870161457,-0.0977256991368375,-0.45002667314490874,-0.24632341838989852,0.3940084035373623,-0.04305239972121297,0.026901579506777414,0.2798736766506445,0.22093365631800896,0.2949812089478319,-0.17484721304075962,-0.627263697868621,0.22095924978612552,0.13610875668125577,-0.18182740215852364,0.12441277678566684,0.19467322340124246,-0.18498476569132508,0.583152842523393,-0.17402221121811212,0.287331266769035,0.3827261463343744,0.1036824498473495,0.6254656405154854,0.36186084094858856,0.5606043317694874,-0.40169486195836546,0.6791353501896908,-0.2795712318003398,-0.310438512804461,-0.2527279829601754,-0.2204499268797488,0.08627187476807543,-0.3113522340826136,0.11369198600254722,0.0859064025452419,0.19072474988005136,-0.02279951633373836,-0.4903084648623581,-0.35138071182561326,0.10555985696751236,0.40723430320806236,0.7513374554108506,0.5818537306822575,0.30139432081950684,0.023180530657656274,0.214446602752608,-0.42375195585515446,0.23870669899220312,-0.6560124044235668,-0.8175860098040147,-0.5114589858267931,0.4779913626915284,0.9364320958401019,0.3778980587114055,-0.6792481427687032,0.5584025210131176,-1.0047757210629817,0.14206954116396758
0.3938900447865772,-0.13534020926028953,-0.004933271559031907,-0.10163773345933613,0.1542970056220262,-0.0721886939933886,0.5797807161885233,-0.024193741484025616,-0.8673524547232323,-0.4607411892238101,-0.23468705189781264,-0.08639025094899049,-0.3547091064252909,-0.013884539491116205,0.4777132664593608,0.006736728603485252,-0.7770445704383412,0.31632100229137894,0.03254196855722297,-0.14384968592851027,0.36500767305698617,-0.33309863935381234,0.21119682977093188,-0.43197430799625713,-0.3931840809848257,-0.22515139951325647,0.03723417143970493,-0.04272355262639481,-0.0323068059945562,0.09587090409162946,0.48951156879520674,0.5937628486308333,-0.4023893306209101,0.7487809227780218,0.803866271180432,-0.12345676936319143,-0.5964322995362196,-0.3735806142879515,0.4468498365705475,-0.20639749195052826,-0.08816743531124704,-0.362165309384782,-0.10270851914704068,-0.3918402600760606,0.11666438754687093,-0.611826560002547,-0.15276141597269857,0.37115371919152224,0.819354395898844,0.43509607133595973,0.717187860896136,-0.6733096720867383,-0.1359242398240656,-0.41375557187228607,0.26635350996823093,-0.2948585355006457,-0.8461985296773599,-0.525798920072323,-0.12901225945631656,1.1298909419297345,0.04566375787683669,-0.7908392816819557,0.036936851692635636,-0.7263249362224339,-0.15944695980460166
0.7087991770293418,-0.005831444303336271,-0.19138605641199574,0.3201017095054239,-0.07885079992801383,0.17231885248340806,0.5493956014377475,0.39304997062256564,-1.0435352234603592,-0.3551949496105869,-0.004804099352127278,-0.0676924653535561,-0.28694509234758386,0.15501380124167052,0.24619172845280604,0.17235367499135398,-0.4247165903010821,-0.07914681541637458,0.16143287738136314,-0.13425403498259111,-0.209677256026569,0.42032042413747867,-0.2202168609189894,-0.9118683527050706,0.11298702676193098,0.04572651084378142,0.30075824685235253,0.09495707840426787,-0.10409762706877364,0.5809633225732903,0.23653619329298095,0.5145377279188565,-0.6367103647441741,0.49892687388586693,-0.1905468477295748,-0.49643725168188385,-0.7354088418387797,-0.14683176848975094,0.5440242518995166,-0.3898421598899847,0.25926368763876323,-0.12945572032754127,-0.03291163457930144,-0.8038974677399815,-0.6567986648498905,-0.5328078783690154,0.09188845485232888,0.7614648242648285,0.3917024944908334,0.5351907189799603,0.2933372731204361,-0.4516228638383654,-0.03810189666021255,-0.460199494816836,0.024887960129664155,-0.16285499133351605,-0.5134249376429113,-0.46746069299416376,0.18179119757178344,1.2588638225219393,0.19502961084033238,-0.5047946876381582,0.3424856862220127,-0.9699157255571113,-0.011625006336556734
0.5028400040093202,0.0037014588671269305,0.1687373114178053,-0.12364168078928175,0.017846443771756954,0.09454360028887908,0.2477962562224189,-0.045591904901670824,-0.8710934715415466,-0.7725785671451522,0.09846981753075579,-0.0371503466832659,0.22370308577241968,0.24962991504704948,0.3943700306002329,0.040846482015995306,-0.6386305397478551,0.388652273733188,0.262012319856298,0.044906404333944605,-0.026356208458092303,0.19660860829544377,-0.14964959873127875,-0.20041577297626187,0.27976402743021805,-0.09627962316586726,0.4188385207846468,0.19124123862748543,0.2578994947677167,0.6172926336943145,0.44734895417230885,0.1985075481389945,-0.716247205839348,1.0364032250562063,0.2863589091597599,-0.07142310600200143,-0.15110932958333692,-0.31933931247304287,0.3303846030135891,-0.4054450294028331,-0.023906197112703295,-0.351871908071156,-0.07593812537116129,-0.6043894618589256,-0.1483767607320583,-0.035758773879320596,-0.2816091826601699,0.6035048939230424,0.34058893690668857,0.41613041142986795,0.21092260415701092,-0.24277173636884988,0.46345868958491804,-0.24282126664375364,-0.0808293749638232,-0.2645407507117108,-0.6465651372894774,-0.40842362361982004,0.08357773845963166,1.2230659881580026,-0.04157878150183931,-0.6612402555411655,0.24211924241241434,-1.1430923323820001,0.12562545482373755
0.3336594539413915,0.258328880438799,0.05612572788078071,-0.08813954710085542,0.0797116402215354,-0.0499309071705843,0.8586599493617375,-0.19045625455100765,-0.5266282326018272,-0.5004832177875929,0.07307357503676769,0.013125136606253446,-0.21704064755518013,0.26398773643104456,0.34338357328924934,-0.028214549572707713,-0.47950623810660564,-0.38051713848934254,0.03197884821223611,-0.3299016892550188,0.3862137402442093,-0.08168557234300283,0.28538152719756077,-0.2851682279637049,0.4801572357697042,0.47476955800929044,0.33880632703181024,-0.036295040587145284,0.08054733371018793,0.7982393688130708,-0.011009087633676883,0.38004681389739103,-0.5347075038054351,0.4507990806276633,0.03159357464769577,-0.279573955756274,-0.7228322101240062,-0.6372559507521676,0.11462105774081954,0.11783709122890976,0.28016674430281163,-0.17875996655721726,0.4648824347860694,-0.4258687170921065,-0.13510062962287966,0.16895258173860297,-0.09482634703607276,0.6942896615812083,0.5255531194863374,0.5118228075363661,0.1633586201740977,-0.2418517241262718,0.16713577174398825,-0.6194704402674234,0.28811462497561197,-0.2429168342862517,-0.10385854588304078,-0.36452046546704414,0.07325399916483666,0.5353606505061638,0.10509361509156114,-0.6186016991649054,0.0035725956085698105,-0.819990199982459,0.6270261241643853
0.09117823466039499,0.12020481383306768,0.07742379107907738,0.1401600925959644,0.4823735416052959,-0.25558982423712207,0.590830813657234,-0.17091314851817835,-0.013356309036566628,-0.34987493497140904,0.34160792365042236,0.023399608542910302,-0.46501641595037,0.28984355504560355,0.021674351092436935,0.37306103930686957,-0.7176841895645338,-0.31171277104629336,0.05137902306770892,-0.002313278683653705,-0.00037271373542015207,-0.29932971054977947,0.20049142812653464,-0.8175315190721161,-0.015454331855532598,-0.18559885103573803,0.3010908926077088,0.4881279015958765,0.05817920983652107,0.33528881736442623,0.12236820344347438,0.40722023449525474,-0.4572241073634571,0.8647614378265981,0.8054143558248313,-0.13090853360131408,-0.2041088330381128,-1.0006636525040746,0.5475966941932653,-0.27429947817145733,-0.40153464409873746,0.007820684568685801,0.005298816459345105,-0.24610560507561874,-0.056024986351644865,-0.40143478878244104,0.23234220852543858,0.11016962773110993,-0.04062139512496499,0.43908630562403106,0.07580386649369317,-0.39604672745665936,0.13765494268750128,-0.395488861747276,0.5261431949473078,-0.6146983328807641,-0.1453716997719248,-0.5870497747103337,0.2887626785112064,1.0277099711283384,0.201142866388294,-0.9116100999346146,0.21563177844591058,-1.0665945017623935,0.1660294090775544
0.5875968322585013,0.42339880790466894,0.6356652128576241,-0.01708787906346647,0.3395886274181888,0.2646750174736072,0.6198190482675003,0.23061056401477464,-0.6190902288716436,-0.7625307536122302,0.32551929363707943,-0.07729318139153173,-0.19910973890048544,0.5708187444084819,0.29955017214546564,0.46275481614537106,0.10447714603782472,-0.03947512559631339,0.5315792157523532,-0.1948883648141318,-0.17124910830350842,0.01188932729711182,0.06794715953426554,-0.23382518897819357,-0.07905148482202524,-0.18777670908449187,0.07930410895883977,0.19073296581075794,-0.008127133464460192,0.8820858717509455,0.2397042966753145,0.4989953983263,-0.45867324567005274,0.8811751150209494,0.1867552725792586,0.10521610664433936,-0.13263887437209015,-0.7815352473750752,0.16775349599943457,-0.3772113190159633,-0.09168291992329997,-0.1487996838636872,0.1900897288430635,-0.5141877518170447,0.26501089327360733,-0.10006248014026004,-0.4646358390321441,0.5486180285762637,0.4351427024360521,0.5415253259590144,0.22629887426986278,-0.3243108087475131,0.4120814369359905,-0.1890144159380458,0.06397666149074534,-0.5617881133258366,-0.47485056615075255,-0.44684152015246037,0.12111397105191868,1.3629625656755116,0.021846410198670653,-0.7980090882541498,-0.05985910453569901,-0.8364889416391342,-0.5515976826849237
