August_5,March_6,July_7,April_5,April_3,March_5,August_9,July_2,May_4,November_3,March,July_12,July,July_8,July_9,March_7,June_5,June_2,October,August_2,June,July_3,May_3,October_3,July_14,August_3,November_6,June_6,July_13,July_10,November_7,March_2,August_6,August_4,November_5,August_10,July_6,April_4,July_11,January_2,August,November,June_3,February,November_4,November_8,July_5,August_7,July_15,June_4,August_8,December,March_3,April,November_2,October_2,July_4,May_5,May,January,March_4,December_2,March_8,April_2,May_2
2.7270734927560123,3.028002970275965,2.6333371723165535,2.5343787870937766,2.0980454927118184,3.113327291002827,2.3935572968474883,2.787242419447035,2.0806861629307902,2.8415765615988926,1.9409305838919644,3.310906801972031,2.5897817674478443,2.4694897241949207,2.414925708688617,3.0958783876558287,2.5076517747178855,3.202640012022367,2.661891820105803,2.866003712317058,2.9553959325552226,2.3755425153122776,2.613606863697743,2.3697428249942485,3.408875674349407,2.7942929091865074,2.1553055341809135,2.927565804445281,2.9573527941022344,2.485587246247502,1.9646926572150472,3.144748787255325,2.9380521389908965,2.8413960679481916,3.1383817744280402,2.4764616758885305,2.476822549798779,2.6451805360073046,2.265893057988301,3.089213738723813,2.6193785178032676,2.510940190514965,2.995689333398904,2.5390278571399487,2.947175483061513,2.7182858658213744,2.521565191914973,2.4431667344171446,2.493473253290259,2.389327487687931,2.837117291930235,2.1515746528933613,2.7648760813221593,2.5482501348865916,2.586989804672023,2.3512405310401148,2.94801994945332,2.6398464565663446,2.1070522414052766,2.4049153424896503,2.382201269686476,2.9045716373714496,2.218090148921936,2.402645980786759,2.2876113323135283
3.060698481869388,2.739043890945442,2.7010653136136193,2.384677149340214,2.5092948871088594,3.2869084469946697,2.5007119144930425,2.4315662948803545,2.26778597894154,2.47010167425213,2.282129796439845,3.3471100374012774,2.4121613264291253,2.3804830548116183,2.5871768715967494,3.068398244767821,2.1916606609001343,2.9185168003835233,2.787670893578117,3.4745360875535747,3.2733379190733003,2.375277428504886,3.107277660050315,2.4981668627231692,3.2821176802602094,3.057756465009765,2.356043998537959,3.1311661384803053,3.2293766342492294,2.1667483402250856,2.121944942659072,3.0186255683627286,3.1431844810227827,2.905268708682966,3.140484693224035,2.8137459698760487,2.4390904127629143,3.110486582151209,2.1629342611303115,3.1456194382061975,2.961232250742113,2.6913295967009883,2.882392198452882,2.5903850994687563,2.7673564865202462,2.5410521642202015,2.728116904672743,1.9781762448449889,2.1841688032715694,2.7868530301816903,2.896812899585022,2.842253360130813,2.6819989990772997,2.7038906118364365,2.77431899197517,2.489253103126843,2.839066258727081,2.9799015789781595,2.30794637922208,2.1791502707325,2.41650924104835,2.617978345251955,2.371984099194994,2.9481809905061978,2.556857382662708
2.6515863554182864,2.5797476324574293,2.2874010122325172,2.447177792350187,2.0684645342201553,3.254857751706813,2.48405421798246,2.5941069331456204,2.3298807025547035,2.3864185357635015,2.5193093834252624,2.939778046912211,2.2757235662342747,2.2467912301955364,2.3551985515650253,2.8494542229744386,2.426753170655132,2.8758192033587036,3.032053674734612,3.114874862145737,2.661594294941209,2.2760935577690686,2.831342695555795,2.56151625886623,3.4515898482470875,2.6592761526812936,2.125185764932278,2.9742664738344113,2.973728104656473,2.84412317892522,1.829667602503022,2.7325775888494346,2.9313815911070304,2.6964556894142966,3.3366014773073975,2.5395451429622162,2.4096160235228865,2.987552850284537,2.24855745054365,2.878334715250364,2.6548901434403316,2.862754483362171,2.802906186946887,2.5362657127981736,2.754660388590728,2.4196140670024398,2.42626044216414,2.295918346297737,2.832220863844462,2.69035110107766,3.124080186516516,2.807473327403712,2.828411371098203,2.6702220000391197,2.546518456830192,2.2439850040775706,3.051010814610758,2.7791969889859254,2.2698366511192214,2.539876243277038,2.408971322780371,2.9535498761308996,2.393442842898008,2.8142191284479394,2.533363838796008
2.7307594885017776,2.50675189265333,2.496737414658489,2.292137612180559,2.553973160239717,3.048842784917283,2.7429282164222935,2.8217802711820603,2.3009186058435636,2.4728624654800098,2.2713555565936683,3.1333717504300225,2.7563462367878127,2.2076785023905683,2.5695499423377175,2.9629269351813363,2.4897335803345486,2.886008952153111,3.0465999837530866,2.931260510563908,3.043835855988292,2.378783115129919,2.660809024875214,2.6937829646037046,3.460734888643105,2.525059986197882,2.2145268490975423,2.967707107596661,3.094005738007307,2.3948983804334603,2.2094065548793758,2.7423766002199668,2.896823879865723,2.6936316117445727,3.095769166539248,2.4069539373347495,2.3724993480426577,3.124248534264821,2.043593091178614,2.9343037943334895,2.5878716162552418,2.350872421031371,2.9537509849504664,2.85641778755649,2.7839384672742873,2.7762050174456228,2.4672161014971277,2.5783768856267653,2.435470525652384,2.91021969935815,2.6668439136770816,2.5941002188361986,2.7594252678647853,2.5965356995953797,2.6167780435481776,2.513759698828702,2.922551735771208,2.1553987392974023,2.4631859361740873,2.0754914349448517,2.435192268769774,2.920865476719703,2.3340659956161147,2.5316304814185395,2.451778220669677
2.44922375923031,2.8988239270363936,2.543138454394821,2.4865288593399484,2.2684563952395487,3.170574761355083,2.396100855736113,2.7700537339938953,2.1566873489801806,2.7506449867712512,2.1561272642042333,2.901486264286559,2.242263080840334,2.187583330181294,2.354700645157096,3.047350652090849,2.0854082203730395,2.6525021337694605,2.979018039661725,2.8346818850574187,2.9918793679296924,2.2609428980399304,2.9273025873516003,2.699251318255805,3.233361906971301,2.2541295551092357,2.5861367105352397,3.0668078447297455,2.53014354120771,2.3772426155095965,2.3025941817593405,2.9231121533640607,2.7015234576732303,2.666935423192325,2.963798816776807,2.124934089638886,2.1280978903041814,3.132041795162297,1.7648060167103685,3.1223372428462124,2.746675311265248,2.544504357345502,3.1290933654551996,2.987434342230322,2.5677435735879235,2.7208724648088305,2.3061985806145953,2.494108348434758,2.4178592185106855,2.4316143418078027,2.8600804330171354,2.400916714243725,2.498234490635971,2.5664322523416687,2.388686038107723,2.8920665727603017,2.643455788663829,2.843813792102804,2.389110187232867,2.274806322797131,2.3211951518100347,2.587383363214067,2.206598674096514,2.813987317411497,2.7674001881431582
2.2225336830444338,2.701835843433325,2.5663448004836984,2.693679858688217,2.6176938794679634,3.1955699325730844,2.3136393055456517,2.75057923303239,2.3615714116075264,2.934545486116272,2.5643427748221077,3.329179410523168,2.350853737338829,2.755816614636379,2.622892587656693,3.041076234509872,2.3009319475094454,3.14449936936121,2.7412242571964986,2.8941808425500044,2.7528139445421327,2.465571344466376,2.842951266538302,2.6127048765538134,4.0072830029955595,2.2789489566294625,1.9942739216320118,2.849136467979178,2.7458968480840227,2.450099418620593,2.7635042509381225,2.777187970294924,2.8837453820390277,2.6595643859967626,2.9794690666632686,2.494842096717636,2.371568712047154,3.1397990830249403,2.23654369024543,3.034688129497304,2.4245304121360345,2.3436408208325807,2.7241766781120154,2.96162845342669,2.8618082052175677,2.9210014530917423,2.478438131016822,2.223105971981659,2.578469240454762,2.378518534870984,2.9455676559405473,2.3948182638499644,2.8793703209582495,2.9645717903999915,2.279409633099691,2.347134814560821,2.7267505899516173,2.4877254890758147,2.5769923187340793,2.5360399350332057,2.5968971045866933,3.1417612237082397,2.186060807848858,3.1339465799572714,2.4771795525515645
2.9872831108058926,2.7151010678727294,2.557765032246252,2.498524946638571,2.2324337252106825,3.280512034957557,2.7378372521285845,2.6206838089286233,2.1935574263893773,2.677803784108728,2.3667895742581053,3.1044867390152624,2.059177446410837,2.6491751980396154,2.546762524055191,2.965687409900514,2.4697935995578866,2.9035178574943576,2.805742545182459,2.709293319031517,2.762361214533704,2.4633524269932408,2.7932346159904795,2.6798781018119886,3.381380544273851,2.775405314321239,2.4054503614898106,3.008819572399432,2.8074218243247326,2.3514389034327845,2.5850022127534156,2.938452253038153,2.977881685237826,2.737212592222337,3.3231751118782813,2.7037594825612867,2.684842307746362,3.203672777575371,2.172497891786774,2.8447002333062414,2.3493882478747663,2.388338612405986,2.9003598426361816,2.9110187476598055,2.774211449870394,3.1109536002846427,2.5820752564294693,1.9736745252778474,2.6592083910973727,2.594530793949221,3.180143902423762,2.7860779905360538,2.923618861039501,2.8143543827758126,2.7766484242386804,2.4609204176531425,2.8413812551751763,2.511182436975689,2.326299579775467,2.107967321264065,2.3437533215760085,3.299880710169855,2.649538266215489,2.9422300682705465,2.456388984518243
3.007561314242089,2.911842494611451,2.5167611196639834,2.489675347477197,2.6689636552778317,3.3510989275703467,2.6261547520386146,2.74030287741241,2.3293086029472736,2.743344541640434,1.872356341038081,3.0512871479228347,2.1181401153177926,2.495261734923669,2.3359115089388163,2.9414620875528814,2.655182775211183,3.0420299463617813,3.101760037519828,2.8735838087976338,2.8154294828774806,2.351027525533076,2.6809948782894253,2.715933338082012,3.515145260305539,2.7455942696582314,2.4051112188608115,3.4054673428002653,2.8378286970999773,2.533979047617316,2.359758109902387,3.136050211502807,2.9381073980980803,3.123691502572731,3.02612609907318,2.5271111502781287,2.7019672393686043,3.0360203855750734,1.973339410645643,2.8046872243863024,2.584203198834362,2.4594356170693508,2.9907377775939805,2.64525802186417,2.7744803748989693,2.5054407394684968,2.238190715164932,2.343632326418371,2.529712580242622,2.8775160882460487,2.9575203731030917,2.5020502721791793,2.647071610006148,2.687054421865049,2.490311840741777,2.7265108419285577,2.7650419458582105,2.6401624732358284,2.4409010494375387,2.2666191984152215,2.3281250162891722,2.8983756535444924,2.197990829583182,2.8446462266788393,2.5409943980708776
2.7774952407700795,2.7452096430071293,2.554887035936058,2.7842520761862954,2.5989797777645967,2.924839061870669,2.527858447742157,2.6142732653624075,2.5711660047277536,2.7338554116242264,1.8910371943105215,3.170544717239081,2.516785361967033,2.3823072571966204,2.759907631499645,3.0305194787742753,2.558422167931973,3.004142570210885,2.880458447318757,2.9547745958141864,2.707621326101205,2.4382755287586577,2.9111993320030503,2.4033541095114788,3.363356274029143,3.196873049417341,2.3539999206939153,3.1839870643707933,2.955263266770397,2.4734339941075687,2.7049967561240558,3.0689383180196743,2.9046885431902587,2.841677193788483,3.1458197900800915,2.388216893011446,2.2723210142702808,2.9878439202727836,2.1730979999695843,2.915320765362932,2.6645810324833232,2.941000377663606,2.7874966710739226,2.5806448052424393,2.446999339454267,2.93182350838588,2.3910236671557668,2.276428923218693,2.406665963428598,2.749446890866894,2.8011761641150796,2.6539385826496233,2.7390349709032464,2.8919257564769394,2.772151322329297,2.698306125665713,2.981538276745651,2.604935556812273,2.267465512828728,2.0345381833433445,2.5440654951445656,3.029896612532609,2.2464495740032753,2.8894203770407603,2.605203516539037
2.990900917095552,2.6095920372240045,2.662074609374579,2.601422025099401,2.4197355650518744,2.9809972538162093,2.844549925078904,2.5978146416308743,2.498582977194707,2.8512886482382447,1.96039653325384,3.273524396842125,2.4957240771718507,2.639042017012997,2.83649232083097,3.0287948268203166,2.523486593665365,3.1213899975570754,2.5704397748953265,2.963581080867044,2.8742414756306855,2.2676945856376527,2.819078833155543,2.362462677580946,3.5184244715160555,3.0108010923899715,2.473954356131485,3.2929198497005756,2.9093345947292732,2.4343294577905183,2.7348510952160106,2.9115223292253227,3.26864972465751,2.7263463969996087,3.071965421200395,2.582798914686578,2.4648512834386787,2.9450437220679864,2.228578068850313,2.905519481578514,2.6725218162935835,2.8104450959485687,2.6745854056864666,2.4520516505292607,2.8586344651019386,2.5323682056098233,2.8782679098158366,2.0346199968085963,2.3726174872115244,2.6423497279053314,3.100791947652398,2.3992305151681075,2.8543385387241016,2.6259013997504654,2.186410518124384,2.4757408454213525,2.6589104027980968,3.0003701220960672,2.3188800211799196,2.038397110112358,2.0478460480741836,2.9117311023988455,2.195005819216537,2.7783289112082836,2.763835251363682
2.811022360250615,2.6240745980201403,2.308652600422954,2.4190833341687976,2.373147610737875,3.2255153391952742,2.6677762134491028,2.6739739465147565,2.322643511083405,2.8952593695914643,2.1477572226434973,3.126590887643563,2.073923010931384,2.660100045878571,2.4184269079753595,2.9430483165795027,2.781743063840858,2.9115407670037983,3.0168927044632263,2.6558884545717336,3.0126055592553964,2.0584935722958733,2.4276606358792496,2.63803544516726,3.3794281710093808,2.368421915639274,2.5712472447457153,3.398314085046034,2.8766152463812933,2.0213760814015944,2.551185410634718,2.859232282831214,2.6620427103754096,2.6964636418592796,2.9326194122660243,2.468002740531004,2.290623964099556,2.794046228339487,1.8283119201151299,2.7154160178113633,2.064276273044444,2.4130406289814816,2.8395572590208076,2.323893941592467,2.959775050613315,2.9477050200940935,2.6790704130282657,2.4927257380730437,2.2583391643785315,2.8332892107639864,2.746443917387719,2.5023407863302283,2.682983808138977,2.5433477012026233,2.6234229483371205,2.8094878150028038,2.5737175540751895,2.770231537791449,2.1860589654954636,2.1879468263786253,2.2877989626596027,2.469136989283509,2.3789612604591004,2.758454313101477,2.3214072387428515
