July,July_6,March_2,March_5,February_5,July_9,May_5,May_3,January_3,April_3,September_2,December_3,November,October,May,September_3,January_8,July_7,February_3,February_4,June_5,June_4,December_2,August,May_7,March_4,April,December,June_2,December_5,March_3,May_9,January_2,January_7,July_4,August_2,January,June,July_2,September,February_2,June_3,May_8,May_6,October_2,May_4,January_6,November_4,November_3,December_4,May_10,June_6,April_2,November_5,March,November_2,May_2,July_5,January_5,April_4,January_4,February,July_8,February_6,July_3
0.27679717197398135,-0.39553843685497325,0.22035514525834482,0.08379511393495477,-0.20255006655256041,-0.13024158060697533,-0.44747121740632273,0.17730906212750425,-0.04606199116885058,-0.20868867095183413,-0.3191514215346534,-0.4063563697693407,-0.22378085991160868,0.04210530301678224,-0.06303079045544006,-0.08262636599543761,-0.29052136981582477,0.905487925892429,-0.15943334893694697,0.596819157871325,-0.429093573672502,-0.6794073730619188,-0.052471947821332444,-0.4168117955647866,0.02980371807312382,-0.1375096722170255,0.4046425190469747,0.20366637681689306,0.32077393298911916,-0.5712666217086474,-0.015014419489832107,-0.7126234545531352,0.25647519734356744,-0.5973837023950781,-0.2733685665027996,0.5537065177061588,0.006484620661787191,-0.09571594308115378,-0.04894436766323369,-0.4903667565621617,0.556250813090989,0.6207778811369431,0.011762064349233617,0.6580357777381809,-0.628931878832699,-0.3648143969412896,0.3422677645346374,0.278694377782567,-0.44281242335473636,-0.3588153173480751,-0.7656498939441233,0.23537384456821125,-0.21334058672741418,0.427172311150386,-0.5930432393635162,-0.07281857734033305,0.4867778824013958,0.12907607471451554,-0.4337727025922199,-0.8177793675074303,0.351700722218662,-0.32546417613934503,-0.09317286760253295,-0.07363318156438534,0.12622436387514874
-0.1102568805068779,-0.5856253086615281,0.44359990094931134,0.4066852178495214,0.09010197521336975,-0.11249616879909942,0.29234309912462286,-0.07718679470724632,0.6247893571936795,-0.03862602255999466,-0.7444497431467038,-0.44670422260861664,-0.3259871191961742,0.31979236975349323,-0.11440578491276357,-0.035089357349873215,-1.094384935887172,0.935309262286463,-0.12671752599931946,0.7652126653318079,-0.34471976681026256,-0.7418558327803062,0.2659453472483724,-0.6577074896122197,0.1105544872913656,-0.13308905908004728,0.07358122266745594,0.293127499057603,0.3132149434764471,-0.4040288943937293,0.0818335988027331,-0.06124286394945859,-0.08382078902595158,-0.7277272046658446,-0.42938568992677173,0.41956996454375123,0.5144717700959147,-0.08077220719048099,-0.09457791697128895,-0.7878211361273207,0.7812452879517648,-0.18578412898804145,-0.09424481722502734,0.41421431182646773,0.10212206679664404,-0.35052165089293963,0.7882226897740172,-0.5044568532048064,-0.4267655226924637,-0.5112822456302477,-0.36389428438284904,0.061193364394859166,-0.08449387270519147,0.3297640492799045,-0.5165647553477078,-0.4432473766191074,0.7997444156237159,-0.060781212324175826,-0.3233044815547432,-0.855483889907968,1.0051986685499248,-0.6068181734939099,-0.18158098099999673,0.021185129022555635,-0.06486473466507028
0.2580891976068225,-0.3447904224494789,0.45778285733371876,0.3084041071939119,-0.22621343876228495,-0.3290805780250229,0.1002396594203405,0.31441025538024503,0.01774722269632386,-0.07101148740976157,-0.6275947707309175,-0.6515460393353937,-0.39934498176709066,0.19717588966202684,0.02191994711308337,0.5472767786929713,-0.36884536332068785,0.6794809635431892,0.20979379910104926,0.27678337389562657,-0.06565096196930137,-0.3553784346508134,-0.49008414124825733,-0.7270353919211977,0.27339019876194653,-0.2763159910534247,0.4124959499859426,0.3955832822111298,0.20355886899135694,-0.32071567385237704,-0.04066569768598792,-0.6367854376698108,0.04486017700417422,-0.8308662174214029,-0.07370535116990812,0.519901769363959,0.21312576199232294,-0.20826372076437755,-0.27708369523501253,-0.6242775655705102,0.9047011910866513,-0.3136347623227989,-0.10346881663952688,0.30362969140407503,-0.3872681446758322,-0.24289613330906926,-0.008110817822333513,0.09201132638114537,-0.5306423312694228,-0.4607735065226547,-0.5577291062318939,0.07192875287250453,-0.37246341379323344,0.28563960756782936,-0.4803285671972051,0.20530405466655652,0.772455313109736,0.029089462282735082,-0.540197643908615,-0.6405743094278917,0.04948620747448118,-0.08864815408234024,-0.4027536971278327,0.18909610623043424,-0.1975183253617858
0.02267019660286082,-0.46530270690965697,0.5062903743119507,0.5713844617326316,-0.3067278272983667,-0.1091175410098683,0.13364367790185183,0.3670011506118321,0.11815654657262431,-0.2370638240640499,-0.007832323663127437,0.0572428532462103,-0.6328516826850626,0.16491939426576072,0.2861185342345377,0.08856685603059326,-0.7375736244343379,0.70271377497948,0.04724124122856588,0.27887164002515535,-0.10992353181953649,-0.5245452722146818,-0.29404291364621243,-0.7113027119126016,-0.0795859885951497,-0.23260757911633928,-0.009511757647153146,0.24364079413135592,0.6488499500788465,0.14140516644194925,0.1470062842040299,-0.3352124401754157,-0.11124138712217152,-0.6678068893564539,-0.1128190798048557,0.33287907044702025,0.15592030307009824,-0.4313294669578902,0.27532026146267763,-0.4036118239567926,0.7786192023197572,0.3437728638843581,-0.055465075350930496,0.5303899339211341,-0.21896834967342668,-0.38525366525490573,0.21461235805275253,-0.011760658731090057,-0.5108583415612731,-0.2830097119741792,-0.6599536993316516,-0.46488828316263775,-0.12256435748266085,0.008544492906333648,-0.2940975152179563,0.26405085194351224,0.7120514880810694,0.03341390586235607,-0.789322420403955,-0.9822286543413695,0.9043354822582762,-0.19656319003702644,-0.43102701839499863,0.05352716955810141,0.4031734592696328
0.4716191017922224,-0.2810697148456439,0.12634922179432231,0.5428911519087523,-0.011534802535263212,-0.0955183391278357,0.48811830281843616,-0.20778072263199546,0.5412149529508019,0.19741915715665065,-0.46375115482084484,-0.0693875614618974,-0.3428191003829531,0.45154974273784143,0.02059798701095502,0.06826411877099496,-0.855664569663226,0.6285466880400629,-0.16952180438084424,0.12410558214779988,-0.3459760656866896,-0.8760555851202418,0.11075357766317581,-0.29411923194913603,-0.16907769196285416,-0.40316380631942406,0.5528781222009793,0.08940695173851755,0.35268641066912154,0.04795294502212157,0.5723452547497209,-0.10163219074162472,0.13566388985203404,-0.8748771267968042,-0.28862595829916166,0.02235809823025478,0.34553940895169666,-0.16397446914187716,-0.032448085464642756,-0.5784659157814436,1.0621478565214466,-0.14675526095089436,0.09488585462787597,0.5271690953782305,0.1659574443968654,0.21199789063811464,0.027064538508238402,-0.1705124241071806,-0.4396172421574798,-0.5117354561232887,0.0028878667634946315,-0.17381205107355022,-0.05189974696511221,0.18802830690342506,-0.6133919123244621,-0.024686556022678115,0.8395179478986279,0.041961028771161174,-0.8079243806750845,-0.855471034929283,0.7262775536168308,-0.08476727716798259,-0.36418685949645185,0.30501278238632634,0.6686712874726589
0.09339750177223197,-0.3580951873430425,0.3563564977272198,0.3139774079762448,-0.3003948666274724,0.3510230523201954,-0.22744181593178914,0.15919383725631747,-0.12180278512890669,-0.3986688239208528,-0.3345546186718589,-0.134756114303165,-0.4683339471226185,-0.0037740575433010334,0.33556906473689824,-0.04116004314040635,-0.9076732727099339,1.2243624720599335,-0.09243527324577547,0.17607125314057762,0.07569073872421761,-0.3694435255489823,0.13394891168255152,-0.7850092033422824,0.17873074121122545,-0.29762928863497295,-0.010483556716698449,0.12085255771956277,-0.016568401413677172,0.4720886338364622,0.20650112743368787,-0.3219438332671348,-0.11659058885318872,-0.9535950351073526,-0.8189906497447944,0.5032031421027038,0.2966012074498184,0.08222380007980787,-0.2476593003366495,-0.4481469442895243,0.7599463361453891,-0.3835895305015019,-0.3220551233758325,0.5595755910736668,-0.6324641220727171,-0.37325672976735186,0.1594628506101246,-0.48848190163753324,-0.36666984468510594,-0.34228545213571343,-0.8293385366651682,-0.2417747044900276,-0.4557888130075844,0.13253998134125047,-0.11324349822319417,-0.30875558323459357,0.7692074950012626,-0.1838598027681045,-0.3880431693469676,-0.924751052011269,0.8666835133139894,-0.39218082344399824,-0.32434609036836004,-0.11343281189831746,-0.04814251215382205
0.7835043481768791,-0.03541605068544427,0.48682193145995756,0.6419846408869812,0.21938674001874653,-0.32962259942581795,0.30180365628882383,-0.2857517925857775,0.5582483108593149,-0.34907714299764514,-0.3302601525703716,-0.5083131645760615,-0.5296701714872128,0.389628822502775,0.24789140693586956,-0.5053922049951683,-0.4896809121897858,0.5445546291898424,0.2268082054339572,0.3163244700642771,-0.31670527425447403,-0.44126717409316574,-0.44277410090239006,-0.5653514515199626,0.3802070350621018,-0.28407323913355836,0.08316340298080763,-0.0216388568934459,0.27783969711109346,-0.6997840199566369,0.9164960554144431,-0.6771702570983208,0.5285355336498231,-0.7843186189309578,-0.3189626605063455,0.3176687685300795,0.6250669227338765,-0.5489646500111024,-0.1349712319963986,-0.5079491181187786,1.0139027598578145,0.07470764054354741,-0.09615668593313208,-0.08437395354297433,-0.007835951474184075,-0.5257950254823965,0.048669838447070894,-0.5168036933643565,-0.2808395611134576,-0.21462027090102018,-0.4774586866529764,0.05880349167563142,-0.13292689770181357,0.0973883175764649,-0.08897094404571637,-0.20801590081617616,0.5197533356707776,0.31210901953774367,-1.0162103215857767,-0.8868138092598921,0.47983264076383103,-0.24042422495922602,-0.5116007563026989,0.3646705132718541,0.7443594517144948
0.08687130166454085,-0.5103249108831062,0.34404330947142603,0.30393049640594133,-0.05179913397054495,-0.14129052783159535,-0.2832283435856568,0.15928194906315563,-0.3137941183452379,-0.4646347201445177,-0.29157305462691524,-0.45925193481368864,-0.7366861203941565,-0.0373501590744748,0.31834838133774057,-0.081921583329866,-0.3748601057851027,0.7905769834188326,-0.07677991487460836,0.204271172953379,-0.11931571921169165,-0.37101996178760976,-0.04659060380379973,-0.7813587943401623,0.17909182639047194,-0.36980916744793846,0.4463768250097929,0.16945165441754975,0.009147792387829604,0.1608054489992891,0.05761649849148537,-0.8086985361138808,-0.00919915015033395,-0.5637525078835007,-0.5773491327017516,0.6805912679051203,0.45782860111738594,-0.0026054110621523963,0.12616566524188152,-0.27342923650366185,0.80230613578511,0.037298503585555726,-0.0846040777194175,0.5285365975026265,0.09161764471747887,-0.08595507584839784,0.16658732608595953,-0.13903468383075557,-0.3949093173201492,-0.11922741978893626,-0.9286909647041516,-0.008968221367771943,-0.4663007619805222,0.21396176306429854,-0.18492319441579674,-0.5224926974399565,0.8957931115954777,-0.060487269180833206,-0.7633997234814381,-0.7500675732214068,0.64864843870198,-0.22328458049214164,-0.264993337235558,0.12238291672814833,0.3097625156796276
0.25298044212228077,-0.27494590832885674,0.3220780764873695,0.4682637623863435,0.30450292359059644,-0.28880252749623303,0.21606898404157474,-0.3910199069601014,-0.111192279197332,-0.2770705385423068,-0.17418920639915403,0.04217886387365736,-0.28026803056771793,0.3782201295865699,0.41403777889580795,-0.03545525138682655,-0.30213795861438497,0.6978538849455214,0.06848795642456677,0.19003904270929844,-0.44710443778477355,-0.8565083232234907,-0.3129545955370867,-0.5450971076597463,0.022123849455940134,-0.1815292043707652,0.19427143234447414,0.11565384714052054,0.047287305346259634,0.05893448596319543,0.2975436316541173,-0.19545760413094423,0.11754341223929031,-1.046142103209916,0.2989832290039818,0.2524450737415974,0.3840704762115086,0.1319131182873302,0.2688946078069754,-0.39038498966794044,0.6148154259422908,-0.5328447892747867,-0.14141673293331497,0.288975136218969,0.26237301865664076,-0.20521865955891352,-0.004584058683445594,-0.28249959846539213,-0.5314158842214705,-0.09072584808241237,-0.5494679044419752,-0.10642049472965992,-0.3418542076749773,0.4363300687076414,-0.3753553318566269,-0.081369038196906,0.926204629482248,-0.13191664066775927,-0.651547999407737,-0.5364317595383628,0.22553324493784416,-0.13883519508638065,-0.3813719665107859,0.1919979529608821,0.4730399028877663
-0.45469640101502373,-0.6385119069540245,0.3443288858456588,0.00445988262858131,-0.14326911882325685,-0.060255634325901704,-0.4305702715311267,-0.33510559984362936,0.2919583755120501,-0.06070681373930574,-0.4069595544459429,-0.3694924970092193,-0.32609466832251804,-0.09398571075360346,0.06725239503696379,0.16598924194902254,-0.31026851706167236,0.958052931841909,0.009943588318143702,0.2560630061519294,-0.25866638117093477,-0.36698731981531035,-0.2208027260521373,-0.4887264744942401,-0.21084268089939534,-0.42097198734253094,0.3037037353061763,0.28373798020484364,0.3752645821581672,0.3928862443196323,0.058638886909509275,-0.21194511656524234,0.17508245996148042,-1.0078017287734626,0.1197766034244288,0.21476912536843426,0.6421367252771608,0.21844441908748732,0.14024109398577211,-0.4814478078725292,0.9459476971711439,0.1466622952168864,-0.13814866191243114,0.40211440893723505,-0.05687633732969401,-0.22139172975899313,0.7212382677040469,0.29165058891863727,-0.08634197776767648,-0.5316565328448886,-0.679536937542054,-0.1647857586807151,-0.39008676159340694,0.41247865751148605,-0.3124805855808761,-0.1702458714289763,0.8364022638557717,-0.1494165455025154,-0.48026649702401647,-1.1596995868456634,0.1763413859990866,-0.1606838468323754,-0.06827048483042936,0.05753939585483676,-0.24155723255990977
0.33567565665439836,-0.16503338867952141,0.22576449482138106,-0.2054902833177274,-0.21271405663067183,-0.13596875292752303,-0.018823031461355777,0.3487227583963583,-0.057520007077926,-0.2663020984091345,-0.6498190024519271,-0.13817999313892257,-0.07087156459770197,0.3469958808686229,0.07004465566585215,0.48894253702575,0.007694807428544344,0.3385653096081374,-0.00021369999981322996,0.7566088026690092,-0.4742864313568773,-0.5800405159668967,-0.01669639212249155,-0.8102836779273817,-0.12040509598652674,-0.2750285718552357,-0.2004664641379371,0.26246015576981796,0.3528201862879466,-0.2899536293866306,0.48092161731849886,-0.004783413406717084,0.13194317561656058,-1.1747234745131665,-0.6037647368681214,0.44781778665862526,0.26362253814495507,0.12074792037795556,0.03845169995903465,-0.6320994394135837,0.9588940879383038,-0.1369040900657238,-0.13352810097431428,0.3400734837587214,-0.10043497050686395,-0.3595319432722248,0.002897593565566188,-0.24858271352106798,-0.5069128228226294,-0.45514180236567137,-0.8451119570043247,-0.07250925471735224,-0.11175439423798253,0.23962714270254765,-0.5406768873453445,0.0763251376969151,0.8237157825882522,-0.2340438185445529,-0.38581950903730605,-0.6193940113896378,0.08793361189553077,-0.5864329724555755,-0.08428944416432663,-0.04736626728256181,0.6411546708873826
