May_2,November_7,May_9,July_7,October_6,March_4,May_5,April_8,November,March_2,April_5,April_9,April_7,February_3,July_2,April_3,June,April,November_3,June_2,May_4,November_4,March,May_7,June_3,July_8,September_2,May_3,October_2,April_4,November_5,March_6,October_4,April_6,March_5,October_5,July_4,November_10,July_3,November_2,September,April_10,November_8,October,December,May,October_3,May_6,February_2,May_8,September_3,May_10,May_11,July_6,August,January,July_5,March_3,July,December_2,November_6,November_9,August_2,April_2,February
-0.06303079045544006,-0.035276545626735864,-0.7656498939441233,-0.31486186083807527,-0.4079629702513954,-0.7094415691105197,-0.3648143969412896,0.24279827573859458,-0.22378085991160868,0.3361321109972948,0.21841722626497906,-0.20868867095183413,-0.8482685050741581,-0.11714399998946362,0.014755939160987101,0.6327083244107085,-0.2188703006132805,-0.0428259363712358,-0.37185328008290963,0.6207778811369431,0.056627720675382534,0.3487297889273152,0.38158821949229926,0.033852694954762036,-0.429093573672502,-0.2685115558399116,0.0646650082172444,-0.32712691783841324,-0.49994430118414823,-0.1345948979280367,0.08834978534244707,-0.14198159611907085,-0.18590549390162092,-0.3059413725977342,0.0030014310762620094,-0.628931878832699,-0.15180067210004944,-0.057838173531839426,-0.18475321097308775,-0.12001666242734073,0.4550987957951767,-0.8177793675074303,-0.09073557600271949,-0.39740144488707463,0.49392197823882017,-0.516335699101919,-0.18156051832076509,0.6133004207606787,-0.09225138690093615,-0.5829451061719033,0.4711154176397805,0.07466828284257361,-0.40069956629662346,-0.13672674722492367,0.02903601278488159,0.2338373356486655,-0.10471638463059098,-0.5684752835587707,-0.3400243216478661,-0.5743229051141634,0.21106520691510783,-0.16926907072637487,-0.2263635224492563,-0.5305638513613768,0.17524537367398446
-0.11440578491276357,0.18654294607546576,-0.36389428438284904,-0.005890309862119171,-0.17051287241229657,-0.012445698098826473,-0.35052165089293963,0.15513101637441717,-0.3259871191961742,0.44914563999088036,0.04098383790477196,-0.03862602255999466,0.0013391639652182152,-0.06468658205668285,-0.21276262771323734,0.9102439076214859,-0.20796129071863118,0.02166078434997215,-0.18948007621051033,-0.18578412898804145,0.7348303356468313,0.010403279098119056,0.12380255216128538,-0.6032065679949267,-0.34471976681026256,-0.36006815042114,0.08084501850699247,-0.7679454322524073,-0.533035186936665,-0.05854852309202052,0.4508536255651493,-0.59361270344785,-0.20151507908605187,0.014536397863549003,-0.47813185258165547,0.10212206679664404,0.0044614080181814356,0.4305247546760867,-0.24549253466156284,0.29675560949091195,-0.5661007199118576,-0.855483889907968,-0.05106639413474677,0.16624837179428348,0.8540090156745479,-0.8997302038799833,0.05949653708009772,0.413121934977835,0.023067852967224467,-1.047440220794798,0.5153374273872694,0.026406738539989677,-0.5794094781407246,-0.3952600948954558,0.08009211529516441,0.7387212181595517,0.31302861297413503,-0.27023803864641427,-0.5574982259073816,-0.6375897152136524,0.8544082025520725,-0.187523232718795,-0.38334935955873783,-0.12754981096651363,0.14480535065314398
0.02191994711308337,0.23397439541963605,-0.5577291062318939,-0.5401617813703653,0.5174648678051396,-0.18226281582898987,-0.24289613330906926,0.0514293877853834,-0.39934498176709066,0.5692168948489849,-0.1604459258564158,-0.07101148740976157,-0.42644646981992584,0.13579434678524838,0.02836634336073554,0.7740075033022948,0.06666645802208582,-0.004802204080437453,0.016926364237081694,-0.3136347623227989,0.23981046780043885,0.01128191990017767,0.5091537636929191,0.012464099774232212,-0.06565096196930137,-0.06205958417270528,0.4211559506693598,-0.46915294506155636,0.3601092831306857,-0.18387428897349034,0.31101906033749044,-0.22879525330363631,-0.9915354442938266,-0.4187613231348529,-0.056374826543203985,-0.3872681446758322,-0.11156780484979181,0.003926532142219705,0.009737034980234711,0.1169240014922852,0.27073925288249223,-0.6405743094278917,-0.010155235465684871,0.0932966095223065,0.6800083338710158,-0.522535906590593,-0.1542519902000767,0.5786814329583269,0.17737536249382757,-1.0946486104384567,0.5970306996462765,-0.020218290794518978,-0.3851499726441691,-0.178198275773706,-0.19609629890357183,0.27848744441382606,0.08123698939214621,-0.4690591449921936,-0.7151493757414149,-0.6509982365449444,0.26077708328744753,-0.13581580740941493,-0.3323312248500497,-0.555288550006842,-0.5136740780413883
0.2861185342345377,0.37249697549791916,-0.6599536993316516,-0.44420334078223817,0.7064467161860605,-0.29240667479494586,-0.38525366525490573,-0.16662629535346912,-0.6328516826850626,0.08543871885509605,-0.3988393556784768,-0.2370638240640499,-0.7461846577956367,0.11648213412575903,-0.03739699086408971,1.1242196939560327,-0.3484179888198216,-0.010521129397518675,-0.3388356093104256,0.3437728638843581,0.2741676807787848,0.022567575249571814,-0.04725776837130633,0.14118806008511647,-0.10992353181953649,0.09500220989185637,0.08091176597436707,-0.29269506175203486,0.038162574570080265,0.34845103651966736,0.5421847597891907,-0.3482124221259444,-0.4710485292193309,-0.39370352016198973,-0.6007110840645474,-0.21896834967342668,0.17167409575787757,-0.12855938643534703,-0.5154166222861127,0.19213954954519186,-0.12808183326143063,-0.9822286543413695,-0.00279489992493627,-0.04042160892160171,0.6379086936926137,-0.7587838913962612,-0.12351379817191273,0.23714192137710702,0.1933850723086179,-0.8976263293302924,0.3845753019830284,0.1437452558361932,-0.5759077074782449,-0.39203447241531664,-0.10389390774179597,0.26590818962030627,0.4331695739729239,-0.3224517350432329,-0.5272394035137287,-0.1646310854584087,0.329958434351144,-0.3102431356145371,-0.21917280570362346,-0.4942691051198221,-0.025453614295567306
0.02059798701095502,0.11243806755355079,0.0028878667634946315,-0.36933720575289475,-0.361469317456849,-0.3936884865017727,0.21199789063811464,0.17988416119873962,-0.3428191003829531,-0.01165783793703623,0.1310989618743344,0.19741915715665065,0.13906655108888552,-0.06374763618626483,-0.06224816389416803,0.6385062037208022,-0.5609990653510268,-0.28531522001213105,-0.10926115598914207,-0.14675526095089436,0.8785148976009759,-0.021729861541635594,0.1651833904125058,-0.5905095517955341,-0.3459760656866896,-0.2765011979220439,-0.3290068652933931,-0.7983133055506975,-0.8025731785433537,0.12312148661333924,0.2696110401631813,-0.4030983203159914,0.16959670853216913,0.055290018954676876,-0.30627283807191297,0.1659574443968654,0.09934077679452614,0.03730243022004707,-0.15225310951428384,-0.18531154659412613,-0.30500437505159406,-0.855471034929283,-0.07226471099506676,0.13223796341951183,0.8271935543109492,-0.9589275924070044,-0.3534817203670868,0.4065435214964622,0.06333121244242218,-1.0795697553292793,0.6607224830460464,0.028569675315808937,-0.38137365535871043,-0.21832028856697014,-0.19975837933639579,0.5175132304610226,0.27340273007243593,-0.43748618944848044,-0.6521503522782611,-0.18973198329902757,0.3442302856330418,-0.002599430030090201,0.03352350503371944,-0.24018131591850184,0.588981248513389
0.33556906473689824,0.5315811974953267,-0.8293385366651682,-0.07151850077348745,0.2501204550508983,0.04585682962015196,-0.37325672976735186,-0.3016463927341889,-0.4683339471226185,-0.21262583361755164,-0.048285273045537216,-0.3986688239208528,-0.7386510073254052,0.3337758339341935,0.28459327225297826,1.2840733878600854,0.2857915514054684,0.5789184994800801,0.2691893909291236,-0.3835895305015019,0.2603652995858586,-0.5339978682865577,0.06329974960607099,0.1268116089055835,0.07569073872421761,0.02891043202966856,-0.0315709964070824,-0.4488707772021147,0.24022693272062962,0.36098662548922517,0.08835147763752851,-0.11442508135838922,-0.6129474208206089,-0.4829717369483537,-0.5585881238575555,-0.6324641220727171,0.017413144924249155,-0.10418154582493899,-0.5746678910727291,0.4358857928776558,-0.8276078585535577,-0.924751052011269,-0.1718514355249968,-0.2384455116423208,1.139203161611498,-0.8667593026754733,0.1668780361412105,0.2700686340537861,0.29159324895968874,-0.8283944375822451,0.9795479484126968,0.21174068272152072,-0.5017632289927685,0.006979444678649097,-0.2046514027633195,-0.18525422498944746,0.5856960157534459,-0.3629637051330524,-0.5286976232671655,-0.5033874189722651,0.7967548895721908,-0.17341554818903604,-0.11237162376184821,-0.750160426759988,0.31200220802046086
0.24789140693586956,0.19803134026121666,-0.4774586866529764,-0.4848208106024752,0.8868700427911158,0.06258900862937276,-0.5257950254823965,0.2481250265021226,-0.5296701714872128,0.03797603540002938,-0.15679228544818746,-0.34907714299764514,-0.5273847439008205,-0.03732919422789134,-0.11333026285698494,1.2651639338519949,-0.32418721261227496,-0.005708795560839766,-0.1753306283085986,0.07470764054354741,0.17404661158817952,-0.24420439286608783,0.14612701443747061,0.013990110892147724,-0.31670527425447403,-0.508923536054397,-0.09477930808521318,-0.4200178339156819,0.11718781576244687,0.13960488597379184,0.373306511331462,-0.46278147954845966,-0.0346840824720933,-0.46868540972088385,-0.4561513519211725,-0.007835951474184075,-0.061152668335701675,-0.13031842532316223,-0.1423509071773492,-0.01485841443464829,0.26792665296032236,-0.8868138092598921,0.2455842929493656,-0.07619609311856822,0.48043252214924775,-0.8427008106744753,-0.16942271706856077,0.21756699910474042,0.2600196287560537,-0.7655981222727064,0.7541655731510697,-0.14167651348752447,-0.5878542895300732,0.17147108010181836,0.030203053251115435,0.48838153866110917,0.09364917350352359,-0.8269391647741232,-0.524811351362754,0.07132560987384806,0.587004915491232,-0.19381868941131933,-0.11397008027785892,-0.26304451844362886,-0.17708105610631839
0.31834838133774057,0.5143768189365711,-0.9286909647041516,-0.4554260582551768,0.4327726590774928,-0.4705949667615654,-0.08595507584839784,-0.17935298804268554,-0.7366861203941565,0.20120817748340794,0.17613192525235133,-0.4646347201445177,-0.12212064627825442,0.08007401501355425,-0.319396317372146,0.8815868069849416,-0.5231291280633728,-0.17529996731514863,-0.22696839638580754,0.037298503585555726,0.24181804342474453,-0.06151090071766595,0.0958094109158023,-0.03253813767444331,-0.11931571921169165,-0.01963906072387188,0.27323932211703045,-0.2905314411409359,-0.04134616168240236,0.33397237585937484,0.09293548890182732,-0.40433314777464047,0.00624920567280704,-0.277254744940294,-0.2888907922913651,0.09161764471747887,0.21939593003769656,-0.0005933770930287574,-0.43379318712253784,0.09657167004610394,-0.088013010106477,-0.7500675732214068,0.02584835575756876,-0.2189330299202124,0.5044400003058263,-0.6272091894443556,-0.14610596609425025,0.5497354001534321,0.3183674062148507,-0.5409829213602787,0.8424491571159503,0.020805743323776618,-0.44679328622947645,-0.40501234571402217,-0.16154512827351802,0.6144517898379129,0.03990678861169889,-0.5393007315405608,-0.7460078205333802,-0.33008538767564766,0.1087950510363641,0.07950281316831657,-0.22724656212431005,-0.6328343923001518,0.25675367469927823
0.41403777889580795,-0.02516420510751951,-0.5494679044419752,-0.4948975282791974,0.2951094156207196,-0.16133998209145475,-0.20521865955891352,0.2217800361581053,-0.28026803056771793,-0.03749504805622792,-0.16155434751930897,-0.2770705385423068,-0.41344753967926073,-0.22182250677086918,-0.23814060462610886,0.7231980395798148,-0.06549288308705759,-0.11722476364087561,-0.43202568993294566,-0.5328447892747867,0.4970549319036058,0.031665742497655726,0.6242704351259325,-0.31171071053805255,-0.44710443778477355,0.2010865174236057,-0.16345029453316873,-0.34684417751434293,-0.34579147281052536,-0.3260674709675219,-0.03709318851977944,-0.6310959242189601,-0.013082370666455151,-0.23847795294491492,-0.609666400739545,0.26237301865664076,0.48572883429560215,0.14867999599374102,-0.5524830137559951,0.05454992912248509,0.4289371553863725,-0.5364317595383628,0.26765745500018107,-0.043615361616969495,0.7422794709498042,-0.7912150674778389,-0.23282667137839488,0.11707594402886347,0.27065610407168855,-0.7974648074340827,0.5237397372504965,0.3626739213841683,-0.7417364099467993,0.24790532252851094,-0.2265777110271867,0.347686050554195,0.23940609514687794,-0.7767974865858372,-0.7076850607139341,0.3046797015245616,0.23565738184474372,-0.47313474469544536,-0.047080898403788166,-0.6522992614406123,0.1562588234673243
0.06725239503696379,0.21269547130355826,-0.679536937542054,-0.5274686688571691,0.18672113579905858,-0.6429002791041944,-0.22139172975899313,0.39740767494420143,-0.32609466832251804,-0.22987956875734725,0.11350361303932888,-0.06070681373930574,0.1715952585386843,-0.04866411179167745,0.1774581156408212,0.41271708585563527,-0.14586564512223638,-0.2112018219710431,-0.420801959736102,0.1466622952168864,0.152277775844203,0.3797811605694942,0.31160380322291814,0.11009901928928167,-0.25866638117093477,-0.3579727126774483,0.24515879124848391,-0.28540947290964935,-0.36609971832259613,0.04535023221432671,-0.021066749653679898,-0.4580291900772774,-0.31796716796910873,0.11963105407995141,-0.7771156839489056,-0.05687633732969401,-0.1241732921995793,-0.13044840894266413,-0.48437535895227213,0.5389010217565786,0.0878282595476293,-1.1596995868456634,0.028096349065243623,0.2950879049552264,0.6291359824211838,-0.507701734921829,-0.2168352565806609,0.6156229098363678,0.07650558500996156,-0.40431804311523245,0.7694656691752263,0.29256253618357375,-0.4459427703442656,-0.4411117300360274,-0.24638579607243952,1.0312246002124763,0.02856874441585626,-0.4781875251234047,-0.39790341355840164,-0.5707283103695997,0.012053319590568254,-0.06975364397597622,-0.16800650500677625,-0.18065239954173487,-0.09253071912242107
0.07004465566585215,-0.031506465534203734,-0.8451119570043247,0.05480557905732978,-0.44664247673055446,-0.5663338769273418,-0.3595319432722248,-0.0493463750670515,-0.07087156459770197,0.26108279660771444,0.1222773247759727,-0.2663020984091345,-0.538860423519806,0.06175953500010405,0.2376098211185232,1.1985972753600922,-0.10850688568022032,-0.08397551797570511,-0.10569534232908814,-0.1369040900657238,0.8043717496972661,0.07992939089841564,0.569185464228829,-0.35829994938220217,-0.4742864313568773,-0.3581123493317406,0.05766705231895636,-0.3135316578294322,-0.3550237349123765,-0.15552425592578312,-0.058741444807511804,-0.19286812666388087,-0.26601006948025846,0.043000288602637424,0.0203595508829797,-0.10043497050686395,-0.1628424680930827,-0.14240977931325105,-0.3327117875124817,0.53772510358565,0.6604571129412873,-0.6193940113896378,0.030186770920735385,0.25709517911712865,1.0110366663082146,-0.8661995434528922,-0.2895402906280852,0.3228917522880085,-0.12029865319317945,-1.1146939568297392,0.8834494469509675,-0.07852020553202785,-0.45458338496054573,-0.47250149638299654,0.11048895180750014,0.0704043115968351,-0.012889343489687705,-0.33212755869844346,-0.06836992386034735,-0.7590574464124809,0.6534616993601128,-0.392862024608897,-0.47190705946278694,-0.5695721115245522,-0.10061146201724981
