March_2,March_3,March,May_11,April,May_13,February_2,May_3,May_9,May_7,June_3,May_4,May_6,November_7,May_12,November_5,July,December_2,July_6,July_10,November_4,January_3,April_2,May,July_3,August_4,July_2,September_3,May_10,May_5,January,October_3,February_3,March_4,February,May_14,June_4,November_2,June_2,November_6,March_5,June,November_9,July_5,November_3,July_9,December,November,January_2,September,February_4,April_3,July_7,August_2,August_3,October_2,May_2,November_8,July_8,August,September_2,May_8,October,June_5,July_4
-0.6661386854856199,0.23003013390743562,0.7513485302880576,-0.5127046191799467,0.08886010610273737,-0.6275312004319006,0.6270817792195312,-0.5938683411912936,-0.33322121931933313,-0.33840022295239114,-0.5321542212458497,-0.22107922042119715,0.19847360903695388,-0.017433459213751078,0.13380795016995675,0.5792822919039163,-0.34880322238828515,0.9774465300034418,-0.14560432876149487,0.4714579224383724,-0.2613637359304873,0.5740242421050799,0.034194000627335644,-0.01653260885207742,-0.6981315026394475,-0.048212955984247775,0.3929356218007967,0.25953262040052066,-0.15561819549430791,0.20236992127897757,-0.2439938730297559,-0.39527333269426884,0.43832927789257903,-0.35058030379514116,-0.6035109366977194,-0.7839325823891194,1.3688220376709437,0.44508316549646715,0.4837432076214283,-0.6482407238485245,0.23881534928003187,0.32950771616219526,-0.2162245413355018,0.4808256084474069,-0.9605700408891025,-0.10491506174913674,-0.35770957389813696,-0.6111187838775743,0.4050521766802351,0.0016163974252734817,-0.07115133837305973,0.3625532466576515,0.21107310293847936,0.2931171644846398,-0.3906640348064388,-0.3681179853552831,0.21756524853956838,-0.8379385074582469,-0.09302405889806131,-0.24922292036287297,-0.15571202997402883,-0.2450992148983329,-0.19924044048477482,0.6860818124604778,0.4381506222312136
-0.30602014809488126,-0.09307710437672816,0.6078468594710695,-0.47559568922614764,-0.2490627797340043,-0.5791553735520659,0.12195275557671428,-0.7752455273219722,0.15993051025370697,-0.4381097738850005,-0.6061206532383218,0.02264602090218564,-0.10876026702898056,-0.23674596648664822,0.07145539363848251,-0.1360044085609979,-0.22269223509853503,0.47721228940266147,-0.5811235593779287,0.1480743298667834,0.012072900433082671,0.30065678963431275,0.20267821177096335,0.20363784203834923,-0.6761841828390432,0.15714947559246306,0.7290375700051736,0.27195143884957546,-0.3259695357220624,0.2123011567345061,-0.03311366537513193,-0.35365808026824835,0.1858735432845517,0.3091330917436801,0.3884583799140959,-0.6963834557460912,1.2854055847192385,0.22727364763965702,0.08170103982048513,0.6848626777323777,0.032854493991858025,0.2097410398257705,-0.3368409755327073,0.09256071709725915,-1.1093059915618961,0.3165393294678155,-0.5905774569593858,0.05553887182470848,0.5252685596132044,0.090132667132954,-0.043651798037527285,-0.3989408257378925,-0.41812615253381546,0.17266293582625664,-1.1106229486907777,-0.6219826922785936,0.4121940097850296,-0.8052935527984832,-0.36584942591512215,-0.5371040954654555,0.05924967034794976,-0.20179843774619216,0.11142464583065809,0.5418560426533874,0.07526472168561704
-0.02776933634845912,0.399142845007024,0.3669524043456077,-0.19884351397297578,-0.4509362393438239,-0.5734154549651675,0.27016034619007273,-0.4452146904601854,-0.3383061955983511,-0.42549385323911587,-0.3668224056576497,0.4010217373613223,-0.12770035935475743,-0.2132074633564378,0.21785915553435609,0.11457445028843763,0.19054984604735803,0.49484665873963357,-0.30303321971757957,-0.022805455674412,-0.20757464305681175,0.5844246339898056,-0.19938776845828368,-0.08502229799068793,-0.7661529776542085,-0.12594835473311572,0.14153604383424248,0.6833287070783973,-0.28478803849801554,0.5597997615824585,-0.6310819878109432,-0.5941821384977686,-0.2667526222875669,-0.18122814255386638,0.27522871206659,-0.5302245583711913,1.6881836137809505,-0.09093618165585485,0.1666839129357361,-0.47121865059971635,0.4883253846308304,-0.06173303290378381,-0.9282886609807878,0.24958867812941316,-0.98311598497589,-0.15787005601374193,-0.42433182861087937,0.1236009259796699,0.5171619582170233,0.03477419730687606,0.12019381965507721,-0.26215064560789203,0.1436443393011046,0.2679445385504776,-0.811965449471679,-0.8721287797897588,0.027913788438321777,-0.9883318730114861,-0.21640615002093122,-0.18869977441863076,0.0830723428605726,-0.10576828702408715,-0.17916326085517995,0.902367883386639,0.8492022737850647
-0.06355570288669743,0.5323894686299496,0.5012650856903089,-0.3720753213621881,0.19414804756297324,-0.9569401949820484,0.2368783565532219,-0.2983676399173088,-0.3226490060866628,-0.20189888263135158,-0.6449737644994935,0.3779608496379005,0.3473275426000304,-0.7329816213309388,-0.056375480233805605,0.47114760714023607,-0.40451569626994704,0.5477083614240604,-0.08999597368294604,0.32508894856193604,0.06015709393060284,0.3357985751143958,0.14056938790845624,-0.36054682382773684,-0.5025259757282836,0.18294436954333881,0.5889075249786051,0.29291052450531957,-0.11886513905890911,0.27623030592792713,-0.460397301652415,-0.27010526148837194,-0.32918066956694975,-0.043706582327190505,0.7662813249177814,-0.7711266485046566,1.161018403347815,0.4499783931864733,0.33565157028502624,-0.6606123398766326,0.41164263682468005,0.06897572783585444,0.12632429552520336,0.19063773172329726,-0.9275712038046329,-0.09468453376787608,-0.2935310434436851,0.3466666863319321,0.42428836070901327,-0.11041094834481616,-0.008220868800902153,-0.41086682895623894,0.043193786252251495,0.36983482209093144,-0.3062267412943508,-0.4229151435594418,0.10995137327782278,-0.9976657525496934,0.17267716462502464,-0.34865394247082493,-0.10947914534715691,-0.31204365093135855,-0.17541096534962639,0.526961514511929,0.4314103769333481
-0.6014545619986695,0.40506056179047234,0.6412621244384333,-0.19482317072993569,0.14367100438689875,-0.3948818141737709,0.4918082299120993,-0.38489156625023435,0.1917088003055431,-0.58883415652032,-0.7626162619781894,0.06448223253562392,0.08958483755799454,-0.18916223683300254,0.5050240495444187,0.5451713834595798,-0.02126747012151907,0.32671326909714593,-0.061883729278059796,0.11635782240499781,0.1570146012499109,0.7088560784413696,0.1471705284000853,0.03264851858287592,-1.0072277623038508,-0.147028394400729,0.80824552109726,-0.02210525616692432,-0.17924660552363836,0.4352219511882124,-0.32751670528977395,-0.6535052959990335,0.2174439548276117,0.258174990789642,-0.7448339944660873,-0.7267723390957539,1.1937276357620294,0.38353964417879277,-0.15939477251376105,-0.5750459192247337,0.22973356115958798,-0.0933081200879633,0.04276458954470021,0.16831374262454318,-0.4768665779453782,0.014959848813693749,0.08639830465595343,-0.39822264275714925,0.08127119091968424,-0.13347047717196464,-0.25245767212677334,-0.11030002641782108,0.23899029401955305,0.34167060057477217,-0.38120889922120704,-0.17784671905398272,0.5446268949246088,-1.1552289534646452,-0.2322706968625723,-0.4377091716052179,-0.10713349290294888,-0.3243370294054726,-0.4383343347143342,0.334901425012439,0.5725213283616927
-0.24632341838989852,0.24599529936146644,0.8450080110005245,-0.18498476569132508,-0.18182740215852364,-0.5114589858267931,0.25082521633798704,-0.14441872557310775,-0.19316282844418997,0.10340837592784771,0.2524400564467536,0.2949812089478319,0.535105335588123,-0.5694897268228563,0.3881299976120758,-0.37110816805874425,-0.6540912376941231,0.12213571491358384,0.1552947594271727,0.20509098605547987,0.4620395220696099,0.5491782997207857,-0.08883347751644217,0.11369198600254722,-0.47830655126760674,0.05127146855371756,0.7113429732777458,-0.04643833032689888,-0.2765059556233421,0.6231694979694,-0.8383037794642402,-0.09109636039711903,-0.16037117455835448,-0.12558732429093303,0.024794860487906217,-1.123108285313536,1.0085095346727724,0.4842881326398643,0.4807911968758719,0.058710583670102595,0.8370522635602866,-0.26492012983499513,-0.7866539722650719,0.1475173052348856,-1.107136342013722,0.13135739932688187,-0.17402221121811212,0.12510455714143986,0.3825809419485821,0.16157556632337516,-0.2346291677013998,-0.12217583469419166,0.10977664309476334,0.0952162536674106,-0.7185552296402604,-0.5818875797284631,0.45627878389516024,-0.6539188827556198,-0.0329394220713755,-0.35440521258762203,0.19602547987548813,-0.5489741527021766,0.016947872666451626,0.8836894045832111,0.43010677188354124
-0.4607411892238101,0.6119209923844838,0.36662828303743233,-0.43197430799625713,0.36500767305698617,-0.525798920072323,0.11544959009054698,-0.26298082938757394,-0.14117996467019628,-0.33956533729665844,-0.7305403038181055,0.006736728603485252,0.43388978379860593,-0.44377438800497115,0.4505314035620484,-0.05983242404598929,0.01691897451127869,0.6627328421199473,-0.18655043405618066,0.30343919865833124,0.11203085850889963,0.23803532481342218,-0.05326160191593449,-0.08816743531124704,-0.783005085098039,-0.16220960885069102,0.23019695328193843,0.41668070817800607,-0.20445978439805645,0.6003259622503154,-0.45542271718846594,-0.3210003060452894,-0.3773149751370478,-0.004933271559031907,0.1203628400006388,-0.6114131183175385,1.1242820259383755,0.22696550338512872,0.4360323358210927,-0.7514749051756101,0.40916494086262456,0.3506418419976423,0.17545851345032887,0.36590886275952217,-0.3949796900142394,-0.393018611275721,-0.22515139951325647,0.14487313423315626,0.09908142324170907,0.10637796743442762,-0.30455726791353804,-0.18040726056741085,0.3299324148489878,0.078059289928437,-0.798477706667308,-0.5729872996239039,0.23611309161383914,-1.178162796788541,-0.1923477493715453,0.25619872622992523,0.1006753740211129,-0.05645799820547691,-0.17876070960836615,0.3801040535476372,0.7635532910524596
-0.3551949496105869,0.41330353692384936,0.6387499396398797,-0.9118683527050706,-0.209677256026569,-0.46746069299416376,0.44792693328661676,-0.32213056348975005,-0.4523417862079731,-0.30074826805683175,-0.32917103469594694,0.17235367499135398,0.46639636080685454,-0.9740857246983683,0.20311622286067144,0.06470821939379995,-0.24630480445086855,0.46862633535906184,-0.2096434234257333,0.5192440614419143,-0.10493532575635117,0.6494603561616193,0.23451081783020386,0.25926368763876323,-0.4428404723797592,-0.43427828655873285,0.45080980210935034,0.46316579263017826,-0.16400974456715284,0.30479513893151716,-0.3054797344094833,0.2125195101097488,0.09892108616359921,-0.19138605641199574,-0.3654860578489258,-0.7509755463139868,1.3046009578496602,0.18744193315489688,0.0928068510958716,-0.3579268312160686,0.1364798560212933,0.033916303273052256,-0.18574353717293093,0.4226780116496429,-0.6684178011350943,-0.27186678849384904,0.04572651084378142,0.9067418153046208,0.5273505111065181,0.01672884948210744,-0.43145917637229325,-0.33232844022774016,-0.00023766957825099855,0.0784196885283483,-0.6636359017021674,-0.6266830619428446,0.33321932673970506,-0.7967480842875693,-0.30908087725264444,0.02031280138665273,0.06392406295478699,-0.5718093789559292,-0.19979883020940284,0.46650684781182583,0.548949348939661
-0.7725785671451522,0.5402433683930565,0.9895916027916165,-0.20041577297626187,-0.026356208458092303,-0.40842362361982004,0.442543574238671,-0.10370374404027413,0.14637294346760565,-0.4209746024468611,-0.2261228781486213,0.040846482015995306,0.5526118031261853,-0.56066303243744,0.28757031280374734,0.4435295758622967,-0.2493384241327884,0.5935710215146857,-0.07434268667446503,0.41487463662743274,0.23292246024914687,0.26370338173219793,0.36299590348775534,-0.023906197112703295,-0.6651863447661113,-0.5304042248775672,0.7154524520553825,0.46445852399470733,-0.18469117618284864,0.49585613393112143,-0.25987873951851537,-0.4936492248536127,-0.10232812069364483,0.1687373114178053,0.09909689393792268,-0.7345414854664195,1.300668640224035,0.2569357895094137,0.4389837878885456,-0.4023568646800719,0.7285037454100648,0.04969579726409459,0.4425445336137375,0.2553759453162087,-0.9318336622817447,-0.047342483533236515,-0.09627962316586726,-0.1954362626787744,0.40386814709074464,0.0778273942919013,-0.2742937336731049,0.11934213860646756,0.2328690151990338,0.42063483186187056,-0.6803750870125619,-0.1619331888730895,0.633357714684455,-0.6465408522850946,0.18873494189307435,-0.07457201717264796,-0.005873016516655172,-0.5441943238674903,0.1240406531927514,0.8767771182214792,0.4579011768227791
-0.5004832177875929,0.37207414564765434,0.749540572766314,-0.2851682279637049,0.3862137402442093,-0.36452046546704414,0.3534112441659039,-0.286350724547857,-0.5148406341064709,-0.026758792929220024,-0.4418534572616256,-0.028214549572707713,0.2423687914779881,-0.2315835178048248,-0.05442110729231514,0.4954094702092177,-0.5124885747941964,0.3521322450910161,-0.028384723694293165,0.2561221850715206,-0.26286242074225563,0.6063843927420448,-0.022934220204304114,0.28016674430281163,-0.3031179381529743,-0.1604396830000943,0.8151913908159333,0.5652275803831251,0.23357387639559857,0.1282605477922158,0.2169640403248463,-0.3608330918570526,-0.21048782124375182,0.05612572788078071,0.11174851051967198,-0.28135789584831067,0.8424960430895103,0.3630715785107272,0.19149730083747094,-0.6636528712374632,0.32963968348978895,0.28071334995001257,0.08160576418603556,0.2580710423446977,-1.1130643205061357,-0.10376632038887922,0.47476955800929044,-0.15738062803074543,0.4335183215818032,0.136488832074727,-0.02175335518322468,-0.14938773158307425,0.20333752167164681,0.36114909803649853,-0.9098260536244721,-0.12124022368724463,0.025694386632574534,-0.7024739721342063,0.30267484958635993,-0.16346838402457153,-0.12341901061389192,-0.40257262716825887,0.18923248594003286,0.4420040565770012,0.355330978652261
-0.34987493497140904,0.2175656956945101,0.7979879454813583,-0.8175315190721161,-0.00037271373542015207,-0.5870497747103337,0.20410034161051147,-0.6947597502194961,-0.4142031525725473,-0.1378400981605215,-0.20048812686599254,0.37306103930686957,0.09659446996065586,-0.023441459194617875,0.01155256571390572,0.2465952294120863,-0.6927439926171438,0.7476183808845943,0.15849267891096677,0.4173854379685722,0.2028956809130249,0.5505048707299244,0.12116490381771913,-0.40153464409873746,-0.33729161149133774,-0.14653994318499233,0.9719617499245496,0.34081515870802503,0.11454287577447841,0.459159636218398,-0.11219182987686234,-0.41597172288547407,-0.2194367213509869,0.07742379107907738,-0.4660301918646685,-0.6768224759988045,1.1172090081767667,0.2903797346053543,0.34499003552540314,0.2147055803158439,0.3871684350224494,0.4764553065193282,-0.21838792328967965,-0.0050342928551982,-1.3392158073901343,0.06467798394089397,-0.18559885103573803,-0.17676902434131458,0.4370816111632507,0.016929350116069608,-0.06506954869797602,-0.03913970475976543,0.19714825450518642,0.17451899401082338,-0.18700160342708316,-0.4757976869610764,0.09271756098230317,-0.7161927967315087,-0.2874849136963261,-0.5875548189043545,-0.028929215172324385,-0.21360125214847045,-0.09702152942000204,0.11807435491429501,0.3321594750180986
-0.7625307536122302,0.2534180767023921,0.9504153637393388,-0.23382518897819357,-0.17124910830350842,-0.44684152015246037,0.44723433240271454,-0.03220174967654224,-0.1790373666787352,-0.6417778839201774,-0.28645918442042784,0.46275481614537106,0.17767026140614361,0.17880077863715188,0.34388320371291925,-0.07628476893844216,0.2581818225399272,0.5972103069017801,-0.07209668585725205,0.44765408983890426,0.11067806047513024,0.7227175386753845,0.20163628030168446,-0.09168291992329997,-0.7678507355687416,-0.7371454045029144,0.718654260227731,0.2136564245602046,-0.07683774905673023,0.37205978672266704,-0.11850479859446733,-0.07294373512231175,0.06254156789437104,0.6356652128576241,-0.19472043016434987,-0.6545646046927979,0.9390467216034888,0.3929078702943258,0.04149804314611972,-0.12739250973706145,0.7334650125447173,0.1557595849308458,0.14286583296150326,0.36979461705715516,-0.8400212809284473,-0.45140284331464614,-0.18777670908449187,-0.06347457386863972,0.39999618754418653,0.22300074650746363,0.14745417770418534,0.22753665809602336,0.14926969355180636,0.08238466050616734,-0.5108948853570698,-0.7018032114813328,-0.2657479808061247,-1.130352775820733,-0.4498934695963707,-0.3655219549620146,-0.28289906350776606,-0.3768881161728482,0.013336731179376511,0.9278109899688867,0.3613077528615972
