May_3,April_4,March_4,November,November_5,October_2,May_13,March_2,October_4,April_6,May_8,April_2,May_12,April_5,April_7,July_2,March_5,April_3,October_6,September,May_9,July_5,May_6,August_3,May_15,May_4,June,May_10,October_5,March,May_16,November_4,June_3,August,May,June_4,June_2,April,May_14,May_2,November_3,September_2,May_5,September_3,December_2,November_2,April_9,February,July_3,October_3,May_7,November_6,August_2,July,April_8,May_11,December_3,November_7,March_3,January,January_2,December,November_8,July_4,October
-0.06303079045544006,0.21841722626497906,-0.7094415691105197,-0.22378085991160868,-0.035276545626735864,-0.49994430118414823,-0.7656498939441233,0.3361321109972948,-0.18590549390162092,0.24279827573859458,-0.3648143969412896,-0.0428259363712358,-0.7126234545531352,-0.3059413725977342,-0.20868867095183413,0.014755939160987101,0.12378386638331389,0.6327083244107085,-0.4079629702513954,0.0646650082172444,0.6133004207606787,-0.2685115558399116,0.056627720675382534,-0.19522891860273367,-0.30319002339395396,0.17730906212750425,-0.2188703006132805,0.033852694954762036,-0.628931878832699,0.38158821949229926,-0.40069956629662346,0.3487297889273152,-1.1249128525542031,0.12610339767889386,-0.12630295371689965,-0.429093573672502,0.039430036198826166,-0.23696152436215237,-0.354235832632557,-0.516335699101919,-0.07876225503015662,0.4711154176397805,-0.007380327082277802,-0.17591301054629038,-0.1209425437644083,-0.17537694493286035,0.06649458579152515,-0.09225138690093615,-0.18475321097308775,-0.18156051832076509,0.3799975864135836,-0.026181397833688072,-0.2263635224492563,-0.2733685665027996,-0.8177793675074303,0.13110293687885316,0.49392197823882017,-0.16926907072637487,-0.5684752835587707,0.351700722218662,0.2338373356486655,-0.013618543133816136,0.03372286023267594,-0.10471638463059098,-0.14093613740505323
-0.11440578491276357,0.04098383790477196,-0.012445698098826473,-0.3259871191961742,0.18654294607546576,-0.533035186936665,-0.36389428438284904,0.44914563999088036,-0.20151507908605187,0.15513101637441717,-0.35052165089293963,0.02166078434997215,-0.06124286394945859,0.014536397863549003,-0.03862602255999466,-0.21276262771323734,0.45181644097587687,0.9102439076214859,-0.17051287241229657,0.08084501850699247,0.413121934977835,-0.36006815042114,0.7348303356468313,-0.2546162865080652,-0.4010538197064198,-0.07718679470724632,-0.20796129071863118,-0.6032065679949267,0.10212206679664404,0.12380255216128538,-0.5794094781407246,0.010403279098119056,-0.7813779675641449,0.16626459167443725,0.07212119439824884,-0.34471976681026256,-0.17868078753736152,0.08626025535575305,-0.1306676380065087,-0.8997302038799833,-0.4675808898299435,0.5153374273872694,-0.3610817511663208,0.14974869498430535,-0.5683882906657194,-0.07102404645518036,0.20987461694601822,0.023067852967224467,-0.24549253466156284,0.05949653708009772,0.518078161338683,-0.29692454071765106,-0.38334935955873783,-0.42938568992677173,-0.855483889907968,0.07559108282447696,0.8540090156745479,-0.187523232718795,-0.27023803864641427,1.0051986685499248,0.7387212181595517,-0.1051317973380905,-0.6584408500453285,0.31302861297413503,-0.4719224522717863
0.02191994711308337,-0.1604459258564158,-0.18226281582898987,-0.39934498176709066,0.23397439541963605,0.3601092831306857,-0.5577291062318939,0.5692168948489849,-0.9915354442938266,0.0514293877853834,-0.24289613330906926,-0.004802204080437453,-0.6367854376698108,-0.4187613231348529,-0.07101148740976157,0.02836634336073554,0.4460634043439255,0.7740075033022948,0.5174648678051396,0.4211559506693598,0.5786814329583269,-0.06205958417270528,0.23981046780043885,-0.07976780600726807,-0.20768425079898215,0.31441025538024503,0.06666645802208582,0.012464099774232212,-0.3872681446758322,0.5091537636929191,-0.3851499726441691,0.01128191990017767,-0.7928088642049029,0.7750563164316301,0.3252124778666517,-0.06565096196930137,-0.5730973590912948,-0.25503435381216133,0.3118994866878332,-0.522535906590593,-0.6459024716069673,0.5970306996462765,-0.02136459446562236,0.14709328056219245,-0.327869410236097,-0.28589558480345134,0.29755275721525565,0.17737536249382757,0.009737034980234711,-0.1542519902000767,0.5703484832639677,0.04521080443770992,-0.3323312248500497,-0.07370535116990812,-0.6405743094278917,0.05716728194167223,0.6800083338710158,-0.13581580740941493,-0.4690591449921936,0.04948620747448118,0.27848744441382606,-0.16951110713685102,-0.6122042012388522,0.08123698939214621,-0.10726799759868373
0.2861185342345377,-0.3988393556784768,-0.29240667479494586,-0.6328516826850626,0.37249697549791916,0.038162574570080265,-0.6599536993316516,0.08543871885509605,-0.4710485292193309,-0.16662629535346912,-0.38525366525490573,-0.010521129397518675,-0.3352124401754157,-0.39370352016198973,-0.2370638240640499,-0.03739699086408971,0.08604710916602194,1.1242196939560327,0.7064467161860605,0.08091176597436707,0.23714192137710702,0.09500220989185637,0.2741676807787848,-0.17989063562773003,-0.22273263849480085,0.3670011506118321,-0.3484179888198216,0.14118806008511647,-0.21896834967342668,-0.04725776837130633,-0.5759077074782449,0.022567575249571814,-0.868404588330212,0.4863662544001342,0.36181973135476164,-0.10992353181953649,-0.06890716992726517,-0.32880288322760143,-0.024674918007170962,-0.7587838913962612,-0.464219667783955,0.3845753019830284,0.09501527156627874,-0.203862926186323,-0.35150948992752656,-0.10458908461019266,0.11424818000456977,0.1933850723086179,-0.5154166222861127,-0.12351379817191273,0.18597408504477317,0.01969278175581532,-0.21917280570362346,-0.1128190798048557,-0.9822286543413695,-0.1994341719239425,0.6379086936926137,-0.3102431356145371,-0.3224517350432329,0.9043354822582762,0.26590818962030627,-0.6356067798622047,-0.5019460157433795,0.4331695739729239,-0.05872609727681494
0.02059798701095502,0.1310989618743344,-0.3936884865017727,-0.3428191003829531,0.11243806755355079,-0.8025731785433537,0.0028878667634946315,-0.01165783793703623,0.16959670853216913,0.17988416119873962,0.21199789063811464,-0.28531522001213105,-0.10163219074162472,0.055290018954676876,0.19741915715665065,-0.06224816389416803,0.00158120182994273,0.6385062037208022,-0.361469317456849,-0.3290068652933931,0.4065435214964622,-0.2765011979220439,0.8785148976009759,-0.37507801258776907,-0.3512907431560524,-0.20778072263199546,-0.5609990653510268,-0.5905095517955341,0.1659574443968654,0.1651833904125058,-0.38137365535871043,-0.021729861541635594,-0.5278204124623072,-0.294605707077143,0.18368644733718723,-0.3459760656866896,-0.4209661265850369,-0.13196252774590508,-0.05146881198531346,-0.9589275924070044,-0.3011042224791779,0.6607224830460464,-0.34972398935604465,-0.20573739382351836,-0.3302689192510394,-0.3251543924931075,0.3169317566763504,0.06333121244242218,-0.15225310951428384,-0.3534817203670868,0.1686647942436439,0.026129962921625983,0.03352350503371944,-0.28862595829916166,-0.855471034929283,0.08429477425771686,0.8271935543109492,-0.002599430030090201,-0.43748618944848044,0.7262775536168308,0.5175132304610226,-0.3787463590445859,-0.660189538368491,0.27340273007243593,-0.5481686076357808
0.33556906473689824,-0.048285273045537216,0.04585682962015196,-0.4683339471226185,0.5315811974953267,0.24022693272062962,-0.8293385366651682,-0.21262583361755164,-0.6129474208206089,-0.3016463927341889,-0.37325672976735186,0.5789184994800801,-0.3219438332671348,-0.4829717369483537,-0.3986688239208528,0.28459327225297826,0.07132961119700813,1.2840733878600854,0.2501204550508983,-0.0315709964070824,0.2700686340537861,0.02891043202966856,0.2603652995858586,-0.11000658431720974,-0.20588040395621643,0.15919383725631747,0.2857915514054684,0.1268116089055835,-0.6324641220727171,0.06329974960607099,-0.5017632289927685,-0.5339978682865577,-1.0519116949807457,0.33815856100376895,-0.30326531335770657,0.07569073872421761,-0.517222250182876,-0.8584307040048277,-0.34880485544259626,-0.8667593026754733,-0.7002142811551474,0.9795479484126968,0.07608336076681393,0.019191366717719135,-0.4323871679116273,-0.23105025463737153,0.1834218424095458,0.29159324895968874,-0.5746678910727291,0.1668780361412105,0.529563419438822,-0.1889143975778241,-0.11237162376184821,-0.8189906497447944,-0.924751052011269,-0.030808442269555633,1.139203161611498,-0.17341554818903604,-0.3629637051330524,0.8666835133139894,-0.18525422498944746,-0.7170647179739226,-1.0075564186597774,0.5856960157534459,-0.041378688272800786
0.24789140693586956,-0.15679228544818746,0.06258900862937276,-0.5296701714872128,0.19803134026121666,0.11718781576244687,-0.4774586866529764,0.03797603540002938,-0.0346840824720933,0.2481250265021226,-0.5257950254823965,-0.005708795560839766,-0.6771702570983208,-0.46868540972088385,-0.34907714299764514,-0.11333026285698494,0.11723128747378847,1.2651639338519949,0.8868700427911158,-0.09477930808521318,0.21756699910474042,-0.508923536054397,0.17404661158817952,-0.23838013299436667,-0.23780762835470914,-0.2857517925857775,-0.32418721261227496,0.013990110892147724,-0.007835951474184075,0.14612701443747061,-0.5878542895300732,-0.24420439286608783,-0.7246271865353999,0.007754188227935846,0.08155902541417373,-0.31670527425447403,-0.31889545647513706,-0.1848943798403887,-0.27622075525942835,-0.8427008106744753,-0.47412377282311,0.7541655731510697,-0.17053180645496774,-0.14100116317803704,-0.04040483402823346,0.11967314808437167,-0.09944828225824864,0.2600196287560537,-0.1423509071773492,-0.16942271706856077,0.6509664664651986,-0.035465465303349694,-0.11397008027785892,-0.3189626605063455,-0.8868138092598921,0.16572220438202528,0.48043252214924775,-0.19381868941131933,-0.8269391647741232,0.47983264076383103,0.48838153866110917,-0.14399580842492093,-1.2323866449307053,0.09364917350352359,-0.11795510752783475
0.31834838133774057,0.17613192525235133,-0.4705949667615654,-0.7366861203941565,0.5143768189365711,-0.04134616168240236,-0.9286909647041516,0.20120817748340794,0.00624920567280704,-0.17935298804268554,-0.08595507584839784,-0.17529996731514863,-0.8086985361138808,-0.277254744940294,-0.4646347201445177,-0.319396317372146,0.021164372860233843,0.8815868069849416,0.4327726590774928,0.27323932211703045,0.5497354001534321,-0.01963906072387188,0.24181804342474453,-0.4100407639785877,-0.22517689891499426,0.15928194906315563,-0.5231291280633728,-0.03253813767444331,0.09161764471747887,0.0958094109158023,-0.44679328622947645,-0.06151090071766595,-0.3076643333179799,-0.40024277559012184,-0.0025066066145227883,-0.11931571921169165,-0.4550105230190527,-0.33283440462047387,-0.13158729786419895,-0.6272091894443556,-0.8075679105760513,0.8424491571159503,-0.11075655819183149,-0.030079177054376745,-0.2436650763999048,-0.32524919431457044,-0.023684092593279006,0.3183674062148507,-0.43379318712253784,-0.14610596609425025,0.40430469588014384,-0.016503610380291384,-0.22724656212431005,-0.5773491327017516,-0.7500675732214068,0.20280973012792555,0.5044400003058263,0.07950281316831657,-0.5393007315405608,0.64864843870198,0.6144517898379129,-0.5544828482531339,-0.1756088510721946,0.03990678861169889,0.043203156985075125
0.41403777889580795,-0.16155434751930897,-0.16133998209145475,-0.28026803056771793,-0.02516420510751951,-0.34579147281052536,-0.5494679044419752,-0.03749504805622792,-0.013082370666455151,0.2217800361581053,-0.20521865955891352,-0.11722476364087561,-0.19545760413094423,-0.23847795294491492,-0.2770705385423068,-0.23814060462610886,-0.23312435632275147,0.7231980395798148,0.2951094156207196,-0.16345029453316873,0.11707594402886347,0.2010865174236057,0.4970549319036058,-0.18478260472580024,-0.49389973452973107,-0.3910199069601014,-0.06549288308705759,-0.31171071053805255,0.26237301865664076,0.6242704351259325,-0.7417364099467993,0.031665742497655726,-0.9261690503674865,-0.1523386273645052,-0.07310372375968119,-0.44710443778477355,-0.34353237143715915,-0.07380430680433067,-0.06004576944677553,-0.7912150674778389,-0.30776086291124827,0.5237397372504965,-0.5650624268905939,-0.26015550491782763,-0.29587105909523137,0.054694327216213465,0.18474237443469785,0.27065610407168855,-0.5524830137559951,-0.23282667137839488,0.56166680629297,0.3851458745300921,-0.047080898403788166,0.2989832290039818,-0.5364317595383628,0.22802911528829653,0.7422794709498042,-0.47313474469544536,-0.7767974865858372,0.22553324493784416,0.347686050554195,-0.435671658424952,-0.34303200593830746,0.23940609514687794,-0.09313713422798389
0.06725239503696379,0.11350361303932888,-0.6429002791041944,-0.32609466832251804,0.21269547130355826,-0.36609971832259613,-0.679536937542054,-0.22987956875734725,-0.31796716796910873,0.39740767494420143,-0.22139172975899313,-0.2112018219710431,-0.21194511656524234,0.11963105407995141,-0.06070681373930574,0.1774581156408212,-0.05894243221570462,0.41271708585563527,0.18672113579905858,0.24515879124848391,0.6156229098363678,-0.3579727126774483,0.152277775844203,-0.2726861779041523,-0.3346080329151532,-0.33510559984362936,-0.14586564512223638,0.11009901928928167,-0.05687633732969401,0.31160380322291814,-0.4459427703442656,0.3797811605694942,-0.8795526609130282,-0.5463486717937988,-0.011134695306133813,-0.25866638117093477,-0.21002401251558128,0.35134845465249714,-0.17891301567604523,-0.507701734921829,-0.6358803110936088,0.7694656691752263,-0.029935751462647757,-0.15031361283601663,-0.4305349339184534,0.31335762546015644,0.22269918981342093,0.07650558500996156,-0.48437535895227213,-0.2168352565806609,0.2300082057839187,-0.22827764079122925,-0.16800650500677625,0.1197766034244288,-1.1596995868456634,0.03318390022476653,0.6291359824211838,-0.06975364397597622,-0.4781875251234047,0.1763413859990866,1.0312246002124763,-0.7479543619347835,0.011117033133627024,0.02856874441585626,-0.12881846896092672
0.07004465566585215,0.1222773247759727,-0.5663338769273418,-0.07087156459770197,-0.031506465534203734,-0.3550237349123765,-0.8451119570043247,0.26108279660771444,-0.26601006948025846,-0.0493463750670515,-0.3595319432722248,-0.08397551797570511,-0.004783413406717084,0.043000288602637424,-0.2663020984091345,0.2376098211185232,0.11186492914081697,1.1985972753600922,-0.44664247673055446,0.05766705231895636,0.3228917522880085,-0.3581123493317406,0.8043717496972661,-0.10996645139758927,-0.40055707394342677,0.3487227583963583,-0.10850688568022032,-0.35829994938220217,-0.10043497050686395,0.569185464228829,-0.45458338496054573,0.07992939089841564,-0.866494455785715,0.26595289981949916,0.7351890028040011,-0.4742864313568773,-0.42394504823580426,0.02673651062620057,0.14830779068652472,-0.8661995434528922,-0.5747847203142046,0.8834494469509675,-0.34098209262200524,-0.06878376950568144,-0.38892693290203995,0.01363503009912468,-0.063474113497809,-0.12029865319317945,-0.3327117875124817,-0.2895402906280852,0.33754133541505044,-0.15492685530155903,-0.47190705946278694,-0.6037647368681214,-0.6193940113896378,0.033880635352673265,1.0110366663082146,-0.392862024608897,-0.33212755869844346,0.08793361189553077,0.0704043115968351,-0.46687318134975453,-0.949801780411243,-0.012889343489687705,-0.10611530120887831
