July_2,August_3,September_2,March,November_2,May_4,April,March_3,May_2,July_4,May,February,December_3,April_3,January,May_3,February_3,January_2,August,April_4,August_4,July,January_3,December,November,October_2,December_2,July_5,July_3,January_4,February_2,June,April_2,October_3,October,August_2,September,March_2,January_5,September_3
0.30220987187818305,-0.045680642431120175,-0.526409960423238,0.6202274793185162,0.17031588478909282,-0.4502954157597393,-0.6778615694091839,-0.5504035634021177,0.05284437737225696,-0.034541171417268354,-0.09961142680063517,0.32197410051776987,-0.1274454196179895,-0.16169680058772798,0.43934613822182317,0.06391565260340784,0.40840838778316524,0.16408480361107722,0.7013175466476447,0.4275742269740356,0.11622255191916861,0.5409077214895983,-0.5106369740430742,0.05484574657734842,-1.1387148799174267,-0.045143214115760416,-0.13959945347016126,-0.3911266641957507,-0.13923451988906044,0.34785946649754684,-0.3832348247683309,0.2369333355407387,-0.007825963005939254,0.08668675129656953,-0.39163132842934617,-0.6071100662460578,-0.26009778196158806,-0.03405634446079826,-0.18185937195430124,-0.2846712782014844
0.03372116375370922,-0.19970256571538006,-0.4233595702144367,0.49074278280737094,-0.01263668569254681,-0.34232235993866456,-0.7467605761528442,-0.3173753620874432,-0.11001655956057406,0.06968911437997581,0.10396975398025728,0.2853928849727054,0.3717520621243162,-0.09363791313406261,0.8549622215596321,0.3575304713462377,0.26866988087263893,0.10442215847720862,0.6645120083400363,0.400048419808126,0.2662123038747535,0.29346731456916464,-0.5242968254963388,0.17202557741450897,-1.0375420778590607,-0.04575762258304342,-0.096760494074878,-0.6421191980627143,-0.38189551403380223,0.45005085245785403,-0.5691367803848901,-0.039798756482061354,-0.11082371041683517,-0.23469468498051177,-0.5585173322939743,-0.41601212618585776,-0.25735759642332506,-0.15075856754142458,-0.08366909390081861,-0.3996294541016987
0.18675636418616287,0.05005080479237601,-0.6445867649930717,0.8677762864303729,0.21993073505931032,-0.796284761223261,0.002405230564104216,-0.546683078344268,-0.0655709826764632,0.11499282302836514,-0.4222407628308519,0.21876118935654276,-0.12693622589212408,-0.06476787168612383,0.24674944302987573,0.2977598877555373,0.49862301569381107,0.10380058835989253,0.4407529622693961,0.8174484991563044,0.2337675498080731,0.4867141361846084,-0.015346623810253368,0.0718585451065373,-0.5079260067852707,0.05518151727990596,-0.15782119627754068,-0.2591534173491634,-0.5798215365635415,0.4141808320349325,-0.44006791662272415,-0.09455624250520879,-0.4015736692187272,-0.1292873056701107,-0.7485343007276636,-0.93662778479208,-0.24428817722778012,0.11334368185041395,-0.07675262366238796,-0.500344143264504
0.6737355071963091,-0.26390289229671443,-0.5665135737305276,0.2614644671614038,0.31587090585986777,-0.4874364906177153,-0.24939527761476787,-0.5994852635826937,-0.17138993324158164,0.13489452263077076,0.06987892505276602,0.12708699946707264,-0.4643774077987552,-0.14088546380727923,-0.060764821157209464,0.2674189661896203,0.4821198686948174,0.2436854687753569,0.8878846380583695,0.5455309574247376,0.18484642528116058,0.36699269163960274,-0.34791872459758155,0.08280023705831027,-0.5195563383829305,-0.1320723600434273,-0.305972816958979,-0.6440045721303072,-0.3228339043839835,0.44212384554361644,-0.4057328655182784,-0.1295521922304147,-0.3550327357022375,-0.055645984859860886,-0.09550261367754773,-1.3151604951072617,0.078831079963359,-0.0380013974358457,0.027904707646405805,-0.028671158605221042
0.18878096404893308,0.21580616179968115,-0.15191753083952322,0.6722906632682166,0.07859731366852042,-0.5142552332901753,-1.171740373472165,-0.16041152607895073,0.12864616634526982,0.03823429925875425,-0.02929764814750563,0.5507598497926287,0.745637681118774,0.35257664191475213,0.5298019377970129,0.11430010255160634,0.35191915900035853,0.5970160069449193,0.3892262679992316,0.9832198642209082,0.35359368450648804,0.36807573043515657,-0.6113563677298421,-0.003238394273505335,-0.7284903714550041,0.1522908299742971,-0.45915270542819064,-0.22547103871293708,-0.2995064887023533,0.6739015226561703,-0.07087889598736606,0.3079504794193508,0.027558274018697135,-0.28459320008188693,-0.643205971476578,-0.8098872620111228,-0.452695135798744,-0.43093181577685175,0.12807077738040543,-0.6721227771331658
0.27170208183558037,-0.30076823794334484,-0.3014533118595882,0.7980376187014045,0.12594881937163566,-0.5885833278733905,-0.392709195309108,-0.4223670913514793,-0.05929177094735842,-0.0026514737144898715,-0.6648168616443733,0.0916117696928472,-0.6216770158256142,0.6163022885210473,0.4233625039176368,-0.2894612373168894,0.3501907366439574,0.033173780553342774,1.171746085871378,0.8070878332269347,0.14706371004277582,0.06509357906781121,-0.0006741566187939974,0.14088205866705167,-0.230788078185645,-0.049261063421039634,-0.7687612135269648,-0.5873218759541966,-0.8055050407820915,0.4948500636044396,-0.047602872679481587,0.6916943441680102,-0.11250034348041539,-0.020515386931175578,-0.2790233085274316,-0.9526161669838348,-0.05549925332568603,0.3610777139152447,-0.10238061555602065,-0.37982085233117546
0.4943678172941625,0.0352085223531218,-0.7753314530882673,0.589429192669257,0.04289787692974203,-0.6010749790238705,-0.43482222348543575,-0.49478168290588953,0.0005949050365338937,0.03458631012998248,-0.6453098810839999,0.09661665099796542,-0.5297483544491505,0.6005966092120533,0.11795481453876777,-0.3115833764274762,0.7012706498637915,-0.16648313586716773,0.9325192928735577,0.861366603468614,0.1516485357273417,0.06512140698767854,0.15255266571666343,-0.09713318214958522,-0.6715640345965721,-0.4291918940228005,-0.8397683192563621,-0.3804002566165541,-0.6483722630282909,0.5935074054093424,-0.17542031628240287,0.17713355491574856,-0.21968211679349936,0.09794766411547809,-0.45894574145312245,-1.0098450657671816,0.2197299560088128,0.1422807045280342,0.06374380389634585,-0.1797724898009227
0.6422354835477038,-0.07711152515682294,-0.6330152395367399,0.5978160574990331,-0.04397865616237165,-0.4351621822029963,-0.5894663108961629,-0.6726986442223002,-0.11101792420859222,0.04436644422897511,-0.4857179837222981,0.10992487695314643,-0.5249350897475662,0.36683263734766736,0.3412053482542797,-0.37357652180781986,0.06993290048270825,0.15581693623919202,0.9925913114869999,0.6946293483519657,0.25908005757652397,0.2657899669518822,-0.3075556468234445,0.15300669857027502,-0.6949141602984936,-0.18106989630545972,-0.45279047472070016,-0.3739956202096163,-0.44105882002066443,0.42531585690760054,-0.0770707407367593,0.056973922540543356,-0.07895679250242718,-0.03321326346690934,-0.42433051234491753,-0.9842982116354162,0.21971526272716285,0.3299136473017956,-0.17384305924093785,-0.3449645365691114
0.4935325942217288,-0.24816602480321664,-0.6353622363633235,0.4877124311999016,0.30667801756775337,-0.16066439678775368,-0.3266144937074726,-0.6424407472517065,-0.15664784805555887,-0.038345676839127804,-0.36040739631663626,0.011592407948052608,-0.1047635701804541,0.003649979852393591,-0.3876668720173402,-0.12920104851125483,0.6059683899302872,0.03446229224674137,0.6793137431595606,0.6594977878772845,0.06367496414789861,0.10767179620252201,-0.05608099134436659,-0.006088778545338777,-0.2573389894235569,-0.22319145519703726,-0.5981309743138186,-0.5944793786480457,-0.7248785416915111,0.6518654617496512,-0.4370854185535191,0.2168610423037058,-0.26411937330044444,-0.0903515900468995,-0.2792485885717982,-1.5310756114378303,0.08162252603601503,0.4216330725177258,-0.06711931448737986,-0.1332092968419585
0.6073668716479195,-0.10934491198399554,-0.8272423018949685,0.48407309093413375,0.3175660300820033,-0.39567181603428786,-0.5020164593187215,-0.40879991872547494,-0.20500330701624736,-0.04343061748420893,-0.3956152980093561,0.1913902919950986,0.3972924478630546,-0.007221063517782983,0.10945746565182576,-0.08296496169692658,0.2424529418976994,0.06506014909852284,0.4643183863599446,0.7546927770791304,0.40012835995024687,0.1496930949190399,-0.607971810888177,0.17132141788193747,-0.416164688715619,-0.10239876235793148,-0.28321297299212,-0.5846665511919542,-0.49581165103110575,0.44675815930625024,-0.3722455598447241,0.21440828258382205,-0.2628853215162503,-0.25406509321011833,-0.19052708567010032,-1.3646842750842747,-0.11940738585425706,-0.05603228229813998,-0.3273622581074309,-0.26056735830799255
0.5103465594465278,0.1611727198808506,-0.4619537606087114,0.2993000084324863,0.3219517900016749,-0.5734810239822908,-0.4152929506783184,-0.8380699859829325,-0.281866213375449,0.0953577247616262,-0.14077291467382702,-0.004720881819157072,0.25117413749508977,-0.03573696761337693,-0.15081299807092471,-0.12126665262175386,0.486449688564618,0.0634325968818503,0.6729817133555789,0.4968452804828056,0.009379227159658637,0.4665814367579113,-0.5714331102923077,0.12069403040498658,-0.5504675630739154,-0.009380502703039794,-0.42582986206560614,-0.5345481545081017,-0.5087961522491862,0.3787144038544853,-0.5171951520404343,-0.18901982492077038,-0.3765810109569314,-0.16271948853933413,-0.6946891580343482,-1.0755191138129276,-0.09586750555216576,0.4260509871816295,-0.09330003111689564,-0.2641705982967479
0.3327086998464428,0.09503964980933646,-0.3174979948455111,0.09910373632535896,0.33457152936292295,-0.128571422373158,-0.6284592982029819,-0.4675235457932544,-0.2069576890537646,0.02488996662628913,-0.21743884282766177,0.06194649403985863,0.4195803464059411,-0.18140784105967916,0.0050361819786091284,0.1752828776681945,0.0983198557841498,0.021490473385334413,0.7519089079862029,0.4582682105229694,0.07952040309009525,0.5835991697083837,-0.17349184261491124,0.26726914519626405,-0.6568117160517601,0.0006123325016979125,-0.3084443825550547,-0.04293947598725205,-0.3844755969393791,0.1782409356608024,-0.5119495581583943,-0.34074105502554486,-0.24320515963117922,-0.19095082835513033,-0.774653144208667,-0.8686572419025966,-0.07938398240892831,0.2636877955625303,-0.4780536324871266,-0.1086839310794505
0.2563696534251143,0.1089941365143747,-0.40535955155785236,0.3779028483032303,0.3742420695418676,-0.606833591373075,-0.67980233522068,-0.7388411100603142,-0.4104229595756576,-0.1803508322676735,-0.18773261708470934,-0.025407944635388702,-0.43237157326389825,0.060535239768464144,0.45555703747544257,-0.04655696999694674,0.16169124183803585,0.13860855628277932,0.7078024724860836,0.24849045741441064,0.14454628688694032,0.4209258409752835,-0.3295272696209406,0.07426148352887414,-0.5472718526191007,-0.20365289615075455,-0.4634017945834227,-0.21179181452058443,-0.6144267725512473,0.3723291649526961,-0.353192974123558,0.11344588375894432,-0.25318447150764833,-0.1762807195240531,-0.5393363985583031,-0.9172829912322962,0.0011910295691951456,0.30014188628542515,-0.24227837079747896,-0.3410016865297723
0.39676084039627535,-0.04976108038636489,-0.11478886337488733,0.24740927438293264,0.08732188647713263,-0.37210766852972055,-0.7538640552618918,-0.4393913746374626,-0.03389725824883391,0.2311919973059503,-0.5562728364009238,0.26206579031323357,0.1748531435143407,0.052028336308512765,-0.03585921369046559,-0.15724927491906104,0.49931488974431787,0.2729441914274184,0.8594054330504628,0.4997157593054801,0.07959249696973125,0.47097356472728513,-0.3641231242109532,0.2400847783215655,-0.6825951545884458,-0.08852069544149044,-0.17288993233212263,-0.48328738727302456,-0.4273215339761945,0.3866688266782814,-0.3358812763824698,-0.07897345295489049,-0.5382511822616898,-0.21359283934110224,-0.469393039313445,-0.9110110644144058,-0.13354197844043142,0.2978652680497009,0.10313138423368355,-0.45301079371534114
0.45620374616840775,0.4059555460413995,-0.4086027397877253,0.5585049547172272,0.2236069189504384,-0.8584335561831207,-0.25542577526714205,-0.3726854899399725,-0.11764990605154704,0.08638238285042127,-0.6583076736313305,0.037501868903787594,-0.0786342401250891,0.2628324540817618,0.5682778694465384,-0.14174621149136296,0.08636104196962088,0.07867189460006467,0.5410704100940952,0.6614547389027657,0.025728248178474144,0.2902836860955509,-0.019965119492269583,-0.0563740758296284,-0.38192968511861525,-0.167758777105222,-0.49364513648982306,-0.06582203578804183,-0.5943021552812919,0.6422657651961302,-0.1399406455246448,-0.08631200843975143,-0.022370852894987275,-0.17005273570447352,-0.4779718896664847,-0.9929994742795716,0.026326139985349765,0.5440566507310924,0.022939531368403987,-0.3288951417264749
0.5463212076704018,0.20125540605318876,-0.3352151437895308,0.5420417581007062,0.01540331588614606,-0.9440988637499899,-0.19824142371973166,-0.5231057671871608,-0.5508020447970639,-0.12577776792049283,-0.29474883269666086,0.3011991587300965,-0.20500328487226338,0.13383247137543003,0.24962359701399828,-0.12856447559327652,0.4934605717309095,0.06539348366588552,0.9295680119359974,0.6491175706412424,-0.18424939289982764,0.16462054915771876,0.2796759493553504,-0.11342343651409205,-0.33054345427161036,-0.24760961307428497,-0.4952137067895312,-0.08741313554128216,-0.5479524949871276,0.5948040130638643,-0.5692481121697028,0.1109513683122683,-0.32794794546083283,-0.4150767674759118,-0.6332365426118799,-1.019479194200778,0.020227916249372598,0.5492078506588227,-0.10726921033672907,-0.395955395387657
0.447245973999846,0.46823661884108675,-0.16527852218908112,0.4239547274457998,0.10432048909025952,-0.5625920472658289,-0.7127575079058824,-0.19688277168163953,-0.12354979180649209,-0.08310124132258907,-0.40692079016171356,0.352618371085266,0.6236981488415632,-0.07578684030891222,-0.21246814998654578,0.10169899288380552,0.15859280591590466,0.31541551244665256,0.7085436631108865,0.8152002913924239,-0.011097059949755489,0.5786459067103404,-0.5758185090510959,-0.028673092345775697,-0.5418683368675405,-0.03420066699365062,0.010004462151561935,-0.06264636828650275,-0.7379520857005666,0.34087460772714967,-0.34218167792261345,-0.08758839106469712,-0.3202769072578952,-0.499287937930991,-0.6371578085568067,-0.8168060498729951,-0.41751363192948593,0.3621802451152267,0.16456346179205528,-0.3278265994377745
0.628816719249667,-0.030710645235320543,-0.6110094479277569,0.7803100081482198,0.44376385211477737,-0.9630132226442657,0.11993365994494105,-0.6633680267623789,-0.18346478786178758,0.1781711920565981,-0.5177301474902494,0.007842521843575534,-0.625764131410892,0.26888741371827196,-0.0074418980090156794,-0.18812473815202557,0.5289507025099927,-0.15276008017079046,1.062078999116238,0.8852838382030015,-0.15624588179600635,0.13547798139143352,0.17349290646020937,-0.08253843068735923,0.039913466603522046,-0.3182169027684481,-0.7620902138770038,-0.259098460344178,-0.6721663289836728,0.6546076670781508,-0.3532668662472412,-0.06586330826487921,-0.4854420595430683,-0.3372374792781775,-0.836157744609881,-1.2000054519104966,0.17353621084096815,0.6604803187417408,0.22103580282598045,-0.4226876335243877
0.547826588824969,0.12821427057624393,-0.5476934296399985,0.4483216664515485,0.2134653217912953,-0.6460752490776045,-0.15284202297468177,-0.47017007167255986,-0.3463367819889229,0.10159134167003431,-0.4421574945209041,0.2239883936951381,-0.30928240825237363,0.1296881888171016,-0.00925546243305083,-0.1784900343850371,0.3531666969071315,0.022048002723835794,1.0173357109649697,0.957116089328806,-0.14721142880453825,-0.02915052965306445,0.327921195688225,-0.20266529800816332,-0.40107730571361966,-0.5539686037179359,-0.23403976062406986,-0.23965438116562868,-0.5881031693465414,0.8669317976261656,-0.37594471775086774,0.18215900344509778,-0.3771406952577804,-0.41666932726027306,-0.534846552637267,-1.3327556483788725,-0.12337498012019901,0.6665636574419402,0.18763681014545996,-0.2908051220610033
0.2153673975882065,-0.12735499929820418,-0.4612569346649725,0.5169184596869211,0.20241692784653809,-0.7236984455662854,-0.4756395897745155,-0.33631933926330765,-0.31719556881920635,0.09660937264460279,-0.3726846839674582,0.3284246609792713,0.3392386679114192,-0.11256845946036698,0.14014040792166862,0.09576350313994796,-0.16457406674074732,-0.08913629589449927,0.9502603138920197,0.783580929427954,-0.3207543099237088,-0.004310945417115297,-0.3032346798839355,-0.1676088212316047,-0.542058851086728,-0.28457330335602526,-0.4170589698493969,-0.007732218919734243,-0.6650874834983612,0.544235434651827,-0.021953304423279724,0.22488952066020784,-0.3936038924069859,-0.26670088392606145,-0.5716499947141034,-1.0488223293992835,0.02285300956558617,0.5227266753182712,0.0026309657137983805,-0.41398216151760175
0.26666651598274616,0.2604600255391276,-0.33200717580353517,0.38627390035854653,0.5646807126624457,-0.5247904003882082,-0.28081470533296105,-0.45717800747365545,-0.26204699089908856,0.25446813818540714,-0.21967226895688755,-0.08050043304532252,0.24894593554522115,0.02745731431888465,0.2213052937393638,-0.18435581515757402,-0.2943429680026362,-0.10623039958871729,0.9558663077861943,0.8678302311090257,-0.19700653151366995,0.2976398907773048,0.22210140077101737,-0.09748471339871241,-0.2900154352850524,-0.22379628908922183,-0.18953442774626597,-0.4431705741028637,-0.6939416093085037,0.7354092350470515,-0.3919656538926998,-0.1859393968934013,-0.5764147731816447,-0.3178853689003025,-0.4324076228109335,-1.2046582174467673,0.03150779302077896,0.37685935487941175,-0.1636560817129685,-0.13018468643786787
0.3939492795449884,0.2053087385556883,-0.005445010789666464,0.2727991120534432,0.2644072845142952,-0.7089866144801964,-0.5156698910923289,-0.5056537071437951,-0.11993930142836627,0.30247252698215865,0.12389832614194701,0.2600481951225885,0.34879908595084413,-0.18416104780699555,0.0087335727488181,0.0021165327337545337,0.017843710943487662,0.3452774341207201,0.6462581799576813,0.5928149671985858,-0.11510338849650853,0.4355594525165423,-0.49362745824474996,-0.014794822854081353,-0.5140555475767931,0.06158103694942817,0.1298296451261979,-0.15296955226900172,-0.4310642640762332,0.39812022568803024,-0.35496302582162914,0.10195510449768654,-0.2325575811481368,-0.4072808346826619,-0.6700969316889844,-0.9063047347588195,-0.1767477176852374,-0.082705055472658,-0.2198383155233605,-0.39473576021163903
0.09424121722168873,0.5493363953918801,0.0024471834087886127,-0.08352410773197144,0.23748530081867725,-0.5356423216162315,-0.9639198898727359,-0.07744464757136206,-0.22449142508695893,0.22162596644617727,-0.11898899246975311,0.384772307658233,0.7882222431231897,0.04956490285109741,0.23580477527309981,-0.056896518953696226,-0.5841282645235963,0.3316199749870653,0.47808921271178295,0.9426946142373136,-0.07215841582924282,0.2562481319515239,-0.4548753751523826,-0.28323340983062056,-0.8032018905169137,0.06516891010918374,0.1760000950243731,-0.4579067521888487,-0.4002100873835094,0.5952734520465668,-0.17148459503307764,0.004278349397843939,-0.32119819212344053,-0.6226257397668611,-0.596398482359724,-0.7440801243106177,-0.2210432897321308,0.01716881053056489,0.006053971076317055,-0.5850757576057403
