April_7,November,January_2,January_3,September_5,April_12,January_4,July_8,December,July_6,April_3,July_5,April_8,April,April_5,August_3,June_3,May_3,May_2,February_5,March_4,November_2,July_2,August_2,June_2,July_3,May_4,September_2,September_4,April_9,October_3,July_4,April_10,July_10,January,October,February,March_2,May,September,August,March_3,June_5,July_7,October_5,March,April_2,February_2,April_6,December_2,June,February_4,November_4,November_3,July,June_6,February_3,October_2,September_3,January_5,July_9,June_4,October_4,April_4,April_11
0.22305446597333042,0.21156027409822672,0.11349971360385534,-0.4373279212423271,-0.6127734835230255,0.10488760265338129,0.4053167003337021,0.22486434770596606,-0.5477690750009834,-0.13593887743877442,0.33506970878024406,-0.5150968788473553,-0.47094443438498923,0.355504806791115,0.2473975601099824,-0.05789979710233137,0.40358036291919475,0.5197063886784486,-0.2695801646734304,-0.28352068186965146,0.26730658525702067,-0.10821972100931099,0.4407913047030035,-0.23149051234679685,-0.10831360615097622,0.0016229005610832667,0.17156628635150672,-0.31234788682938325,-0.1950424419502515,0.10205002231237989,0.2617755190647309,-0.7095601205045501,-0.21232189618258823,0.47934360799112163,0.22315516911152017,-0.15271874987528858,-0.10059935896854694,0.776286486753746,0.09991250081391828,-0.2853131449161206,0.141243181933567,0.12510704586404306,-0.28784970283689126,-0.4973326954474467,0.308263217044629,0.14436012612660865,0.2330415101801468,-0.2500350016496501,-0.04781883319795371,-0.5110240318948689,-0.148860052651399,0.12972470612445403,-0.37860863976683107,0.03581800442989601,-0.054200712893832076,0.5448168495234812,0.07827043899206071,-0.09549782646965317,0.1341904493463319,-0.938076493638617,0.20052422976218634,-0.22246390048919323,-0.42873337328493094,0.09011125702573952,-0.10458696313942784
0.05695509816697933,0.26886507875163046,0.04549541420843424,-0.4893223671168665,-0.6679400852909365,0.40812932485390835,-0.02028248177418654,0.2012995632759424,-0.608008372502703,-0.4482834375953694,0.23007646286442296,0.021209458991061893,-0.43796908080706426,0.5897689502645791,-0.24053123878890886,0.49118828821906346,0.5087517937878717,-0.08379665963846727,-0.0199583203731468,-0.2169525329240094,0.1607041284316475,-0.28434364635465387,0.06835804177862502,-0.11504754535824087,-0.39163190094279143,-0.19050250814639333,0.1575762862557653,-0.8670185785873862,-0.16711330038753078,0.12197630039843663,0.2349035681359064,-0.3985475172987906,0.009345537397854348,0.22601291062858425,0.45011509445305087,0.02264904249712451,-0.44310083040478176,0.4982090596421402,-0.13290517149639372,-0.2656492039741685,-0.47763999394573886,0.12727787354618086,-0.06324537679885875,-0.8735924561133559,-0.10294383181998608,-0.006686780531987756,-0.11414225132441293,-0.1691496927628197,0.22507629989897573,-0.35238415918507116,0.13279653309161338,0.6031365362042578,-0.3967110737342828,-0.3011983932884631,0.05185024843325211,0.04930311869313547,0.61220252478128,-0.11739690897070233,0.3813334197705385,-1.1867316814269697,0.4029930255024696,-0.45679419513302455,0.0529943389273136,0.30867829403621855,0.03641765387174496
0.05828073554214937,0.7470247956152721,0.41707897199064004,-0.6856637982099371,-0.624139033990881,0.32164511134911367,0.3172532879554948,0.3483455223005738,-0.08487347602014489,-0.10200251070252242,-0.013983225717452655,-0.20054408972431959,-0.33460865447548616,0.7157775465691354,-0.46321867736868966,-0.055920658884209946,0.29316927467520215,0.1698628837704774,-0.20699035784350844,0.2285491402508418,0.26918578050773545,0.02104137198725473,0.5596756790667274,-0.1162960948481128,-0.14675601363957466,0.0832978739531996,0.01444831205990408,0.04836941638528694,-0.08778486523519581,0.23934322275433328,0.34398126578631844,-0.44300808319009033,-0.29135864268816036,-0.07300441229311777,0.6335916864436504,-0.21075487371791507,-0.1990669213300725,0.6716158679601352,-0.2229357384799015,-0.5686186178096693,0.15542946243133016,0.41631922979825575,-0.40052154354747105,-0.817315885217456,-0.19092858094945536,0.3129580219479167,0.09055908588126997,-0.27508959204013184,0.1806302763484101,-0.23936427176529365,-0.3773843650614208,0.54276079800684,0.2561659014417719,0.5389438569392456,0.03897612912754763,0.15409869338444465,0.5448335666208256,0.14086386845242374,0.21195998099418029,-0.5019013669669737,0.020112282555090163,-0.6684162961820072,-0.21027251128474417,0.09098995478644342,-0.15487216866533343
0.5040326891115664,0.5387374548526982,0.02784941393963597,-0.2074092667197588,-0.7651533275150788,0.4251872605477383,0.5819908424066935,0.2879791233753305,-0.24856553457208716,-0.20895942596573297,0.2627160117309063,-0.24290301995792232,-0.5044122454397976,0.47575422806370177,0.12510698658730346,-0.005649623317872951,0.6557661970227636,0.5006821789734486,-0.1320318503551635,-0.07262654240140279,0.14294369677970079,0.24687956870265865,0.22076150865505095,0.1272781761853068,-0.19558602738473535,-0.3656536407411665,0.14416631926067414,-0.18746625593579413,-0.10702394963479309,0.2930830140340204,0.467060853783821,-0.49818420335503555,-0.2896161059076226,0.2744659557805349,0.04734912523884978,-0.20336071402761752,-0.4456733894250318,0.8021572509862869,-0.07075873344097755,-0.5848438274013702,0.3924107298269491,0.27549449852475716,-0.3231736154733619,-0.380481585660835,-0.056302131046978246,0.24693775905736515,0.22079460162396786,-0.23823933929987232,0.17464378621052978,-0.363577098977615,0.2957984173164398,0.22294611234593184,0.15615096604879125,0.03237298079559616,0.1977131717653124,0.49146782815504425,0.3355534909503887,0.13226896624132548,0.23031981372915628,-0.35129974509065764,0.26080361869160446,-0.6119460508467546,-0.20236956555677338,0.3758357305059271,0.06880902182360972
0.34524530490579275,0.14276331605854145,-0.023620319381198934,-0.08842614117448022,-0.8734032732712711,0.49670863118662023,0.19272313976697436,0.03795507724483575,-0.32896366459474385,-0.3213427295202044,0.18587623571341244,-0.026922026218200876,-0.6525054956958091,0.4159625316264659,0.1705082482719373,0.0415433727600828,0.1476174341085806,0.22478453979528032,-0.04478661579820311,-0.5408455460794083,0.17938320135707125,0.23562808590393727,-0.08148482050432537,-0.07979652072525197,0.041729449537132444,-0.12532598143258764,0.08829995509528302,-0.0830375004719166,0.1081251526871583,0.10662985275440527,0.620649996077972,-0.803335489471876,0.03313217404887488,0.6325431826337006,0.0893771391700806,-0.06286225595905764,-0.009911527487341955,0.6022009911886321,-0.07716435938901432,-0.6052534223164967,0.03604250684197301,0.09169765339693513,0.5012072516629724,-0.46218524562884056,-0.11424766457296116,0.10304176149226311,-0.02432136137211334,-0.49101662541046204,-0.027740989887344067,-0.5785608550493178,0.4791985405176647,0.34890345183845783,-0.3009884558569018,0.18142020861812141,-0.021833630597391004,0.08306912526754268,0.13645967429931405,0.07264491041795149,0.09934772378756712,-0.9813906101321391,0.08975679853431151,-0.05824617785011862,-0.3365450957882221,0.1723543970662611,0.007395399824881473
0.28298798242218026,0.7853145872424101,-0.6248806684064367,-0.6642519027538314,-0.43377379550959383,0.3961601818314335,0.1657443469426525,0.45106535410483084,-0.5276417914096005,-0.20049235646232486,0.19920744953518427,-0.10861932816060885,-0.043352511293928545,0.8332676634691161,-0.6673937900792581,0.1717588009360729,0.1815863017226596,0.012191657820363258,0.19438144633242949,-0.17500347655759335,0.24800122909199532,-0.07637103720494942,0.4514175426670263,-0.005843980363398574,-0.09819751319568445,0.2595837709048877,0.27720033480337486,-0.19382738964203225,0.23833395597318335,-0.1371784430568282,0.30515386937999783,-0.6521776102770318,-0.08794297125034721,0.07179053308238198,0.5179380646995255,-0.28246675956389716,-0.18633576090118048,0.39039661210203824,-0.21504653645044552,-0.45311287331292316,-0.2588599533058067,0.3787001902123091,-0.15021590293256362,-0.5644314089148531,0.19876295455099713,0.057540105900628566,-0.26435587548988027,-0.19380051800298037,0.1960532354719255,-0.27272920260546146,-0.7816296059656019,0.3906420970141944,0.1500636328759599,0.34797949946609497,0.007400739216383512,-0.042415709127607455,0.756537221279603,0.4390343266020273,0.16734185503579835,-0.5195968805488114,0.3033645944412895,-0.34867727649937985,-0.41634183356971366,0.49657187458453983,0.15011095894718562
0.38496730089821274,0.6507814166043482,0.21690248681505775,-0.12933692282722958,-0.1657006584309114,0.2176652361877452,0.5543403687399944,0.4041649048436605,-0.20086431653401443,-0.19852544200417452,0.52789540444124,-0.29670745542323007,-0.2230603895966018,0.10009746529326163,-0.2659827084660057,-0.09655348290008346,0.5204457331594111,0.6925286769862818,-0.06837711491117204,-0.19089396023212543,-0.09854081077968471,0.12514259527556004,0.26115299134816317,0.023951638784754516,0.005641390128141591,0.05279139093328181,-0.08319822491705436,-0.4669180209704205,-0.01944337294481646,0.09072294860101274,0.026513671780718617,-0.8022994575313905,-0.06526232831537129,0.5438299100115491,0.08666699120643331,-0.37529931829985885,0.03120579227421122,0.27776842381657973,0.07800278346115791,-0.5696617935420448,0.027574999962811916,-0.17574874245259026,0.01089330799760703,-0.8849591260979142,0.2642597079411604,0.21727266847567822,0.16083862275093075,-0.1913042765108545,-0.008587361997388413,-0.3909788120855902,0.39827391076470803,0.3046434866329409,-0.12563495285405568,-0.3341555725779895,0.3495774189563057,0.5223046300472265,0.2155664404940877,0.2627281714411884,0.17903834505599825,-0.6688249346710284,0.07095578694783704,-0.5106210037218729,-0.12118775405593896,0.206080932560735,-0.05935313626270012
0.27387676139999545,0.15267237826295968,-0.378968595221593,-0.2022141677847928,-0.7750547901159514,0.4901614142166463,0.11801638305250295,-0.019211421697236455,0.27584553163092096,-0.14036347702599744,0.09518858590260043,-0.13830409067785002,-0.2769414064605563,0.793519116102861,-0.3369440377997061,0.24036002160720535,0.16561163133531753,0.4392000095792287,0.20986594041811263,-0.18172815834146516,0.2630191349113841,-0.05424035057866623,-0.2757979177412846,-0.07024849556975915,-0.09552472188183253,-0.08960817449541689,0.03652731679779687,0.20011663553401948,0.1810076297982975,0.27954534795007996,0.5735407939899554,-0.25144649194375884,-0.1131977429225555,0.6508600195693123,0.21497186353282155,-0.2519703678392143,-0.0802159938142469,0.7899383368692553,-0.1478927314243471,-0.1733213555550679,-0.21739695356190986,0.19937055499808398,-0.2031477402247836,-0.05123072319926001,-0.2783161904441343,-0.12568458388550008,-0.030011408043660905,-0.5949213043464556,0.19203136734780046,-0.5280029118663611,0.30474804228471186,0.1758019452750749,0.035709683421413535,-0.16166946822496153,-0.054190799572483135,0.4118477229458535,0.2207778065720144,-0.06818895517293319,0.08322719079953626,-0.6787155412196706,-0.18002651277054138,-0.3285012655376893,-0.044499262801070354,0.11864637222593108,-0.159811616026601
0.1773165661945123,0.20778927316804283,0.03211805919040624,-0.04033117604420894,-0.6322553097010032,0.2571590796006848,0.5416016358105868,-0.012182133190599714,0.032603411506165525,-0.31513642613460247,0.1552645134767618,-0.3271242270422035,-0.3055728444956373,0.2685164755630795,-0.009984910616981126,-0.03128153885830233,0.35930236024898854,0.4507207586839009,0.18952292374034255,-0.29987637420089863,0.17170025309210052,0.2160340123646064,0.21215608664947155,-0.06698485877622928,0.11275511622371143,-0.29951379084459684,0.047217670660386596,0.6305966107977211,-0.045018371881431096,0.4384538620827826,0.11476134287917415,-0.6206998651227458,-0.28556543192535255,0.6920314448872047,-0.29581303660668834,-0.5566323464076279,-0.07112359869079213,0.48307185032009703,-0.07428548673829366,-0.24227698369386227,0.30484641283083164,0.2630251274770198,0.2181620328860579,-0.04779127879456115,0.13704893229820173,0.33656653982421064,-0.1464487562248703,-0.5466239970654321,-0.21892921662136042,-0.5127763089799218,0.23751190210160666,0.3527609118432005,0.02977286120257265,-0.27153977232993154,0.21388240673597758,0.3861138098131248,0.21488316194018542,-0.021637640919094703,0.05509867263438757,-0.7871905782102128,0.15711308580708194,-0.075427788876018,-0.21686683408307053,0.4107943967905619,-0.05252009687673271
0.24933295799760966,0.21551623383039498,0.6618495957100108,-0.4847007946575313,-0.27854938957710845,0.3381858677548762,0.17289984655944457,0.07233894203960563,-0.31014050611462635,-0.25701323262793785,0.3633349171473482,-0.03478836448863484,-0.5134515340117555,0.5519951953899417,-0.19405466770916743,-0.07280298308735039,0.03666193791027742,0.20925538282898487,-0.2697716613837279,-0.17932485929225678,0.13288947219725955,-0.2837152891181568,0.28239843968759615,-0.09166188209327418,-0.08678797659587081,-0.24159523777755332,0.1541860791657934,-0.28659941036066927,-0.018120874914769967,0.3454645942518115,0.20072927031234297,-0.4711637281631615,-0.23746864582910288,0.4484676423342465,0.29803041902399785,-0.31827887557451046,0.1282251099862387,0.5538320985725842,-0.4617462725671939,-0.3242170767255662,-0.11124656559648825,0.3234803273539338,0.46333786983378517,-0.07894278888605541,-0.16404517397309543,0.015186950925593433,-0.42110685225393774,-0.21724981655829367,-0.05403079379971707,-0.4230402935883979,-0.051412823504232055,0.5584397114821732,-0.2641249494202301,0.004571278828906497,0.209891460681346,0.00953705532213131,0.670051253734464,-0.023591527666976794,0.17506078012173232,-1.3711245719698228,0.3030633180708368,-0.08551914062137013,-0.18627997605475716,0.17693918702563666,-0.03264607301551762
0.40149004189669574,0.6762985750013509,-0.3932209543815425,-0.45066542305915736,-0.17536877339288587,0.5334617623256006,0.42101196983034733,0.2463363193035754,-0.2460231616919208,-0.5105535272976244,0.3693283097545821,-0.1426314592291792,-0.33997272899057923,0.45464485089558304,-0.30345491340988584,0.7833875310237638,0.4144560473649309,0.1870713059456829,-0.1275041626147925,-0.03705019366506391,0.11434569132130466,0.06021665970829796,0.2605568783635298,-0.09761997369209238,-0.11485213578123918,-0.2483300896337362,0.14247428515932745,0.008915118323476582,0.08927038920136478,0.4757537108056008,0.34994063321996643,-0.5272599760402545,-0.13385428987996256,0.12311375359058213,0.43794103606679086,-0.5290234876478552,-0.26905677750216617,0.6311519437373871,-0.11378313014054721,-0.25899216612493753,-0.09806065460860068,-0.0779954580228643,0.053090299032662214,-0.5616526761824531,0.3117995333880704,0.19121898539671872,0.19332499422610938,-0.027635828688252595,-0.018948547089078893,-0.25895331624348117,-0.11226805966370851,0.2862832408204792,-0.3487591140905617,-0.01404989657891565,0.33217632585203155,0.165082034617949,0.3919428741173331,0.1740705309874243,0.33500666738211987,-0.3280054843974889,0.278133686436526,-0.7043145763107692,0.009866269645590321,0.231498986385173,-0.16304345532576484
0.4940643793997973,-0.05826675334785546,-0.18292963765072218,-0.617563354274964,-0.7362234491367023,0.5537680335123204,0.42813983458703536,-0.0018315289152753544,-0.7605228944145714,-0.4682870006148466,0.295291885059648,-0.38445786702324686,-0.1817493348141491,0.6172861529204948,-0.47231422230761044,0.3805296110211968,0.41871271521084513,0.3071806810498221,-0.03250002230844345,-0.3517621004624052,0.41364411621781283,-0.07924902551266685,0.049141055364420344,-0.455986305601417,-0.5035603791819827,-0.05356183667336794,-0.06908461506907124,0.09576460008780853,-0.09880291811155151,0.2109861129428165,0.3189805994427486,-0.6112725837245209,-0.1266963438419303,0.5550550826008528,0.3681066997873943,-0.18548461143937686,-0.1520564666308711,0.7267394527805109,0.14581982078793893,-0.6303901611907952,-0.025554943088097158,-0.061255551266535715,0.2706173629363705,-0.5999796625747251,0.24324138790219135,0.3269702381229289,0.09935930857200169,-0.4902761475399784,-0.12163852498819247,-0.2844573665032867,-0.3528925237166297,0.4260241142874225,-0.2565356043961574,-0.28791148471872663,0.23976995870535436,-0.05649482546062976,0.3019520750318218,0.08329968517283046,-0.0072080822776935324,-0.780942524137834,0.47316819462865906,-0.2460865315998511,-0.15941189391294314,0.28900683786788844,0.1870832775674573
