April_5,July_7,May_2,March_4,November_7,August_6,November,March_5,April_6,February,July,August_4,April_3,March_2,November_2,August_5,August_2,June_3,October,June_2,April,June_8,November_3,February_3,June_9,May,April_4,October_2,November_8,November_6,March_3,June,June_4,May_3,July_5,August_3,November_9,January,April_7,September_2,June_10,March,June_11,June_6,May_4,July_3,September_4,February_2,September_3,July_2,December,July_6,September,June_5,January_3,May_5,June_7,August,October_3,May_6,April_2,July_4,January_2,November_5,November_4
-0.13017483248660128,-0.7095601205045501,0.1700268586530622,0.25356723562581923,-0.009333580140304974,0.2654362530836908,0.21156027409822672,0.22965637747038814,-0.47094443438498923,-0.22912300304078023,0.40766488084890895,-0.29725040036121014,-0.04781883319795371,-0.24683312004009222,0.15920907756842623,-0.5050340991314668,-0.23149051234679685,0.3430726006588233,-0.18002239944902,0.4584460167410105,0.355504806791115,-0.28784970283689126,-0.2974588354187711,0.48362267245938717,-0.5381000314250041,0.19613163399937733,0.12218003124475443,0.18157954500932186,-0.8528089046483329,-0.05858451677407154,0.776286486753746,0.0571066534484726,-0.6044289277396437,0.25782769159172453,-0.3562704928973444,-0.19295765453645178,-0.625722588365907,-0.6085692802205854,0.13776079639042382,-0.11815740390312572,-0.01237801409595747,-0.5588561205911058,0.5891076699494586,0.4902240911967328,0.5097525323210941,0.12942731124856846,0.006602395234529997,-0.12774997278477823,-0.005792297773485569,-0.33587534217203424,-0.48917654152575224,0.07091030292897518,0.021807798365879615,0.16544808116551432,0.053707162095387756,0.07585018195817676,-0.04824954307332044,0.2350844575606918,-0.5683558532561167,0.48579266885210876,-0.40088850614238997,-0.8371520149022678,0.20582505609691146,-0.4549244753252683,0.15170109418683325
0.29741427051140207,-0.3985475172987906,-0.40071162868127363,0.08895127241645948,0.195102661473401,0.3826664636126656,0.26886507875163046,-0.0173002771434463,-0.43796908080706426,0.15240122310096846,0.3953981627420242,-0.4221217192767433,0.22507629989897573,-0.36180525875060154,-0.009218121949963506,-0.7462465409992655,-0.11504754535824087,0.23598606849845696,-0.31622426351454713,0.12184609549513349,0.5897689502645791,-0.06324537679885875,0.32086826568978566,0.2329133887487841,-0.3655562284814039,-0.4124578393057486,-0.19682032407324362,0.339428092855087,-0.4240705341482339,-0.13103895857099235,0.4982090596421402,-0.15646985637746255,-0.04243140607661423,0.257492795397877,0.06711780614623075,-0.38282280387646844,-0.6055806247881854,-0.6948950216497566,0.19665674544209114,0.024682006049374115,-0.12102447785736496,-0.20381900978713227,0.3610099057792176,0.5022410650836456,-0.10369976909291476,0.33131855411317984,0.12365909068705001,-0.21514758163293232,0.16505305480200505,-0.683189257556509,-0.6468540944437613,0.26742014141431825,-0.0051054585612506365,0.19641053912651124,0.03107934674794159,0.2995582551061618,0.025804141990465407,0.03054327164133241,-0.551430007862496,0.5264032186083469,-0.23821939541328627,-0.17748652579414095,0.150973903584447,-0.4644139567677638,0.2596464626953148
0.22819393704691782,-0.44300808319009033,-0.2240182297113209,0.3402137698427888,0.39568414719355127,0.20586009689065266,0.7470247956152721,-0.13072832241344215,-0.33460865447548616,0.03516151663825653,0.7725143254896918,-0.580541531903837,0.1806302763484101,0.023022237133586212,-0.5756027347781313,-1.180156834616659,-0.1162960948481128,0.15916961130334742,0.16947536832766807,0.24973868253529075,0.7157775465691354,-0.40052154354747105,0.5731828545286484,0.18647718297192895,-0.5318976026609474,0.07940955726671439,-0.091533416684434,-0.19677277766369627,-0.7972509150072915,-0.17621559607882953,0.6716158679601352,-0.357144198296656,-0.482297077265711,0.5543600930326829,-0.20273572148605923,-0.8987167135604863,-0.3883225226679047,-0.40153155638091753,-0.07763843420971651,0.06870872708230805,0.058611926995898046,-0.4317589554778201,0.6200743693629699,0.6087422756953642,-0.10090710442206649,0.45357808392343335,0.29338686607826187,0.2321359945276001,-0.24172000432555624,-0.4641896783765599,-0.35021207327052867,0.08662005581803375,-0.2386747102118646,-0.10678408637278361,0.2611135217928625,0.44085996491486423,-0.1406941548658377,-0.06256453341059512,-0.5096886523679613,0.28711014881007757,-0.3056702463608635,-0.40508400800077266,0.01634916883031766,-0.0750042475984473,0.2814571862010381
0.2631820016069857,-0.49818420335503555,-0.048798656699553064,0.5076954265240017,0.21683139649541966,-0.034867293745666536,0.5387374548526982,0.3136266780012643,-0.5044122454397976,0.30507124528422697,0.6499701108513006,-0.4596626664145881,0.17464378621052978,-0.44619504062169313,-0.3532590671316639,-0.7060143960028922,0.1272781761853068,0.18181060853865633,0.1303833888560717,0.5408372367691135,0.47575422806370177,-0.3231736154733619,0.40890135571518965,-0.050921552658234434,-0.5812393800603457,0.035078940517923415,0.5369852327600443,-0.11364917890934337,-0.6009130135025476,-0.006888344133623166,0.8021572509862869,-0.20585662312683795,-0.5284548449350843,0.25645085373522464,0.21102886435161433,-0.648184081487016,-0.10283508798081778,-0.6568956058486357,-0.030621794856373813,-0.038266207843870616,-0.214289255766895,-0.2875526413092452,0.38604064230139495,0.741565225746431,0.10614793967591975,0.5345475364125212,-0.03471156058815527,-0.3800940156827571,-0.19427600368737494,-0.5206266813575234,-0.061018148230764624,0.31463569246216755,-0.08890249635490342,0.18337505131571938,0.11780417370889039,0.25767941118425153,-0.34402101601717083,0.4360627450961305,-0.08258918728473635,0.050128289892126685,-0.7485412988846345,-0.08735244830531282,-0.09178209928179483,-0.35812181269754473,0.20433451924481577
0.018221049827187197,-0.803335489471876,-0.42030027172276896,0.6248210831477649,-0.2679712383955757,0.9170050808666342,0.14276331605854145,0.21682236670502567,-0.6525054956958091,-0.2925861860641617,0.300725543794352,0.02270856419622337,-0.027740989887344067,-0.5709362493599688,0.02990110748233736,-0.2830312641599879,-0.07979652072525197,0.19793993788544806,-0.12512255201663738,0.04106954592355847,0.4159625316264659,0.5012072516629724,-0.1276625994378477,0.14414428619460873,-0.6657670893331443,0.005276990892108854,-0.020413173302123513,0.13751007010464483,-0.5978535253868923,0.21569818611424912,0.6022009911886321,0.49548970544445636,0.02332329512200678,0.17420426001913017,-0.229750742625572,0.5400922227105333,-0.33533841351759985,-0.5984603348773014,0.14144968339491473,-0.21297707370134228,-0.043671452505595884,-0.11296084293995975,0.41691530250692405,0.6839151693939841,0.010446119331376874,0.31778983366134717,-0.028668333775632764,-0.37728411218465235,-0.1103580850524144,-0.280187255108702,0.21294630950943427,0.23552172522649645,0.0822431948516502,0.01544531599502158,0.7069484677209187,0.44617954910946483,0.06617232082942881,-0.03470838414095039,-0.17384150924437597,0.3136558211022861,-0.4969816714769782,-0.27283252532020824,-0.025746670044934417,-0.2042769813072909,0.2519391449301073
0.24443773506438096,-0.6521776102770318,-0.24538893455781474,0.1858124781645266,0.4930684798457789,0.5188490676628695,0.7853145872424101,-0.1246566209170069,-0.043352511293928545,-0.002242263443324021,0.5456169453465032,-0.5402236133794155,0.1960532354719255,-0.3752422653504321,-0.4692858714762894,-0.46367068055418803,-0.005843980363398574,0.15201175972866698,0.1770003137914053,0.6449588426377422,0.8332676634691161,-0.15021590293256362,0.6389092053919104,0.21189038731353976,-0.2977124112168579,-0.02432565139200924,0.7417047172880855,-0.2621214094372937,-0.20904124463095702,-0.428060307543813,0.39039661210203824,-0.02283703175079327,-0.5037569773522569,0.43291305890785325,-0.20595551728193465,0.4647128998808455,-0.30492625517359373,-0.45993917454564676,-0.3812253159667607,0.47348325301665484,0.0706214054277348,-0.11164321101112647,0.820216281567205,0.8100560813638846,-0.026445282174637902,0.6926905505835553,0.014613506028534035,-0.04603637135481323,-0.2592116776863914,-0.37907156861867475,-0.283497586048613,0.14781674307411857,-0.014994717324336979,-0.032808598891079316,0.0706373995495541,0.3854486254586389,0.03887944044939697,-0.18265650519822968,-0.18599673743759573,-0.006385330335028666,-0.32449426281790406,-0.20404362042927168,0.1675553614008537,-0.12688091681323377,0.2730654996112225
-0.05775913493116217,-0.8022994575313905,0.04778125760147585,0.44974795584212496,0.254793814221804,0.5268313559634652,0.6507814166043482,0.3280501043863458,-0.2230603895966018,0.039954935787143445,0.6438904357620687,-0.43123962415482797,-0.008587361997388413,-0.38877898673800715,-0.1631828056174912,-0.7695241780781779,0.023951638784754516,-0.08216763468213553,0.102865862449253,0.5005234163423259,0.10009746529326163,0.01089330799760703,0.303958988470092,0.28832465511679173,-0.44152627336553385,0.25450787751521153,0.6892024602976877,0.25038687107282614,-0.2956966091200244,0.10925982351519564,0.27776842381657973,0.28221644083494285,-0.3539268467916026,0.1760054974918847,-0.2624335835874193,-0.41378265276453224,-0.49801598136051806,-0.34276063255397043,-0.23931108149890506,0.10504253110659328,-0.213584414049794,0.1739367178686836,0.42722494273874356,0.6193973834794713,0.2669378710698245,0.2347933119682192,0.4015008480499392,0.09694300570822624,0.17099162907286253,-0.3654689380762497,0.17859867876901242,-0.020122262164683477,0.305622249449223,0.26784519948195523,0.18700792480995626,0.6035986343184635,-0.12821022114156136,0.10850397205129911,-0.3608680618119671,0.34280196595672635,-0.32832130029500645,-0.06910992103468673,-0.19799554527680135,-0.26632229452544726,0.6100632030030217
0.24154595386353342,-0.25144649194375884,-0.1804528634517895,0.2732879837889832,0.1757098265208282,0.607277326198164,0.15267237826295968,0.18679348806091162,-0.2769414064605563,-0.08422718583394022,0.3535712018317234,-0.31253312744280565,0.19203136734780046,-0.2225526502333961,0.024133602756011355,-0.2302767839838722,-0.07024849556975915,0.2921869485946103,0.11925931478789605,0.4829668554810903,0.793519116102861,-0.2031477402247836,0.2838717356371109,0.04614996153914007,-0.396595680131786,0.18922071451580974,0.488554210599781,-0.19864751418361404,-0.7899338749476268,0.4199956847819955,0.7899383368692553,0.1398450784201268,-0.5335303973378137,0.44051338075628665,-0.05888397135888381,0.2522951820781678,-0.5164154354240441,-0.3352605339670338,-0.2978914671636076,-0.19309005251233474,-0.14947754987812284,-0.4653251152525175,0.4845858552347067,0.31243150203687586,0.1428159269241806,0.3428706444853957,0.0662257306320978,-0.08119997088053288,-0.29176776588554004,-0.13019868906229978,-0.2261162214057051,0.039155871297590815,-0.5017975219724967,0.12439115010028366,-0.013915809686222663,0.27350805794196414,-0.07101166268202015,0.016463766662736454,-0.14704303213132586,0.1537549397707989,-0.7177373195697929,-0.018186600907833708,0.020279276209568195,-0.7681255614760079,0.21909032649989363
0.06097688369764079,-0.6206998651227458,-0.5448186286534147,0.643422727819062,-0.18661512626115254,0.251134567581597,0.20778927316804283,0.17592326082988385,-0.3055728444956373,-0.3351713246416384,0.2591772128671679,-0.33784411898478717,-0.21892921662136042,-0.3274617753835706,-0.18859267999967805,-0.4337124211567197,-0.06698485877622928,-0.13714593681743947,-0.1871604786892339,0.311721159311522,0.2685164755630795,0.2181620328860579,-0.03807653996556022,0.45579405510997506,-0.5074366522956093,0.025631418054087952,-0.016956743014673308,0.267773561923369,-0.4571829739704006,0.18672589141018006,0.48307185032009703,0.1937873052774161,-0.2718435501295249,0.1849874667656297,-0.19936081331229352,-0.47404421015623743,-0.3617973375620519,-0.268813007188327,0.18080278495062185,-0.045726350348533534,-0.15520526391521705,-0.018975653363914137,0.7599960683146261,0.6732965839604891,-0.1127123490421865,0.15593501963148784,0.16907275904220512,-0.015806167741133317,-0.28220238031637584,-0.327224064169398,0.11923142633786168,0.2981275187128558,-0.11996090593124407,0.14513391062327258,0.133022935024079,0.39250379892109666,0.08369325556958619,0.41977816326583495,-0.5289101965683107,0.12382841527173583,-0.3493718714641121,0.08163002660348606,0.43076312352269097,-0.4002652700875492,0.15908930903190704
-0.15873832790775266,-0.4711637281631615,-0.11758857122288145,0.23605664016029176,0.0694664079473343,0.36906691483034904,0.21551623383039498,0.05594383147810517,-0.5134515340117555,-0.11329317006186206,0.3609424348401859,-0.2565496136043911,-0.05403079379971707,-0.34766868941757245,0.2366709082292073,-0.023256869724773192,-0.09166188209327418,0.3262145327445108,-0.30483269183691986,0.3022024336985954,0.5519951953899417,0.46333786983378517,0.2086930703362964,0.3833561493446541,-0.36225399620817256,-0.04388817490978435,-0.15585643452647768,-0.11301477875527528,-0.9121137370440168,0.24867917314110422,0.5538320985725842,0.39211471301218964,-0.4466006820784585,0.2510873789651615,0.014371120713504063,0.49362423058061244,-0.36661151516384316,-0.347327559016231,0.22317762518253625,-0.04979776351964965,-0.12639280205159037,-0.16225852596282525,0.5153943496387838,0.23528003159637856,0.11880023847898527,0.279877758659831,0.29061230329630267,0.01128633380037241,0.02379561017389803,-0.05337518396967006,-0.6653576251536887,0.3507652062780532,0.11469139145770842,0.12328411550855037,0.3550574366516059,0.13258966545158954,-0.1267849187904987,0.3198763743561167,-0.835181574486814,0.2658117026572744,-0.5125684340048211,0.33092867655656055,0.09734888140633194,-0.2711707811306303,0.06795453153151298
0.12818623642257249,-0.5272599760402545,0.019395124414854997,0.2515797953986639,0.1149543632074267,0.31366592138976346,0.6762985750013509,-0.004396511845447176,-0.33997272899057923,0.05546856609342117,0.658426528897438,-0.2854454606695941,-0.018948547089078893,-0.3880926831389767,-0.27849872488055266,-0.4173379818460248,-0.09761997369209238,0.17423862967149034,-0.09346351537370877,0.4170753212570938,0.45464485089558304,0.053090299032662214,0.3393861167749562,0.2605417397972095,-0.43206416107128687,-0.23484340493987355,0.4351891133937165,0.04695141302057641,-0.534983256868698,-0.12040843611729717,0.6311519437373871,0.4785319179946382,-0.12583178217387475,0.3583289146451662,-0.09851723457755013,0.005743840794306634,-0.35123918011769084,-0.4187726406579711,-0.2099008277188445,0.4204206306258039,-0.17655182322445398,0.017338384196456752,0.3594724036139696,0.5395445195958325,-0.1382448496128011,0.41832491175898345,0.5791493017196959,0.020645112715333036,0.2324927587786041,-0.21162392617361675,-0.713096732814495,0.1568070126156207,-0.21857633507028074,0.18282293623036613,-0.24295284848817347,0.22554470575734187,-0.027914795466722916,0.29266211093306727,-0.8051407076094694,0.20948726196483242,-0.5459634535484608,-0.14945700686157481,0.1172605942731684,-0.49772813805100946,0.1693093103224726
0.039814145664147815,-0.6112725837245209,-0.2718687411897877,0.5362459551461676,0.10999016209084675,-0.05079295254376794,-0.05826675334785546,0.015558658856795526,-0.1817493348141491,-0.26842334660081657,0.2684205741128738,-0.20971437265133347,-0.12163852498819247,-0.30616293462787364,0.07175589113700093,-0.578277638584524,-0.455986305601417,0.28907064740031235,-0.18984713417847054,0.15534248755371366,0.6172861529204948,0.2706173629363705,0.15242777731841736,0.44702817298456876,-0.4265463206328721,-0.024539141600212366,0.22985702873732822,-0.08992891810034168,-0.190256635132403,0.032685353273916855,0.7267394527805109,-0.077073913696805,-0.17785889262617627,0.7451339280246835,-0.3092183127135375,-0.7707437074713208,-0.27419401534890314,-0.7826566571453082,-0.05362730984193198,-0.1756652607736499,-0.21361568808082315,-0.038689923294423154,0.41037381660168937,0.6211707946728858,0.11525393167541495,0.19587824036072365,0.26150529505688513,0.07452218984448854,-0.05001966330778122,-0.47363478831578937,-0.6509839401060805,0.18921427045936923,0.33317237218051377,-0.1596324569497306,0.0039173536800535536,0.5184021199810516,-0.3120132152953394,0.4326412937823727,-0.7182164721976784,0.33899596858581355,-0.2455638712301612,-0.2278052096813739,0.2830697769049566,-0.2377799342266313,0.363197256183096
