March_4,May_6,April_11,November_3,May,May_5,May_9,July,April_9,March_5,March_3,August_4,July_7,December_2,October,July_6,May_3,August_3,June_3,May_8,May_2,April_7,February_4,April_8,July_2,September,July_9,June_6,November_7,November_6,July_5,October_2,June,October_3,April_4,February_3,November,March_2,February,October_4,April,April_10,June_5,July_8,July_4,April_5,June_4,May_4,December,August_5,June_2,November_5,April_2,February_2,August,April_3,March,February_6,February_5,April_6,November_4,July_3,May_7,August_2,November_2
-1.1794750071712063,0.1479719216003227,-0.460464208658625,0.22496807846940656,-0.1998274887204345,-0.2857553527195092,0.04993966033042117,0.21148030697883735,-0.0029145304319902476,0.21305219842651163,0.32548823381161696,0.3571540223620192,-0.20522100016908845,-0.030573196404324945,-0.4378042194405878,0.18797259182676018,-0.21139209455504873,0.5370931243975692,0.5579847776739821,0.9118846727038428,-0.711234826351284,-0.3446015766267136,0.21331746136029933,0.008151116506336833,1.0282043862204575,-0.8923513296441056,0.0005822946753659269,-0.3137058459823408,0.1407664070011403,-0.14211245058451122,0.14784931237713622,-0.2360859993888015,-0.8116672570471427,0.21204225702594537,-0.38932106379260883,-0.17702114642111258,0.15602282378604007,0.1541688598251304,-0.324151610988102,-0.0888422722572024,0.836763283040427,-0.18690272353277093,-1.1989586958251373,0.4468357392260668,0.32613981525079017,-0.20003952268403802,0.2343244087747521,0.3498476311269152,-0.472990754517355,0.7133776691917263,-0.062416793091279,0.6880942892822134,-0.16733764716277605,-0.7848153839585099,-0.4365704277493276,0.7905302030250647,-0.2059042312507668,-0.09477195756028672,-0.2424245077574756,0.7611914746530062,-0.10728523747691643,-0.3356603773982709,-0.22472699688892225,0.19979333250998,0.31731138499843964
-0.858123444521728,0.44770252060064464,-0.12463061503432837,1.120994879680635,-0.23596474903650594,0.6088439066055129,-0.5024986973540134,-0.05010997175413587,0.14797010070296168,0.5372098862282572,0.5435386500208246,0.32581649071472896,-0.6517182454401644,-0.4860483985741569,-0.6333260557684922,0.40889051934152476,-0.2561397444629275,-0.002122160899932647,0.15129458948155303,1.3252192922772812,-0.5563478320595986,-0.3469881737259414,0.4365053331901037,0.0813537134038168,0.8797224030582865,-0.8380414962770006,-0.057705246034544244,-0.3707755351490501,-0.19237273462885096,-0.19580991025040972,0.3477949137760102,-0.031030314791608546,-0.5442190654879692,0.2188867192734944,-0.28487552349069223,-0.11201875407105788,0.22721459713936903,0.4898824492379933,-0.17975820108350987,-0.6161070852275318,0.9286354954744029,0.08773140841105444,-0.6202705955197433,0.5088521914575173,0.30360254935094777,-0.057248522665018946,0.07975123505120642,0.09020969148127943,-0.02547281498723797,0.7163392284714389,-0.022702723720119812,0.5151553934926901,0.5759318953428246,-0.6658528272127465,-0.3865055552188665,0.471906034564307,-0.36082379154704847,-0.2540939295676334,-0.12423021219890389,0.6864381259536887,0.4411716617313749,0.15108489703373051,-0.34283525032299156,0.18905569009777565,1.2584468756836786
-0.9139778927276611,-0.12616568429357802,-0.15435774910946157,0.21936554174627054,-0.21599238925006525,0.27327750502198367,0.00824069461117511,-0.7451521993606133,0.17931005727614593,0.4103712354576299,0.5459702138361789,0.09871549548032849,-0.7722243655150478,-0.15354535384433476,0.15636369406333847,0.03920826115228996,0.22085908564953832,-0.3060369156364086,1.2767383384017186,1.1483359192243674,-0.7224045508820575,-0.5638647705697913,0.0841461675837811,0.26792650620671166,1.0165768487352858,-0.7203621306244951,0.1438086419706951,-0.5211322202469912,0.39810467978178876,0.026011120660206916,0.07585833440996255,-0.0010555680685735563,-0.6983799249701803,0.3691330920208968,0.036558217465742546,-0.25995672729255204,0.4279294819727568,0.4390069911471459,-0.11569304659525192,0.481338415853322,0.907888137022478,-0.07585976365839484,-1.3015594917514277,0.5061937650106605,0.2935184968774321,0.41003082428441046,0.37560429138481766,0.24225585259388488,-0.17925826956911362,0.39665915443323163,-0.11017812673279694,-0.2924165038984044,0.12620418797549074,-0.6066278843396006,-0.3801123972288615,0.6994636648634669,-0.33524863764871987,0.21407254590828023,0.265094755063959,0.4046617182636555,0.035693677982262424,0.14130412881833157,-0.2950569927470136,-0.05705074705813423,0.03559414138310156
-0.8344684483025584,-0.07858948816912488,-0.29178798803046135,0.541564512984766,-0.21659679632638512,-0.3043801528519793,-0.1397034959866271,-0.6787853788186581,0.302659916501009,0.582729320706,0.8539614521966652,0.5477676503432529,-0.954993034665216,-0.4119275531921718,-0.44413868096582626,0.616562261531799,0.36336980113656026,-0.03209649809536322,-0.11376112540180222,0.8051126112016385,-0.6367770844334787,-0.43049538652873853,0.18026036321216177,0.15318009981811317,0.9216393406675042,-0.5786232678049942,0.14044736912538988,-1.0836994173534782,0.21090167771730065,-0.034105460684809456,0.7075105917583848,0.07573071580777585,-0.8739199022846392,0.13898569236610556,-0.024391779954863385,-0.519057796503405,0.415838664220261,0.740374013501827,-0.20829998674059128,0.190491938937199,0.8919467497245669,-0.17523034638478302,-0.27709197199119157,0.57215545679864,-0.01732813212452744,0.3798356411759871,0.358548020735616,0.18595777530562463,0.10251170386533671,0.992632910364045,0.2318035007996512,-0.47386602409951456,-0.3860578050697383,-0.5085147211213598,-0.49960498874745046,0.5099067669785952,0.00779205026558584,-0.1775458020792558,0.07419742753368724,0.845739024920685,-0.1947728827432344,0.14903846964767445,-0.3166678061005962,-0.15194016426906787,-0.06580991308866764
-0.7721430606880445,0.20070910968783134,-0.314299087496412,0.26469867934726843,-0.43261871889845843,0.815330909694382,-0.6718768915864792,-0.3636355317939719,0.07696141219001262,0.2815324885459433,1.1792917275941248,0.9569036818175054,-0.5058998701957976,-0.10369581183369875,-0.3648729875766963,0.4384354323615337,-0.6043569970082531,0.44829317524225987,0.557561921775056,1.3685532620715748,-0.47848273561521487,-0.25413310192804756,0.12870724027951114,-0.2190812847756979,1.18842056432621,-0.5591818306187917,-0.05712053790421322,-0.10074710114916491,0.9646758916931507,-0.3215203496118863,0.03088144538724994,0.2671238179946869,-1.1437201656879228,-0.02307028553165649,-0.25773371512419085,-0.39870523625582155,-0.014687906410823279,0.19450089649232813,-0.3202988388340393,0.0011261160196881226,0.8479893675325207,-0.1048983741653404,-0.875067358091811,0.49198961190157886,0.34368024570943734,-0.13605077464376414,0.4030012393543052,0.0663245477717175,-0.2517410925359215,0.7899596176097943,0.3892755161774992,0.07532600651064969,0.20682939652705223,-0.9844657278022492,0.0185697515485473,0.8132830217195525,0.05475391830591913,-0.12565981498602632,-0.10238160527198312,0.22107203248564883,0.052355007867563634,0.04051498641502396,-0.14828532117733084,0.1070753912301874,-0.1730938442343554
-0.27328763218146357,0.35996630079472247,0.1159846370728406,0.9008968746411916,-0.1810042350948169,-0.1616423248575894,-0.12116878486699845,-0.22284319054100596,0.11763805487799754,-0.2452854643478131,0.6730934341779329,0.31474044312382443,-0.6675909936767723,-0.441662567179607,0.33028839330636056,0.664701049171172,-0.33570261282322034,0.027641389615053694,1.410870691646162,1.145316235587196,-0.5579555065476647,-0.9886997248803245,0.42498823403432,0.4197457391367602,0.9286209209948703,-0.7949562860594466,0.2160344684571006,-0.28007115079589573,-1.048395889843166,0.3447122783216806,0.08279654094760483,-0.07220715739355442,-0.515512791749959,0.3018000225417057,0.12013484060103372,0.18911702375627637,0.6092781272470413,0.5500120794594586,0.1262269266938023,0.5330003785591471,0.7668462498243055,0.4888549868902581,-1.1462499629187122,0.7916282548692163,0.5677558435324437,0.42258953798929916,0.3348801913220859,0.1515739751051342,-0.05355180209333808,-0.07893612251844716,0.4676433099363514,-0.589123982631125,-0.056786084259883435,-0.47373446669840635,-0.3846050936852828,0.6521643427911203,-0.6744965664419537,-0.0002091076839909889,0.19792664090607395,-0.13232950842503538,0.10890952155001807,-0.24011475457978354,-0.6251651684666698,0.09667844372663964,0.5640800021665515
-0.6254299784202988,-0.4855815332334508,-0.2776991040678658,0.3795949976499479,0.18226416719049615,-0.24284751894707435,0.14032323672712926,-0.27716224065211315,0.189012478781104,0.03867808212297889,0.9560004193838388,0.4878983351832195,-0.3458946810593171,-0.510809244889591,-0.15816616365508473,0.18065894265968613,-0.4446285485100354,-0.42990285396538597,0.2197021695625409,0.9726747807864173,-0.5916254429121721,-0.3010219044965036,-0.188036612087955,0.3862061224058294,1.0687794411522609,-0.8109661884459624,-0.6135822009254522,-0.5217027220823438,0.5230552974431487,0.033805489374817296,-0.13673764586578813,0.030181049943473495,-0.698690775605406,0.3734149766791525,-0.35272124960598167,-0.0592394468902778,0.3830488434065892,0.4195686065626515,0.18196760356618513,0.09110291757842243,1.0309875901973036,-0.013489728928365363,-0.7360753350371644,0.7468230572785826,0.2872647534671848,0.3929561718318253,0.5832483049619324,0.14365298852679453,-0.12625837219132655,0.17946995168954874,0.3780747904811683,0.16955634397607627,-0.1599541723745444,-0.5714087751957752,-0.11099001879158363,0.5125121450149558,-0.012888963547383343,-0.301745598667733,0.15789925744768973,0.2769885135009337,0.42163787642828054,0.08109440564373299,-0.49661532180906415,-0.09268853371335044,-0.5991699902008519
-0.8800964390160949,-0.09826138590646125,-0.17568489237817092,0.586143265806899,0.16952050232537355,-0.058861657449509025,-0.03218909509109025,0.33576624900164914,0.049448621390485815,0.18090809582633746,0.5066242967407009,0.40148454679738427,-0.49673463337008295,0.16610608914243158,0.22139081404013955,0.5574628638800019,-0.1019806051753636,0.027115861283461433,0.44241055699332893,1.1236305312809531,-0.5896865211596692,-0.605554417231038,0.14387699494093048,0.2986071202024858,0.723416465867132,-0.9625036524457353,0.1737877446165691,-0.03028344017411013,-0.3743695338604904,0.10949505569974027,0.3602491968557525,-0.1352448301572442,-0.5196973494103398,0.42747551425181385,0.022926224378062618,-0.30679571645868164,0.40965117057268563,0.41077486257925944,0.011001156427471258,0.21612110539579263,0.6936646092370762,0.1553520707114048,-0.6604295908653531,0.5603198726339307,0.10391910032429313,0.35688861936475436,0.2994395656669956,0.10966966559245214,0.060178142821258385,0.5916886699313632,0.26095426131183724,0.6362569201907785,0.22445457460569976,-0.5635409103013582,-0.49500977043047345,0.5075816479402881,-0.4215243139754966,-0.2525257476665183,-0.005964830359286702,0.554811998151979,0.022778488386232712,0.27292841933911777,-0.31045975076814397,0.04557088077667236,0.42176087929376876
-0.7653711318225315,0.03356474211050741,-0.2742489305460295,0.56361722487282,-0.3148566188151932,-0.3892821907964058,-0.40518399202630007,-0.30469420800192076,-0.051335452056735995,-0.0786570832264427,0.8258139226913985,0.296418892804472,-0.3542191351573113,-0.44433920706232505,-0.17590393599804427,0.8110168295517681,-0.8921550069694277,0.09425425689900685,0.653648223949408,1.2304691085569583,-0.5304762675162664,-0.4673914717083749,0.3039743949351476,0.20236644166342496,0.9785121015048817,-0.36480894497235433,0.2685508376084034,0.04429979866665935,0.46475288002320586,-0.10390859091239806,0.09748962371178262,0.2230278886956488,-0.7570859416768045,0.1767830689503809,-0.24746411047584682,-0.31214399148822597,0.39567587567922946,0.054669257188762775,-0.44160429857232547,0.009651442974839067,0.9666211989960791,0.09436537697015145,-0.6737841986792793,0.4977089809833036,-0.2461771099681156,0.3718933930860382,0.6484018018261692,-0.10402774852278149,0.05729757222070957,0.9855037485268308,0.6925835272724884,0.13553223270706682,-0.13867930396012068,-0.4126126559658288,-0.3484716367501259,0.1638747940669196,0.07272814071373485,-0.38191652129745335,0.021700559383046873,0.41823120894298754,0.06586442772311532,0.07696729391657695,-0.773254386991993,0.04452257913221978,0.12610469055587709
-0.7965714582368276,0.759252353478522,-0.5180855060969752,-0.05220284073829874,-0.05576809540763172,-0.3133823102285028,-0.3118699136537678,-0.15812740886852777,-0.14643257517923758,-0.2526206708555662,0.6216081435862805,0.42147113414805526,-0.24007054857818555,-0.5534742904453991,0.33883528366450305,0.28728266456375867,-0.3268922401753002,0.15872030385077385,0.7853595819434945,1.0399559452181049,-0.7082291784732535,-0.246346985462543,-0.09494765445707525,-0.2650004385610196,0.6987002721076041,-1.24845040802509,0.35445609235004705,-0.127102068322228,0.2339413267844508,-0.05897840943938547,0.38616768421447095,0.334423969138722,-1.0275825269415408,0.17635040193029472,-0.393653132252289,0.13460505831683042,0.19730515080195338,0.14637402560616805,0.07285153979337267,0.21441470910498203,0.8314203381354,-0.3088718082420685,-0.7494354803816062,0.6212413534989262,0.3221007537553749,-0.11817772051873304,0.700688610176196,0.23567763038308892,0.04870900678928469,0.7750997140063232,0.43771468333059593,0.6448841367278612,0.2926459185130686,-0.46884420304769947,-0.4771865861098193,0.11762507864369824,-0.29020231933707186,-0.3169663831709216,-0.18963362901510347,0.4002565920458415,-0.12280098276416129,-0.19300200772735182,-0.4694364212428238,0.5870750870053212,0.5199946856231871
-0.5329959569825706,0.1404130316888504,-0.24319351221105942,0.4520111610063439,-0.11970234016582285,0.14305932744164335,0.042738459074562925,-0.20969476128540063,0.31765730213584026,0.17939634407994293,0.7551167663379257,0.2179819120040989,-0.5299462491043901,-0.13665128707080385,0.3304022775961697,0.19019790306811823,0.2795823265444974,-0.3007922741741045,0.9118531018458695,1.0240770834622068,-0.9265210707482608,-0.5058971199588713,0.009411016918670904,0.3882293008525544,0.8048866425390484,-0.3115129674112575,0.3395679410391115,0.12365731323679194,0.26309564571333033,0.046604501756716585,0.2951127601628379,0.3932925789375219,-0.9451240936871339,-0.13288908838055818,-0.011540159650619788,-0.044722033430892906,0.616806788814054,0.5796450000358466,-0.06312700038833902,-0.023661599255195676,0.9664123321303345,-0.09024143207731512,-0.6532357605360692,0.5589260763327305,0.24453662320722994,0.2183572403493364,0.18565367800478438,0.1856893244870078,-0.0062567111464256475,0.7568963668274854,0.38496330706253457,0.04051265478904856,-0.48186928492270414,-0.8997246181374542,-0.7171145770180332,0.8827104039817226,-0.43794779286674546,-0.28097208576867205,-0.14772864868882493,0.7449840604361672,0.08033872153547705,0.2963592227620214,-0.2714390021810196,0.053526184987183166,0.212711026903161
-0.2950789277941713,0.15327361317064186,-0.22050440048904815,0.33461245719206445,-0.28197165043661543,0.5525733399602386,-0.2561783262437123,-0.43769907070259706,-0.1279037336718371,0.22461199769383539,1.112655376503369,0.3225324734227186,-0.12282200703000266,-0.22918302043285735,0.010874592178912276,0.22163283127730998,-0.2297866356620465,0.19372074023889044,0.6525368787176177,1.2110743228459595,-0.6164722671996401,-0.5278036230991577,0.4776174858342394,0.10619338802099118,0.8857263793461476,-1.4272380596026706,0.6844597020329096,-0.10775807978973798,0.12882892460563142,-0.18173390937281997,-0.02607764183764702,-0.10776283367897163,-1.0790944824430921,0.12046816226300029,0.034837521197090576,-0.24635805029768268,0.6555150043017893,0.10513491460782266,-0.05213410828828936,0.509788085105513,0.5085982827388529,0.3772201471804206,-0.927492204162294,0.6418641185883285,0.15777263445476208,-0.15260906784251982,0.20258732781022423,0.14152207209516385,-0.15299042873626084,0.8890157710255462,0.8132164848419848,0.07911662140359171,-0.27856767361751716,-0.9139585889384524,-0.18580059099588445,0.5561141264530898,0.00517144991772287,-0.4541150665534112,-0.13004591791740341,-0.02500713260371936,0.14072109937651284,0.2619648892206,-0.3546383254963324,0.2737861255290935,-0.16292335803840455
