March_3,March,November_2,January_3,August_4,November_4,May_6,September_4,September_3,January_6,February,April_10,October_2,January_4,May_2,May_3,April_5,March_2,May_5,June_2,January_2,October_3,May_4,June,April_8,November,April_7,August_3,June_3,November_7,April_3,November_3,April_4,January,April_6,June_4,February_3,August,October,November_6,May_7,April_9,December_2,May,February_2,February_4,September_2,September_5,July_3,July,September_6,April,August_2,December,January_5,April_12,April_11,September,July_2,October_4,August_5,November_5,March_4,July_4,April_2
-0.15815972096099162,-0.3867207709911389,0.43669612462342666,-0.3046632884338741,0.431883687298177,0.11801000883181556,-0.1276733145586773,0.5657804427317884,-0.004956681143334918,-0.5522102907390468,-0.705442292119969,0.10082473828452218,0.3586219831314638,1.0494504830046985,-0.48602940270979716,-0.48124869497071904,-0.039036513847837156,0.38851518440800026,-0.6877054910070566,0.16174387765178638,0.10634530367563967,-0.5116115948112904,1.0986441467477568,0.7430418024453632,0.016671622355179286,-1.4818411492657424,0.42765408702447427,0.26066843053306554,-0.02834684433440289,0.6006982589094161,0.03658204376869641,-0.5427723167048719,-0.22691304612520063,0.15650002364369248,-0.03459230177505512,0.3231490864310033,0.07735970869850295,-0.16225110034141715,0.10873557988863518,0.5956127811098815,0.33272923435277607,0.14889121831958144,0.21363302059263387,0.07670698228557236,0.1679226703600562,0.052254536362556114,-0.2674310415706006,0.019483084000963102,-0.3593184571819416,-1.2271493291286266,0.3250734529223488,0.3660185523970231,-0.5331051015793582,0.3863413584574294,0.16695110874025904,0.4860736627380029,-1.1726016056231994,-0.07390148831797042,0.34679628148392005,0.6099323337702994,-0.27708179336799904,-0.6334109426024365,-0.43654313235497916,0.5832875536878864,-0.10232676978769614
-0.11233126603337587,-0.07514736266359018,0.0999478688062408,-0.27173985194859446,0.5360662607862066,-0.007947324560389525,-0.48797620168600825,0.45132868401156256,-0.21382402671788492,-0.2968180209146995,-1.0116706294343691,0.4244749788530796,0.1493428065548077,0.9689736923840959,-0.6140173238919041,-0.6140989762247109,-0.1046790296008955,0.44289221839379855,-0.34641882947454333,0.10930097109667937,-0.4386924409055391,-0.3897167954365815,0.9864142604167848,0.6789670927924589,-0.21312374113184052,-0.9509488425905361,0.7210487644687013,-0.2307964903060913,-0.6496033921205314,0.7526481945412287,0.24469780708222583,-0.33870789374324645,-0.5624386602108169,0.6178333731298921,-0.01506625155392758,-0.00683823509144002,-0.20908267301945793,0.4522321445942913,0.25585738094760546,0.6107999646227839,0.1575394347045916,0.47873884322347743,-0.2002135711533978,0.08950950801579349,0.10294270927878274,-0.2712607708486968,-0.5057591926823839,-0.3011767671351381,0.043341866308993934,-0.9842366813271415,0.3290854627848382,0.06909367769178114,-0.2822337762208689,-0.03498277090562274,-0.4260142158772991,-0.2237286426143594,-1.1116599616031926,0.10076588243432091,0.11365948025806086,0.31865339841861806,0.13353425404223773,-0.28347634370550917,0.10937362761535391,0.7362477508936873,0.2043868803524298
-0.364338315362543,-0.11178600148423443,0.8043066254233646,0.006991743234558534,0.06099129388322155,-0.018966865628735348,-1.3514912113875384,0.15296461938269687,0.11754426591444908,-0.4024456429434055,0.19026403049564805,-0.033675662668129075,0.9226592076410053,1.46469751242545,-0.8591604531302376,-0.5637812496073203,0.04434760846819705,-0.08073146582436908,-1.2338533460394319,-0.22828916933892035,-0.46638203072679435,-0.2693046175171486,0.7892359068173881,0.7762204420679512,-0.10958047871744227,-0.7939453520067944,0.11996409079487451,0.1164782851979399,-0.7411714551441053,1.0889156198730945,0.3382868793366814,-1.5165011858012318,-0.182772899670828,0.6533268143541278,-0.41285772469960563,-0.09053264712922778,0.35600531902247223,0.6791247091276981,0.39864276060790715,0.0209409931893213,0.36636593459800104,-0.07688418320005642,-0.1583352808835968,0.06446009972650887,0.1872366069310953,-0.3355951394179742,0.07114865039899465,0.35646052225725944,-0.17256570856456888,-0.5637736905504146,0.784532271866152,-0.3437877061756315,-0.974629379839105,0.42248932382759824,-0.27488888734107814,0.03422767674383427,-1.1014695427516763,-0.01874543824967595,-0.09277766780912605,0.5585903971397702,-0.07214900147337523,-0.6119361344537807,0.21659658807177504,0.904721444787511,0.20586367196301059
-0.0004027879643967447,-0.30126416960338404,0.2869299352940578,-0.008775806572334892,-0.07332937003078932,0.04152273347162748,-0.25185059861729364,0.6161753906219174,0.03819401794403222,-0.686557633396115,-0.8557252074678547,0.29155348290930166,-0.9332751956377427,1.9414725106172268,-0.6297134181954909,-0.3429144547013915,0.12728039475542138,0.24604702357436425,-1.0135653237267266,-0.04725722740216115,-0.9068297041653269,-0.35996870492841576,0.8297958768107249,0.9196193341184236,0.19791787652895299,-0.5374653101290244,0.8249580020820607,0.026353880696668774,-0.7488910567468025,0.48316451931527116,0.30159003841481014,-0.9450016804785464,-0.3800588007555443,0.654684527235616,-0.5773520315315807,0.5603443685939309,0.5538631236553774,0.8598383384651991,0.24185275165823783,0.3535447726099267,0.217900890352683,0.11047416598031817,0.37068153048396413,0.2901648983176921,-0.14395066208022508,-0.44139490647072055,-0.5097450750799848,-0.11558598909681732,0.25038607850306227,-0.8151275902598678,0.5408862435049177,0.16850543001597795,-1.5556080588416867,0.06092574033158448,-0.15654722877738353,-0.5112595188554101,-1.1962223143809743,0.3630128292372369,-0.09067408047596476,0.22213305568662933,0.1348164959958543,-0.4509973651858311,0.15572701077204237,1.0473731363364198,0.23436579952677905
-0.33014040455444305,-0.14141197517871884,0.3079439714707982,0.13842771283931146,0.24663828395809864,0.3697695613473626,-0.24589627752725657,0.34881866647365384,-0.16175949841024634,-0.4197428863802831,-0.811724519569888,0.18471341801031907,0.08021775676785703,0.9851284493942478,-0.7443569597501033,-0.3880714966903689,0.0714698757241625,-0.29755127748264326,-1.0430102803925314,-0.14985787691119662,-1.1086045347532256,-0.10588234688165589,1.0157949592794753,0.32995275299396826,-0.15839786391721006,-0.683439532064016,0.42881561338197505,-0.17285175967995253,-0.7735858057167208,0.2175635750775103,-0.05328407566210853,-0.45401850691165635,-0.5465221972799812,0.5776497818928052,-0.024208285625782977,-0.15836000225737326,-0.1133579000472287,0.6940407906030724,0.22851137317862857,0.558537063783287,0.3358309481225736,0.0126312538049091,-0.12558886489423646,-0.22513932024588845,-0.23682063831972325,-0.7253318730509752,-0.3457809501765045,-0.40103086239183416,-0.5602624346062447,-0.6557437185495275,0.5578549585346746,-0.014283689798116075,-0.9483846389911541,0.3557217602703629,-0.08850117197676796,0.2735545585106544,-1.0228831023970384,0.3791490605324157,0.39230963540534886,0.6011211603181822,-0.05547871139480459,-0.5579767945167672,-0.7542987882829345,0.8227608932903672,0.010494152353267512
-0.1691496640356989,-0.3009237690318531,0.2997516370284914,-0.18771451567389322,0.15553228391576301,0.039463589895309674,-0.8745157682015653,0.6504092682768798,0.0048979724958853055,-0.6642183386501903,-0.3744711484763793,0.02143544101918622,-0.09306438192607455,1.2238218662543043,-0.6776210948991902,-0.40559244111389076,0.05419412000698488,-0.05753135273102287,-0.23680570371966111,0.179878091955381,-0.930067611611604,-0.13763309372813648,0.8427958969508365,0.6192566291338357,-0.18463996789815454,-0.8532548007837005,0.7177423195698235,0.1788871357872162,-0.35339054181225815,0.6420544858855203,0.24536963304361878,-1.101728643592349,-0.44059666546176746,0.640674544625592,0.006436837214303499,0.0839884562090774,0.2657020319062061,0.4271603291055307,0.02387523436947485,0.43021522815727725,0.35639302086185337,0.46055127937116586,0.29062579389748217,0.35372575346266694,-0.04879792006408529,-0.43771726579146525,-0.4865925936228934,-0.47709178879627184,-0.8903851661835293,-0.5451156497492116,0.4815420987618644,0.10295516601984721,-0.9126264285186103,0.3562920382023613,-0.21734793136415007,0.42741628668621795,-0.6750133433338585,0.1455980647844699,0.6481026162952922,0.7140468120546006,-0.06765477326835223,-0.6494983507799534,-0.21205107105946905,0.6207641986609181,-0.20863290112305716
-0.5545320295247123,0.2170598015460838,0.3706087833285291,-0.48266970003805443,-0.3346656739027152,-0.3405454274191567,-0.6497443579313211,0.2351947923550262,-0.7276965603472002,-0.31469317167704935,-0.5325944437043884,0.023142242911913715,0.4276592875129057,0.8271758771507756,-0.3601564789703315,-0.44509006728942546,-0.12707072814114004,0.41134118570981976,-0.5256685532370798,0.297980048523809,-1.048754491294431,-0.47954514266726805,0.649619521001998,0.9497992302990097,0.03753158557140392,-0.886211930738265,-0.23207229031406829,-0.304468740549356,-0.393845773317361,0.6399364171666798,0.023141615101887572,-0.8684097371857846,-0.693734849635481,0.512467854777963,0.19228030079571776,0.2088636938645434,0.1772601174015745,0.3868739037231898,0.13164233631888095,0.3970147539163318,0.34004304337607133,0.2378031315449683,-0.05463747227036368,0.17283985381835965,-0.24303979046760993,-0.5890674554387133,-0.2943026987209736,-0.10586458513903088,-0.6517858013034695,-0.6559487271039746,0.3111674339209301,-0.07803102192735271,-0.7451376486369862,0.49526099968680326,-0.3794878778260441,-0.032533060093360225,-1.062235319286658,0.4107161005920538,0.35043622241938877,0.5271797939863099,-0.23258155072679768,-0.6976591101477153,-0.3081219371897443,0.4415517166957271,-0.4520665488294098
-0.170933050845142,-0.29285612453063337,0.014739141963508756,-0.13634886886781086,-0.16104261748360182,0.05792524473503608,-0.09485346446988013,0.5041564332801719,-0.484705786117312,-0.5955522747572481,-0.14746705970963037,0.3438519587072273,0.15124603052338298,1.1278432698875895,-0.23505696112546437,-0.43832047445574385,-0.09046079202760195,-0.08547479889196481,-0.4838520618742437,-0.2940540327917206,-0.21245941679088065,-0.302648422225544,1.0659024004498694,0.827174013841032,0.47961813664246117,-1.02462369422135,0.6901051882580782,-0.46858620655900673,-0.10909545469246765,0.5374849332630589,0.3159619231369945,-1.0896656935553415,0.26991775675841095,0.8193942688775236,0.3158299792588224,0.40965374999594323,0.1279533820117646,0.5926392138442017,-0.05484232639109026,0.13633299362609186,0.3653442869937992,-0.3614522199209298,0.191160754105912,-0.07080839452488676,-0.2818321921126558,-0.01131373925181083,-0.21847179487110152,-0.201622486101528,-0.6499359046558035,-0.6308563649285589,1.2889937210712856,-0.0468710562468463,-1.3630145296871172,0.2433354831325832,0.06126485683602365,0.7388327286287225,-1.2713218527745302,0.32223558859930695,0.25189536754652925,0.3903115511061227,0.05936039645066611,-0.4039406981874947,-0.3749888464462654,0.9980523803558934,0.029750639396641243
-0.1922381581923509,-0.5336781037038615,0.8957436046312619,-0.09119293806196224,-0.25141916076817983,-0.09223886606474785,-0.9208316042106882,0.22092399051635364,-0.693854071792284,-0.7083015557468092,-0.10256438652902819,-0.09381059118100613,0.0941612197626566,0.9838436854414546,-0.8267257526941599,-0.5191129277294535,-0.3630088073729156,-0.21055853657867488,-0.3512956522665926,0.06595582395252211,-0.13765923818593934,-0.3330660325637337,0.9445995382800075,0.8025039766875091,0.07987272093012521,-1.178582162290707,0.4341844035458468,-0.7062360375707513,-1.0263497910058341,0.397079528199194,0.12781199564448562,-1.3322938236699553,-0.5709562027894837,0.32843085157875085,-0.29082749493178955,-0.08964779149314453,0.20532707130105612,0.04000244163258657,0.32880588025886903,-0.2950041769473668,0.28463032636738983,0.317050453915279,-0.22977808420457202,-0.08284413797025482,0.11612185489916277,-0.23583466052156915,-0.2927235398079891,-0.3258282475821305,-0.05695821458749015,-1.0166178468456124,0.4000481057547648,0.42210539514412854,-0.5251898240087015,0.5697838920205068,0.0025675260736113883,-0.18116576135040086,-1.2129278441718194,0.42175516973969723,0.27432869771693147,0.6502277909626719,-0.19346362690138832,-0.6432179601871938,0.0290428970301483,0.969838706458981,0.403265145404867
-0.5200160672830966,-0.20042302297986467,0.9574062709046305,0.07069895378691084,0.2604743352448733,-0.1767679574239622,-0.3122307489824688,0.3149847234426364,-0.10609557482590382,-0.811633494085791,-1.3301312619285977,0.35393535739508053,0.5821680386815609,1.360164381410148,-0.9441325957954297,-0.361099544269409,-0.15722542624021935,0.24865233226300645,-0.27022503463575137,-0.17426213676102342,-0.5524929218906487,-0.3829197110445937,0.7584875485449355,0.7314235396458244,0.08003627585802736,-0.7744749603339365,0.5166530991169781,-0.16074858786067353,-0.6868690573535933,0.5167938265956874,0.46957157923946874,-1.0307199368938043,-0.20284573735552444,0.38004106788098707,-0.38412335763189887,-0.2702568337030893,-0.09288276841577055,0.36477206834855475,0.1718404969812373,0.05158798441654852,0.25853254429266403,0.6193175733710654,-0.40578446889512454,0.20314293488713833,0.11838530477352995,-0.18001302308082145,-0.3946042177421468,-0.16027199659858063,-0.6907881194597016,-0.7116246907011501,0.3886252045453243,0.5024291904972542,-0.14619425035120687,0.8126846664702433,-0.2808263655238943,0.05262225543480569,-1.1804947917749309,0.38008434402171587,0.4777515261925605,0.5498801229543595,0.06928280084423011,-0.8117844594637762,-0.151807290698013,0.3934613038839209,-0.27491188877688144
-0.10279854300404859,0.05117563465506855,0.3710516246556888,-0.23094681424265667,-0.31046775277216593,-0.09213496987748865,-0.8994760376852782,0.5244168078776034,-0.16156607715632332,-0.23622635681041854,-1.0222547626437855,0.2754132632449044,-0.5303158323151006,1.5540238832464441,-0.5739872336316153,-0.31210587467238776,-0.09714447203558085,0.00853441004644774,-0.717369724872519,0.17888785260013595,-0.9191924586429028,-0.2001256210886157,1.3619632380235782,0.9567819792949207,0.3262560553551871,-0.18289205223886087,0.6363126965098698,-0.3814663988024504,-0.542099847535781,0.25860685483525336,0.40074690968602444,-0.7439118320590593,-0.365418496673375,1.3049704008731535,0.3291686697257692,-0.18397619333860754,-0.14225780529901255,0.81701393844741,0.23304316222346438,0.4285551201127541,0.3560096274552492,0.32897902470625323,0.01928577914056768,0.04011079220105225,0.005421433017404095,-0.5898774375940556,-0.3191226987451048,-0.2065937496083276,-0.14843251703651947,-1.1267590222376176,0.3068466341259266,0.12669645570387672,-1.5148883185576332,0.2691768902264176,-0.46072711143442024,0.565354820217746,-0.5691495894326392,0.4710548179766906,-0.11312107534487194,1.2109071642576617,-0.038621841539053,-0.8657128181164102,-0.011934225791717254,1.1812476024748362,-0.4687241427789261
-0.4379433797656771,-0.29423566312431887,1.0668126432849823,-0.08955361478661752,-0.12221879323650944,-0.2581883499970527,-0.38636652831601714,0.5740471353677374,-0.01936386093849468,-0.5617164259299552,-1.0234338022714933,-0.0495288140383395,0.14061583762654467,1.1692386486742552,-0.7513301917224766,-0.2720262957276931,-0.4855982459830387,0.012179749884607752,-0.4751682213549384,0.2967963629380736,-0.3668964118817568,-0.43676853895442624,1.0221020197480264,0.5474824237032526,0.29152195931510494,-0.8282606453902372,-0.06431179932235256,-0.8259983291234765,-0.09056797782866204,0.19751648034475566,0.17083853778770353,-0.7865852795034936,-0.34335274466515076,0.8175508304307926,-0.21621278368768712,0.43833539616659073,0.8767846204293743,0.5456849163739559,0.04730438776666879,-0.09635653328738111,0.5909836470175815,0.14861798316501756,-0.47959622934065926,0.40396325732257427,0.24105083585680687,0.24044885906525382,-0.28867821993697695,-0.2318867272891129,-0.8991752681000825,-0.6963619390926021,1.3664807742580365,-0.005861550910447266,-1.3133172780827187,0.36847945192982984,-0.3090226519191721,0.5005681280129625,-1.315274673504921,0.39682674132699475,0.12071412989418177,1.0482951164098735,0.15008848512965955,-0.721668428219801,-0.3889726310672877,1.0127267686641581,0.30187685169909895
-0.2813094046537792,-0.12701035641071484,0.9586504991995122,-0.44458480312850485,-0.28341236581781765,0.1811695611638102,-0.3728772328741825,0.334514418693022,0.15335028694413558,-0.5374551744153346,-0.6509908658883321,-0.07497135348586786,0.4703819740113021,0.9219296187524987,-0.9133144898418705,-0.5988135086441528,-0.08375047636814133,0.21731115629721945,-0.3860919470017059,0.017718167269626717,-0.304056546111547,-0.24684636656155198,0.7788175972053623,0.652968612782339,0.09801503635346856,-0.9950363238728269,0.1398652779702935,-0.26992737905363307,-0.7627834473308303,0.6192211336604848,0.07234317453407624,-0.8263724961079785,-0.4514499444821124,-0.07713028360449546,0.34210395176950614,0.45814746243791843,-0.3839006119019607,0.43427184579848965,0.2384620016247206,0.5023059356180601,0.29432897635642197,0.21971800581055756,-0.03573700425962015,0.1906312498235321,-0.017344409167080896,-0.46957023557676103,-0.26035188851322894,-0.23398893609281246,-0.6008300015681773,-0.8519067276410794,0.6913481809676612,0.12945543982346225,-1.487479570833129,0.4466405905488792,-0.2866041383796339,-0.033362897029347555,-1.2932486241648302,0.34216723305339536,-0.04889866347023131,0.6964960448762003,-0.009948053798449527,-0.4757397292887465,-0.308647030713613,0.8346812772962222,-0.11862395751422741
0.14755167231007504,-0.1753362963793294,-0.048999866026243635,-0.27620949482892826,-0.07477614955567854,0.16394305942959903,-0.04826828568960268,0.44382120173239004,-0.11811465080666689,-0.6889663906939697,-0.24566050721496097,-0.015684832749098904,-0.4966556281919342,0.6387756057727929,-0.5012471954982504,-0.5228537585066605,0.2744987655822426,0.21213638228643494,-0.5178285754882118,-0.685809247595477,-1.1867442874375311,-0.2429783555685875,1.3198490668615708,0.8399098205402318,-0.06666866792779222,-1.0013127403240605,0.2910454611456676,-0.10498681204525528,-0.618925170834273,0.16849962095295992,0.3039974846571927,-0.41887313318840524,-0.5830538956433742,0.5868397965921814,0.2965026701935805,0.8647534435811003,0.0684244251889685,0.1464208183819013,0.49920124809385774,0.5098181201027099,-0.24448922891670433,-0.10332971757707317,-0.232447474030546,-0.12913793096489842,-0.08351510534509868,-0.3785427110116285,-0.3119431187915163,0.1173898036563901,-0.3244503181493392,-1.189326228760156,0.6150194265600987,-0.19589487514638368,-1.283011669649664,0.2847751894132538,-0.45438465190659044,0.826818780446992,-1.0316152294909906,0.38659125604831557,0.1613380630752335,0.6477025666276358,-0.03810588564647047,-0.4894998164046252,-0.10536694087033455,0.34967988544207873,-0.27373565616439477
-0.3204800600475637,-0.67180810522725,0.6284467459225004,-0.201982741430123,-0.22580229085935338,0.000917727081244088,-0.2845302727666882,0.08859990724770081,0.2510402712638334,-0.4307352598370538,-0.7733230581509656,0.3060268410874809,0.7830896384634002,1.284163238313996,-0.37374657551160706,-0.37249665532252957,0.19831576308554158,-0.11377732338539984,-0.5496571916719515,-0.28686700172405494,-0.9849040506314588,-0.10974819188980874,1.1069562694920236,0.6270549963655803,-0.12280018510937976,-0.5481502935684176,0.028544331364302934,-0.3535544550657288,-0.48094589065140236,0.6244060274426506,0.149174129859497,-0.9603382885392145,-0.03481411479094827,0.2925754264281616,-0.17901075666497593,1.1005026419167527,-0.09429573679285383,0.24964165169016314,-0.057929377721813474,0.15358871778612085,0.34187768708088045,-0.12700660466964744,-0.18258155068613974,0.4138362642711179,0.09110462536859729,0.6335457193585443,-0.34498972244517034,-0.3322948994599077,-0.600463164991102,-0.9279126523347736,0.6498643219502581,-0.16870817335365404,-0.630187733243631,0.46713475069132837,-0.25980823264530856,0.24476021247108845,-1.4754833653763768,0.532096466452953,0.5304740770496912,0.6145885670974682,-0.03764999606259096,-0.5940041831278552,0.0749617069429468,0.5747794361992626,-0.4011488674098413
-0.27558176523340955,-0.3760969706915034,0.5688781431368154,-0.16399262171519854,-0.22862620093629324,0.35627461778251357,0.4012169854405421,0.403963388242128,-0.5740241709941432,-0.6139383146389148,-0.621912118158709,0.007997142303736786,-0.35142818792028463,1.600872587017583,-0.1617520552047327,-0.4219777313405721,-0.0016902797314008733,-0.4019954453170366,-0.6769743988659223,0.193641119162636,-0.5784689910813918,-0.3026525697588017,1.4415902000949807,0.8449090604065198,0.3017423895886362,-0.41343982523323136,0.5976471488630791,0.18215526295610274,-0.32578020156286996,0.2068450977893791,0.13449102574070998,-0.8543497180752313,-0.6237596310929461,0.19620102530658778,0.2703946705486042,-0.048894566662467435,0.4438260884523092,-0.007321221927079846,0.30285084093685055,0.6065738594460937,0.8050190617474321,0.04273077814562924,-0.26633272767840976,0.27264545244869154,-0.09280086189328202,0.2136844238753911,-0.2991108159546497,-0.3705430673222508,0.009419370091429458,-0.6870518768617455,0.2718447574304248,-0.0059258730201057555,-0.9572505529058822,0.5447557180282292,-0.26364928435545865,0.2893148754764498,-0.8514760121936368,0.33865559233500186,0.0398960408331425,0.7680385485222896,-0.15934420497883772,-0.41367596105815335,-0.33685261244080084,1.2276511378253545,-0.2264297318310325
0.2797720200200938,-0.4747830599315581,1.102061549302584,-0.2087222487254767,-0.47523044659807595,-0.1924080895869842,-0.262849696996111,0.7681192617840515,-0.5730537170770934,-0.7176967653233337,0.009990191288237148,0.4305095854704205,-0.6787117441083743,0.37921027503820387,-0.18913706329705077,-0.8554930560310692,0.3732469645735902,0.06357208900341077,-1.076321336231098,-0.18960945329112003,-0.07382984280858668,-0.3071858402341587,0.6475051246301513,0.890831696203019,-0.3975014859377949,-1.0141586309108894,0.8809962567857446,-0.1851806876638183,-0.24644931450334986,0.26395055157836245,0.2528571346895292,-0.8467794894586302,-0.43926815716109324,0.3033644194282253,0.2726821012843989,0.4201589508414724,0.12153234853338866,0.5748941958909001,-0.2408697485223679,0.9318366240798663,0.4278995924895322,0.17678077386092644,0.2024541955719732,-0.14649529668027958,0.6304111417110423,0.06926084976247843,-0.36127265201599507,-0.18263374508408547,-0.5946228287752039,-0.9673055182825216,1.246154859290846,0.07517542501064982,-1.2561996181407866,0.22646855536540653,-0.008378820311473426,0.6034293241535285,-0.5037040233905138,0.3689047410127836,0.061529007158638724,1.0762177330149556,0.04355486405930027,-0.8341290147886044,-0.2950290264111416,0.7862425557027863,-0.27761253057447555
