May_6,November_7,April_8,August_3,December_2,November_3,August_4,October,April_10,July,January_2,September,May_4,March_3,May_7,May_8,July_4,June_7,May,July_5,July_6,April_7,August_6,November_6,March_2,April_3,May_5,May_2,June_5,July_7,June_4,April_4,August_2,October_2,April_9,February_4,June_2,October_3,April_6,February_5,April,February,July_2,March_4,January,November,October_5,February_3,December,June,October_4,June_3,August_5,August,June_6,February_2,February_6,May_3,March,November_4,April_2,July_3,November_2,November_5,April_5
-0.12616568429357802,-0.8114149913729239,0.17931005727614593,0.8234363136871767,-0.15354535384433476,0.21936554174627054,0.09871549548032849,0.15636369406333847,-0.15435774910946157,-0.7451521993606133,0.9673925568267999,-0.7203621306244951,0.22085908564953832,0.4103712354576299,1.1483359192243674,0.00824069461117511,0.07585833440996255,-0.5211322202469912,-0.21599238925006525,0.03920826115228996,-0.7722243655150478,0.26792650620671166,0.4290568898467846,-0.2924165038984044,0.4390069911471459,0.036558217465742546,0.24225585259388488,-0.7224045508820575,1.2767383384017186,0.5061937650106605,-0.002040937904309613,0.41003082428441046,-0.3060369156364086,-0.6926900940629712,0.8107494092265635,0.0841461675837811,-0.6983799249701803,0.3691330920208968,-0.5638647705697913,0.265094755063959,0.907888137022478,-0.11569304659525192,1.0165768487352858,-0.07735392095303001,0.17890502868587604,0.4279294819727568,0.481338415853322,-0.25995672729255204,-0.17925826956911362,0.06202349172215811,0.1531008556205326,-0.11017812673279694,0.5090825923464687,0.3047854231932118,0.37560429138481766,-0.6066278843396006,0.21407254590828023,-0.5053179970442856,-0.33524863764871987,-0.1912905257342105,0.12620418797549074,0.14130412881833157,0.03559414138310156,0.035693677982262424,0.4046617182636555
-0.07858948816912488,-1.1693118595998204,0.302659916501009,0.4832343775828497,-0.4119275531921718,0.541564512984766,0.5477676503432529,-0.44413868096582626,-0.29178798803046135,-0.6787853788186581,0.5434293939531605,-0.5786232678049942,0.36336980113656026,0.582729320706,0.8051126112016385,-0.1397034959866271,0.7075105917583848,-1.0836994173534782,-0.21659679632638512,0.616562261531799,-0.954993034665216,0.15318009981811317,-0.10633546270417328,-0.47386602409951456,0.740374013501827,-0.024391779954863385,0.18595777530562463,-0.6367770844334787,-0.11376112540180222,0.57215545679864,0.2767239770849795,0.3798356411759871,-0.03209649809536322,-0.39203712417948705,0.09614328760591553,0.18026036321216177,-0.8739199022846392,0.13898569236610556,-0.43049538652873853,0.07419742753368724,0.8919467497245669,-0.20829998674059128,0.9216393406675042,0.3553355985265783,0.21020724902710403,0.415838664220261,0.190491938937199,-0.519057796503405,0.10251170386533671,0.23087314403725556,-0.14217795593412644,0.2318035007996512,0.3682029932467665,0.17368367189750233,0.358548020735616,-0.5085147211213598,-0.1775458020792558,-0.39439606453499043,0.00779205026558584,-0.13436502917216864,-0.3860578050697383,0.14903846964767445,-0.06580991308866764,-0.1947728827432344,0.845739024920685
0.20070910968783134,-0.40025580199263106,0.07696141219001262,-0.3945998671849849,-0.10369581183369875,0.26469867934726843,0.9569036818175054,-0.3648729875766963,-0.314299087496412,-0.3636355317939719,0.8757081479212526,-0.5591818306187917,-0.6043569970082531,0.2815324885459433,1.3685532620715748,-0.6718768915864792,0.03088144538724994,-0.10074710114916491,-0.43261871889845843,0.4384354323615337,-0.5058998701957976,-0.2190812847756979,-0.11790098437904467,0.07532600651064969,0.19450089649232813,-0.25773371512419085,0.0663245477717175,-0.47848273561521487,0.557561921775056,0.49198961190157886,0.12526027747676216,-0.13605077464376414,0.44829317524225987,0.13055674777975207,0.020372847677746483,0.12870724027951114,-1.1437201656879228,-0.02307028553165649,-0.25413310192804756,-0.10238160527198312,0.8479893675325207,-0.3202988388340393,1.18842056432621,-0.21865217662938619,-0.15077519059324207,-0.014687906410823279,0.0011261160196881226,-0.39870523625582155,-0.2517410925359215,0.658833126210966,0.4527357465050507,0.3892755161774992,-0.06913549535827543,0.04129076685859604,0.4030012393543052,-0.9844657278022492,-0.12565981498602632,-0.33789481230804885,0.05475391830591913,-0.35776799059354947,0.20682939652705223,0.04051498641502396,-0.1730938442343554,0.052355007867563634,0.22107203248564883
0.35996630079472247,-1.0892939112500384,0.11763805487799754,0.6215131859485339,-0.441662567179607,0.9008968746411916,0.31474044312382443,0.33028839330636056,0.1159846370728406,-0.22284319054100596,0.26503851117182575,-0.7949562860594466,-0.33570261282322034,-0.2452854643478131,1.145316235587196,-0.12116878486699845,0.08279654094760483,-0.28007115079589573,-0.1810042350948169,0.664701049171172,-0.6675909936767723,0.4197457391367602,0.19456968895367152,-0.589123982631125,0.5500120794594586,0.12013484060103372,0.1515739751051342,-0.5579555065476647,1.410870691646162,0.7916282548692163,0.3474857949291293,0.42258953798929916,0.027641389615053694,-0.3559967563951272,0.767595697254987,0.42498823403432,-0.515512791749959,0.3018000225417057,-0.9886997248803245,0.19792664090607395,0.7668462498243055,0.1262269266938023,0.9286209209948703,0.37373572459100257,0.39611539237661864,0.6092781272470413,0.5330003785591471,0.18911702375627637,-0.05355180209333808,0.21227454528475034,0.0918153693790082,0.4676433099363514,0.44370922032775784,0.262208379434304,0.3348801913220859,-0.47373446669840635,-0.0002091076839909889,-0.3206106207802828,-0.6744965664419537,-0.6925911006191718,-0.056786084259883435,-0.24011475457978354,0.5640800021665515,0.10890952155001807,-0.13232950842503538
-0.4855815332334508,-1.0621088826520173,0.189012478781104,0.0053522884922977965,-0.510809244889591,0.3795949976499479,0.4878983351832195,-0.15816616365508473,-0.2776991040678658,-0.27716224065211315,0.7134367696920245,-0.8109661884459624,-0.4446285485100354,0.03867808212297889,0.9726747807864173,0.14032323672712926,-0.13673764586578813,-0.5217027220823438,0.18226416719049615,0.18065894265968613,-0.3458946810593171,0.3862061224058294,-0.01680036624750507,0.16955634397607627,0.4195686065626515,-0.35272124960598167,0.14365298852679453,-0.5916254429121721,0.2197021695625409,0.7468230572785826,0.06617086270505493,0.3929561718318253,-0.42990285396538597,-0.42409069310384023,-0.35757986392060237,-0.188036612087955,-0.698690775605406,0.3734149766791525,-0.3010219044965036,0.15789925744768973,1.0309875901973036,0.18196760356618513,1.0687794411522609,0.32284991611818104,0.03839343169915401,0.3830488434065892,0.09110291757842243,-0.0592394468902778,-0.12625837219132655,-0.055531488146750616,0.647951870948403,0.3780747904811683,0.40707526477648315,0.28080365111969025,0.5832483049619324,-0.5714087751957752,-0.301745598667733,-0.5447585259359898,-0.012888963547383343,0.18725295076183363,-0.1599541723745444,0.08109440564373299,-0.5991699902008519,0.42163787642828054,0.2769885135009337
-0.09826138590646125,-1.4451400620867538,0.049448621390485815,0.47028377146163003,0.16610608914243158,0.586143265806899,0.40148454679738427,0.22139081404013955,-0.17568489237817092,0.33576624900164914,0.31564108640445937,-0.9625036524457353,-0.1019806051753636,0.18090809582633746,1.1236305312809531,-0.03218909509109025,0.3602491968557525,-0.03028344017411013,0.16952050232537355,0.5574628638800019,-0.49673463337008295,0.2986071202024858,-0.08542271707449149,0.6362569201907785,0.41077486257925944,0.022926224378062618,0.10966966559245214,-0.5896865211596692,0.44241055699332893,0.5603198726339307,0.23338076163595473,0.35688861936475436,0.027115861283461433,-1.3286811829641043,0.37079517443009585,0.14387699494093048,-0.5196973494103398,0.42747551425181385,-0.605554417231038,-0.005964830359286702,0.6936646092370762,0.011001156427471258,0.723416465867132,0.1801543445703943,0.09780170041025606,0.40965117057268563,0.21612110539579263,-0.30679571645868164,0.060178142821258385,0.9008280847383859,0.18339821022892405,0.26095426131183724,-0.16190719056254316,0.4518999424849698,0.2994395656669956,-0.5635409103013582,-0.2525257476665183,-0.4174196128653499,-0.4215243139754966,0.5352410378086339,0.22445457460569976,0.27292841933911777,0.42176087929376876,0.022778488386232712,0.554811998151979
0.03356474211050741,-0.4386563445397896,-0.051335452056735995,-0.2823874811828551,-0.44433920706232505,0.56361722487282,0.296418892804472,-0.17590393599804427,-0.2742489305460295,-0.30469420800192076,0.7523185311663089,-0.36480894497235433,-0.8921550069694277,-0.0786570832264427,1.2304691085569583,-0.40518399202630007,0.09748962371178262,0.04429979866665935,-0.3148566188151932,0.8110168295517681,-0.3542191351573113,0.20236644166342496,-0.25567029369083816,0.13553223270706682,0.054669257188762775,-0.24746411047584682,-0.10402774852278149,-0.5304762675162664,0.653648223949408,0.4977089809833036,-0.0342083752184938,0.3718933930860382,0.09425425689900685,0.13869734013846752,0.1095428760093225,0.3039743949351476,-0.7570859416768045,0.1767830689503809,-0.4673914717083749,0.021700559383046873,0.9666211989960791,-0.44160429857232547,0.9785121015048817,-0.49223017557574916,-0.21024237289464065,0.39567587567922946,0.009651442974839067,-0.31214399148822597,0.05729757222070957,0.07394449349484906,1.1505423912897157,0.6925835272724884,0.2560574356128823,0.5550923069676745,0.6484018018261692,-0.4126126559658288,-0.38191652129745335,-0.4384613915746865,0.07272814071373485,-0.20691867496944072,-0.13867930396012068,0.07696729391657695,0.12610469055587709,0.06586442772311532,0.41823120894298754
0.759252353478522,-0.7003444102348045,-0.14643257517923758,-0.3228281340606576,-0.5534742904453991,-0.05220284073829874,0.42147113414805526,0.33883528366450305,-0.5180855060969752,-0.15812740886852777,0.6805385254288994,-1.24845040802509,-0.3268922401753002,-0.2526206708555662,1.0399559452181049,-0.3118699136537678,0.38616768421447095,-0.127102068322228,-0.05576809540763172,0.28728266456375867,-0.24007054857818555,-0.2650004385610196,-0.5742871282053691,0.6448841367278612,0.14637402560616805,-0.393653132252289,0.23567763038308892,-0.7082291784732535,0.7853595819434945,0.6212413534989262,0.18569716200722328,-0.11817772051873304,0.15872030385077385,-0.0331402716510603,-0.33043907583148535,-0.09494765445707525,-1.0275825269415408,0.17635040193029472,-0.246346985462543,-0.18963362901510347,0.8314203381354,0.07285153979337267,0.6987002721076041,-0.32338404365449624,0.003359536117447756,0.19730515080195338,0.21441470910498203,0.13460505831683042,0.04870900678928469,0.7004425572420373,0.2241278151250021,0.43771468333059593,-0.05952336510684742,-0.09297711970981909,0.700688610176196,-0.46884420304769947,-0.3169663831709216,-0.3206597036924984,-0.29020231933707186,-0.09767427363300071,0.2926459185130686,-0.19300200772735182,0.5199946856231871,-0.12280098276416129,0.4002565920458415
0.1404130316888504,-0.036264133558717215,0.31765730213584026,0.6827134330637676,-0.13665128707080385,0.4520111610063439,0.2179819120040989,0.3304022775961697,-0.24319351221105942,-0.20969476128540063,0.6012720883343713,-0.3115129674112575,0.2795823265444974,0.17939634407994293,1.0240770834622068,0.042738459074562925,0.2951127601628379,0.12365731323679194,-0.11970234016582285,0.19019790306811823,-0.5299462491043901,0.3882293008525544,0.2606169341847577,0.04051265478904856,0.5796450000358466,-0.011540159650619788,0.1856893244870078,-0.9265210707482608,0.9118531018458695,0.5589260763327305,-0.06924313327987809,0.2183572403493364,-0.3007922741741045,0.030844129022789935,0.5322769666775861,0.009411016918670904,-0.9451240936871339,-0.13288908838055818,-0.5058971199588713,-0.14772864868882493,0.9664123321303345,-0.06312700038833902,0.8048866425390484,-0.0007225079353279928,-0.007804837977058211,0.616806788814054,-0.023661599255195676,-0.044722033430892906,-0.0062567111464256475,0.3262221597748327,0.5497624048917629,0.38496330706253457,0.21772632652386714,0.646722838493449,0.18565367800478438,-0.8997246181374542,-0.28097208576867205,-0.4293377328190128,-0.43794779286674546,-0.8245226589734546,-0.48186928492270414,0.2963592227620214,0.212711026903161,0.08033872153547705,0.7449840604361672
0.15327361317064186,0.03372232826953913,-0.1279037336718371,-0.038600358768496296,-0.22918302043285735,0.33461245719206445,0.3225324734227186,0.010874592178912276,-0.22050440048904815,-0.43769907070259706,0.4809477036444837,-1.4272380596026706,-0.2297866356620465,0.22461199769383539,1.2110743228459595,-0.2561783262437123,-0.02607764183764702,-0.10775807978973798,-0.28197165043661543,0.22163283127730998,-0.12282200703000266,0.10619338802099118,-0.2835405069567899,0.07911662140359171,0.10513491460782266,0.034837521197090576,0.14152207209516385,-0.6164722671996401,0.6525368787176177,0.6418641185883285,0.420335523967023,-0.15260906784251982,0.19372074023889044,-0.36106058835414995,0.4800942221504957,0.4776174858342394,-1.0790944824430921,0.12046816226300029,-0.5278036230991577,-0.13004591791740341,0.5085982827388529,-0.05213410828828936,0.8857263793461476,-0.6472523370653848,-0.49291742615529216,0.6555150043017893,0.509788085105513,-0.24635805029768268,-0.15299042873626084,0.6070114607799229,0.26225139070738446,0.8132164848419848,0.28144481020425827,-0.23954789984671065,0.20258732781022423,-0.9139585889384524,-0.4541150665534112,-0.3338173455014509,0.00517144991772287,0.286406239008855,-0.27856767361751716,0.2619648892206,-0.16292335803840455,0.14072109937651284,-0.02500713260371936
