July_4,May_5,July,April_8,April_2,October_5,April_3,June_3,November_4,September_2,October_3,March_3,September_3,May_3,June_2,June,January_2,November,May_4,April_6,October_2,May,July_5,October_4,May_6,January,December,November_2,July_3,April,May_2,June_4,December_2,March_2,July_2,April_5,April_7,October,April_4,November_3,February,March,August,September,February_2
-0.004430436379665975,0.11568389550093212,-0.19610318486719663,0.08911014299021917,0.1721642393838025,0.6642658806545895,-0.08702741529460602,-0.24132114439817803,0.07356668770353977,0.44618044947439045,0.3234273070254385,0.3507215200160805,0.7168599673430512,0.43188889233218497,0.49386246526561667,0.18087657115738087,0.3461424089507357,-0.3019723280854705,-0.5310220298815269,0.2545476478445646,-0.2314313328367229,-0.05905634616836632,-0.2129430518193401,-0.2730990639021572,-0.04933512683120573,-0.6499646636058496,0.13160900016230975,0.20370424140107435,-0.33423679085293706,-0.09232670076988983,0.051565018197292395,-0.8128618233707218,-0.3643117558671516,0.17776697689277565,-0.5831348586324216,-0.007613724536903177,-0.23504689040622626,-0.44794558104609,0.6493890171214388,0.2701674056515615,-0.5590217971655422,-0.1529913564264276,-0.7615802000895104,-0.37380517446411815,0.3729606669725606
-0.4159826725730435,0.11783969393693676,-0.09591324820901304,0.10005771252648066,0.43727161957416316,0.4751581565251895,-0.2560015632712468,-0.08201760818051115,0.03646143794839262,0.1681816490789544,0.4600028074218092,0.24960331454195686,0.8299140289183944,0.1855638780837386,0.615897118218113,-0.37025357067941334,0.6764536679213177,0.11616591665328307,-0.39744078534544164,0.22906004937277447,0.41403146419334413,-0.4719617206067909,0.020940430511790876,-0.09242117526609935,-0.041481232180425084,-0.621529311633809,-0.4414936680745977,-0.2873269078278623,-0.22246055648598628,-0.13898932849039008,0.37848626836348226,-0.5288240924711121,0.026760348905004998,-0.673155094816751,-0.17876391672009662,-0.26899485842263493,-0.20512940222020198,-0.8272505491205121,0.530560023901298,0.5379708945644903,-0.022533102847921045,0.21700483972171192,-0.568544871548825,-0.2202480988981942,0.8467478538639209
-0.33728449551588735,-0.3124722948908146,0.5415388002174057,-0.28040890009738106,0.2579343759606676,0.5611260305435721,-0.003995317800689416,-0.49949867397144104,-0.0944650078571912,0.544529602153511,0.2257747237559825,-0.14558749443481672,0.46588076672295675,0.058814717631484714,0.32231107632715655,-0.621225642641562,0.16522532409977198,-0.3386524384842613,-0.13853916216724543,0.5875781042277299,-0.9971557705564906,0.035263754086894084,1.019466216440824,0.038233308497149864,-0.32933678841917857,-0.724553758079197,-0.009362054442841418,-0.28483365746934397,-1.1156410597656063,-0.41656599311608994,-0.1888367024011145,-0.08477527802275979,0.10267797006747165,-0.8479092543204935,-0.4624091650921975,-0.09300726777544983,-0.48442996768966595,-0.44514843310700136,0.766142705286935,0.6301137644554397,0.0243325532166828,0.04791042926751591,-0.28076594653547154,-0.7681043653589771,0.843721811506157
-0.2779678483753043,-0.2799606439588286,0.2624253577547144,-0.4498112982003113,0.3076767575821967,0.1182060110705211,0.26649714217993087,-0.42550501936534607,0.010543496781520723,0.5979171031876981,-0.020830209996805363,0.3192022532721316,0.2685686170296214,0.6974545664380867,0.4566505035524525,-0.3908999606961613,0.026330352460368904,-0.09544235137757806,0.0061226014361598635,0.37911952409927835,-0.6233859251100745,-0.25048864456267306,0.5061418815811232,-0.20652906459318413,-0.14462933314514498,-0.8834416421663078,-0.07067135241746146,-0.1567898951695234,0.006566977005980891,0.003183765399648056,-0.611811288299328,-0.36211535302859255,-0.3092514377992376,-0.20665255332572224,-0.6016066690553884,-0.28370332633330314,-0.7078190864595062,-0.4569034549747793,0.22590248014065348,0.8110095443811064,-0.3071764640374903,-0.24487892199482295,-0.6831898845674786,-0.3292130690126789,0.22122044722041065
-0.4926805247515222,-0.05642355968915021,0.30364697256824347,-0.259469425934699,1.107241408590588,0.49509082822820344,-6.677310478167553e-06,0.10817486117961309,-0.0969734167635837,0.907524233566014,0.2529305029629704,0.0932524168540122,0.47193546726915525,0.19695811639341582,0.41533753177307997,0.037004721479520226,-0.42276321594446625,-0.3111539974849431,0.1276190114036038,0.03929786304685506,-0.6194827216746157,-0.6786118891141331,0.04946558329784384,0.295454739233166,-0.35353411760003706,-0.4350666252806551,-0.012792909774562239,-0.27215494068770113,0.23488382575380437,-0.06379542716530905,-0.5115098320015483,-0.4885083688118079,-0.48731105159355137,-0.34812617852240324,-0.3800181408659515,0.2787627306672393,-0.11746385352005828,-0.2729344636917759,0.39466186740162124,0.5753903953204375,-0.1428979517127047,-0.4162714413430608,-0.14024472968677468,-0.2856453136689954,0.662478961636949
-0.6846819082182202,0.09543869358776128,0.206132782853615,-0.031489567958080264,0.6350848004950567,0.5543834549552413,0.07635444219032717,-0.31000812666140143,-0.04550909680219749,0.8783578682892498,0.38246242433567923,-0.05873561293673145,0.3414698292061941,0.6887565739240676,0.37819256401631335,0.24014403660618813,0.35044035812181634,-0.388709482648018,-0.20393561419592596,0.5740213159690635,-0.7129044757071658,-0.16760130331979106,0.33970438740166187,-0.05775917364459276,-0.7191862048847754,-0.5024163751452704,0.06234645483709914,-0.4084453994050634,-0.6437661147095035,0.04527034649802944,-0.33076980312235577,0.03291316140067489,-0.2950074670752946,-0.36603972841330534,-0.4285593649000853,-0.06718605726563634,-0.6378297097920397,-0.5893016613392482,0.052234686437428686,0.6263111465653751,-0.15005776532043355,-0.12152842152047008,-0.3001470631453854,-0.4669077392303889,0.7067899615810269
-0.7665782895360378,-0.08203201934363719,0.47462744260509404,-0.395774830552996,0.7016316019936015,0.4526233104755394,0.17698528722342186,-0.4283492061758899,-0.05933398290316047,0.3318960740533598,0.07144642409978087,0.16539052103114413,0.30897819459762677,0.7027121651612599,0.41239069432994135,0.23180781772585365,-0.2152506039436598,-0.09895149814903581,0.27990097663622776,0.09593637752024062,-0.8065492164831938,0.022466826543271243,0.0682788229782727,-0.3396674705598011,-0.37865986629869675,-0.8338745800670697,-0.1503517504163127,-0.39451074251058876,-0.9954295725195987,-0.10535895490704635,-0.4609524747669205,-0.10198697677600368,-0.07659452499322611,-0.34620821601637,-0.4233041943183272,-0.06851202040954377,-0.5602174287678303,-0.49802004053258225,0.49167746525735107,0.1796957566412792,-0.21290350487523274,-0.02889291592489609,-0.6176062426729491,-0.31067121676953957,0.7611179039049368
-0.3799829949226953,0.016871544586467863,-0.05831099446479916,-0.22854441459443134,0.490318700992446,0.20279789380583108,0.10742904851066279,-0.4807396100346412,0.41468404498247896,0.6042685566341315,0.029846572999808054,-0.01702405811439249,0.6824173859685079,0.42218225934424103,0.6831071318467716,-0.3856416195988165,-0.500550344799849,-0.05597463070184775,-0.11026597442152224,0.23824533058994973,-0.3199732117448541,-0.18615580897019496,0.5083378952989135,0.1781296987227888,-0.3824748451944343,-0.5906513225731977,-0.21695774371383894,-0.48305087605673996,-0.4224104756516829,0.15426452949140396,-0.18610086652450117,-0.22284683902639474,-0.1236950221342375,-0.4374373324746144,-0.07453890554156446,0.049788652048858545,-0.41271604353746494,0.07163735432637916,0.040658668546056376,0.7304340061929327,-0.33207638531001726,-0.1742546141000243,-0.7131446170052549,-0.11329294798614166,0.9219331301881406
-0.2665142629584688,0.30142223771435905,-0.0007719345022426521,0.19254223088349504,0.09962652102739933,0.4230653519803625,0.09167996144285752,-0.23822957085617302,-0.019269339474327168,0.6193738856861973,0.021077006604302354,0.4611845173502964,0.1321225669694135,0.47290318264599873,0.4127771270361317,0.13397422449380345,0.9454904041658801,0.019291544708215765,-0.04200760958731796,0.35429755344788344,-0.7495660364668514,-0.18233414235103954,-0.1497055837561223,-0.3978216422654016,-0.4246639620048255,-0.4931616934700177,0.09208937344625218,-0.03036554072736574,0.4292652818922602,0.17741817044974253,0.17158168242448524,-0.48515083519767227,0.41233753552519187,-0.35482316666558333,-0.3436886782490538,0.08345106555148196,-0.19215276213798616,-0.45541940752185184,0.5434761296135314,0.6129530464889165,-0.41881220086799364,0.10873325821848115,-0.3679749652740979,0.09012889970765611,-0.17935056730401314
-0.3905874711317553,0.006721314502753047,0.28371952553091717,-0.1970859722732169,0.5945296245696999,0.4271090597624577,0.19312706044270034,-0.22392004893938394,-0.4020320390690262,0.9647873539818381,0.14817421716028997,-0.28030061849997345,1.0913508396925207,0.5121289280826358,0.7306297275045968,-0.09048713271883677,0.4163218835672838,-0.21367379298021374,0.043134911070577535,0.5568704181879027,-0.8478617255817008,-0.7426032411967939,0.6238279960786335,-0.25968080218841966,-0.6175298098226182,-0.3431696314730923,0.06381099439157317,-0.16616235566130083,-0.45790283015086963,0.22064823217200968,-0.19090437432229213,-0.42469045053750654,-0.3747196403064524,-0.41241554302322353,-0.7458375486690629,0.15985005648559059,-0.41865993478741664,-0.49347754148929174,0.5715116853403837,0.5015075926235805,-0.5966690267725538,-0.12683857292154047,-0.24246725773754305,-0.07174175830247495,0.32288816308254653
-0.18267815627853587,-0.4907551346143765,0.31277098485194227,-0.13096255993138417,0.34943715542551024,0.261970318669262,-0.1293644979973324,-0.2765695970055564,0.6570169548982474,0.5230305498383347,0.004997617570731118,0.3959409111576506,0.3228810032820164,0.13387894425422092,0.22985148759267207,0.6186417129386451,-0.8372124235638994,-0.11752402130927185,-0.2376056998300376,0.03656646598161568,-0.08895226543094227,-0.34975856909722947,-0.1439465130582987,-0.21023180950713197,-0.09227136795832117,-0.6220359835578937,-0.3411539391064069,-0.054718085929687355,-0.7656292746466299,0.026744072459633735,-0.6769443704805627,-0.6714505520046835,-0.2463682155894108,-0.30985514906713446,-0.40207453683009836,-0.18377655318213743,-0.44055511624504523,-0.7158766346454523,0.4741142952395965,0.3532057574848806,-0.406856735948015,0.10546714651407313,-0.5429476750631737,-0.6046140062066484,0.8851031878606735
-0.19959592690630942,0.21329547210296038,-0.03160672653404771,-0.04172686372992794,0.38463573309103993,0.28670783153747537,-0.035210480582351635,0.02116028459277308,0.38796740868981777,0.20365241976942022,0.027419138260946135,0.375251073237853,0.550282129205389,0.11924346329347561,0.9342903419680717,-0.15394101429280857,0.3930865397608795,-0.005485070801599476,-0.48978743672906,0.16443095384708611,-0.8480817206368937,-0.28197678389425884,0.011324910891782308,-0.3684327347544957,0.00870323581031883,-0.5047573018032849,-0.39263959521298114,-0.04091797849879717,-0.6173624937830053,0.04111069895448501,0.3115692304538976,-0.04628794025167937,-0.09925625687091126,0.2669929052448115,-0.3431588996656687,-0.4051760023387473,-0.11276184523559425,-0.8716668399090752,0.1664912485669225,0.1674483035121775,-0.5092071806458663,-0.05431265293678414,-0.8185711276077074,0.17526335652629818,0.5501319584581316
-0.1286059786291875,0.3254792277386518,0.263674135241087,0.21327791554185083,0.4280251374108631,0.475872264088803,-0.24966479219676116,-0.13082316945587902,0.013241016978384132,0.11566455943340308,0.030540848007935408,0.07335201567630742,0.5744942197690839,0.17315885697605543,0.2717981441090127,-0.21146636105701255,0.6029378328323688,-0.04866834653903316,-0.43764987185667414,0.1950680829157074,-1.1926937515612515,-0.4202005887635088,0.0610710861889271,-0.388541655826756,0.008629244509184522,-0.5013080088961536,-0.26028426751574557,-0.1867359801488731,-0.15832416462825516,-0.0257073602532535,0.09773173815201125,-0.6745973684107457,0.08286905807483289,-0.18528449367000388,-0.11408862430930056,-0.21244941076614052,-0.13112976403697824,-0.5907972061980404,0.7305995962708548,0.4102737778597168,-0.2954941943274584,0.2658601408052327,-0.717674262528254,-0.17047374981552704,0.876054350149398
-0.16693705236406398,0.11337301131884439,0.09769969998584435,-0.2802960681367645,0.47674756349606806,0.40287877448342196,0.08116344530810209,-0.17399828050845306,0.38388386209084113,0.7490682852885,0.028796943970658614,0.31581889837745136,0.7371480088901168,0.26401339662132217,0.26471362552356725,-0.35871526054048514,0.2502514717995947,-0.4567104477375369,-0.49316806562472004,0.25596563377511,-1.1971877964953836,-0.3180290994370343,0.12267880541703742,-0.1222304354458903,-0.3365617960843537,-0.1915745751572849,0.27362202951807524,-0.03277703876371495,-0.11180136858596605,-0.1952950907192595,0.08371224284312948,-0.44450481279676424,-0.13486204672874033,0.23235155473863134,-0.8300510508539755,-0.2684098247188895,-0.5167461079971057,-0.40011579727691776,0.3567242148172601,0.02232626683446122,-0.6953510242768568,-0.1459113511925621,-0.3425523194938603,-0.09623432210771589,0.31826369340675636
-0.3384313435652672,-0.12453356334006077,0.4185166874845191,-0.4439914193512786,0.633440600060769,0.7295119902549865,0.08578209862171035,-0.1635405529935101,-0.24177121587912204,0.4068449544688071,0.1932986255764055,-0.1374252091970245,0.636234023308305,0.3559482179569159,0.4613893416938402,-0.014487223983520606,0.08921214268948426,0.15396210135965505,-0.1051365312879606,0.3149845362292142,-1.341282296473246,-0.20283346006684463,-0.05520952659167103,0.23087095785403983,-0.24140584739833054,-0.6170439643386062,-0.3693334848173707,0.0018161186180925062,-0.10179923069688991,-0.4468491603775719,-0.2795446854112575,-0.2771034683345259,-0.05171629786890894,-0.28415942526059246,-0.62978285767153,0.18997633929418892,-0.5544952737086011,-0.4221285864091168,0.3984302303255601,0.4271517268315078,-0.2963274614335306,-0.46026375739626524,-0.2534552878812662,-0.15713897173663469,0.4010960281564693
-0.045586010452917776,-0.03836284304517882,0.495520351247974,-0.456805600723956,0.5361046049002086,0.3401524531088026,0.02633833222658425,-0.2156550128439835,0.24817533694679172,0.8713998757877185,0.038468336459259386,0.38680877866939223,0.43229622605236295,0.3359552239116336,0.5358541808945045,-0.5662116095565823,0.05994847822650427,-0.33680303320763205,-0.2828364256394169,0.19060163198831587,-0.3208209665852775,-0.6047002400952595,0.38509558213483264,-0.14501865884471332,-0.33891910769373496,-0.7002238176024318,-0.044737556827869576,-0.10870399256928205,-0.42801785801440245,0.1027676210728212,-0.24188242012771213,-0.5228960671734508,0.26765272978489124,-0.6733257386997082,-0.7761009757272873,-0.05617170175563993,-0.680183222171624,-0.3960568006674072,0.5488523750604983,0.28836514984308265,-0.16929227729272955,-0.12262401387432482,-0.5295167447509711,0.34704830546304616,0.0924006907342356
-0.25656391903486975,0.2772217939362205,0.26143515033112824,-0.38724993047824546,0.8836452808820313,0.3004411070057862,0.04267219209738375,-0.08840299063106942,0.34670890596469023,0.9950585230384082,0.015666946383046592,0.04319250079425942,-0.06477494349895921,0.35414229569455186,0.4466694248405512,0.23207311243623768,-0.17561363740923003,-0.36754390666648795,-0.448096390043429,0.38790862756261013,-0.8266080666270486,-0.3354691097797772,0.4380561654678353,-0.19475885646064306,-0.5286604451345102,-0.8873360068829942,-0.022407234623503358,-0.1025869862038585,-0.7795556148215114,-0.02457853495318424,-0.011233575132266901,-0.6237957524990511,-0.25113087123456646,-0.1848209246461063,-0.5995165406210685,-0.06440296487103452,-0.06642085338683434,-0.6212847457593291,0.520184406337326,0.16658217993425384,-0.4338160934810113,-0.4736902979319857,-0.6700437095381899,-0.23312704119730399,0.671522823877396
-0.14273539203972269,-0.14697569586192966,0.06737733506206557,-0.30203334926027936,0.897409021731685,0.2540452845334564,0.24467239552806774,0.04942370573698197,0.3383710704634847,0.6332831107458049,-0.11404722351448865,0.6387294391697387,0.02520885618677574,0.4716597589393381,0.6378301562517115,-0.34368102657310495,0.8290180668298747,-0.31568413472415624,-0.5262647950375691,0.2685859228385292,-1.0181375316590398,-0.4803780672925714,0.10321922976980297,-0.35471678986594896,-0.1351987805411078,-0.7365185177777352,-0.01919323156936291,-0.0668735110461807,-0.9444419991752685,-0.1260959683300636,-0.26506378548959386,-0.37481080349774437,-0.409096973643295,-0.10665887968972106,-0.3040269226791917,0.23530057446245164,-0.567398392847326,-0.40590538608430515,0.16837006676134067,0.619749462684329,-0.41022667944820973,-0.1428759183613263,-0.38555662772502713,-0.42883067289960425,0.7652585948726638
-0.22156798289190208,0.10910064769557716,0.12613936491550726,-0.30820123330974847,0.20173855445318042,0.7302955834001797,0.026296630389617104,0.07361997995406953,-0.10957479927795503,0.5667282839940484,0.21709332445001203,0.23712512694090038,-0.016565626790259774,0.30829337752557345,0.3107077068489831,0.3463760330108771,0.5859016743673144,-0.15507859419026845,-0.5935555772253092,0.668052132921523,-1.2194748870884589,-0.15047122460858267,0.3069934184169869,-0.33965531874367144,-0.45914202012092675,-0.7484648239093369,0.10515569792176027,-0.07621651359392626,-0.5167827342185234,-0.03479612020005893,0.11044082561567115,-0.6470636659720903,-0.18879730046537052,-0.16791862684501235,-0.46754856734339595,-0.3575358449179978,-0.5068832350503408,-0.23626861026973567,0.4214509062220985,0.11077686006585073,-0.4171089313684979,-0.38695993984126625,-0.597126592450257,-0.21061260372182675,0.7625687738081358
-0.28551298687599874,0.1827606251822958,0.33947699826069944,-0.20709615482513827,0.10553934889363,-0.047438211941970475,-0.10317383600229765,-0.3214491006337321,0.16032669670096414,0.18624909185536567,-0.3052779576303724,0.006606940949016468,0.22749319036881277,0.18005576261238182,0.7002683273891016,-0.340902596859968,0.3045428562663165,-0.030861889756240456,-0.5655772703077027,0.3910803160240829,-1.237986384826564,-0.12280012572909219,0.13391025147732324,-0.4533972094009817,-0.06780193851638955,-0.7058001092933802,-0.27457505309755004,0.15942226939218346,-0.5233553466206319,0.0053591260661246115,-0.21267409311876612,-0.37077604021440136,-0.034235519987806745,-0.5241209556358865,-0.16573486170888901,0.12431157785117072,-0.19164683627269385,-0.7577697356810678,1.2350742099249163,0.08321045276838608,-0.4411150799608232,-0.04464016708364559,-0.2150539246940273,0.07839560394714348,0.3921254193806075
-0.13372257285900988,0.0577003033725305,0.09700036860204009,0.1198600945939599,0.39051518660139756,0.41725891811848514,-0.20038447989745667,0.03807298771206704,0.3228103308452918,0.40241580838234703,0.21139159867959065,0.26358191705974904,0.4034653992075271,0.4272474055674541,0.4285648752695807,0.29841771046663884,0.8000644556434124,-0.17945950802989244,-0.6483510385535025,0.09537839712922996,-0.7734019434159931,0.29143048840593305,-0.23721327210011606,-0.40487331542031835,-0.23133151107609115,-0.49942712684886736,-0.2476958180723874,-0.22336810582630823,0.8456722486455293,-0.024687312019211836,0.3953440447263472,-0.564123454722469,-0.11027324515488487,-0.13363282381380254,-0.6802293679403184,-0.22126157512453137,-0.2928617033144343,-0.4115922360136085,0.776592592302775,0.11713960137709586,-0.31891028009247185,0.1583274769041441,-0.6301232384976296,-0.014193641458411066,0.8088567712760935
0.14402998330680505,0.3897442915698363,0.4940375605329327,-0.3625867652650373,0.5527829257292726,0.4488695621510722,0.008755162745248998,0.061023572138171424,-0.020464510956196794,0.6124997755833248,0.14021135210031282,0.04034327359842768,0.5258677898602456,0.48105907162139777,0.3905837193900108,-0.14769840582262614,0.36249263400801596,0.034389346457938605,-0.3534447735734044,0.3769885370721377,-0.8518427334744587,-0.2702492138430575,0.08154581348294501,-0.1078173535555343,-0.03902500579168967,-0.9210773147369956,-0.109272664142293,-0.16190410793529791,-0.3937473846319656,-0.048584248778221276,0.10704705831897503,-0.3831296560672861,-0.011800562371577731,-0.1389152468147748,-0.57228105588534,-0.10540258837379729,-0.252114306013609,-0.8843953583707056,1.0041413068492424,0.22475486270640105,-0.36513677488836754,-0.08228657475946179,-0.8395491930877882,-0.3137749714884289,0.5475963297775535
-0.21677979611570752,0.2316982707021164,0.3401142751447489,-0.23938204717242562,0.014815947508690017,0.3415929973879933,-0.0011688099009672034,-0.2916203674469753,0.5340058753938057,0.6672696968175492,-0.1954964514456713,0.20036224221377735,-0.07254293928091697,0.41940197405756796,0.41206272997797816,0.2726025330964451,0.3708977327225631,-0.31944229755924947,-1.0747648836069839,0.21453978802566467,-1.1549389255724278,-0.3611703576990837,-0.6117508247973824,-0.08520862816353454,-0.09209154883763103,-0.768488166755346,0.07527494348385468,-0.21711130974642767,0.11269650824685681,-0.30824920105990444,0.2554725381242056,-0.6393465218468749,-0.09407793248723832,0.09092681924900516,-0.2887535907717069,0.11399202102556308,-0.5373416408578291,-0.5625799952010486,0.6223306870388771,-0.3524580672619728,-0.49882574252053236,-0.35386841175006195,-0.5515089505404539,-0.4621300932328338,0.3308069415338962
-0.17546380945493473,0.3898631733177255,0.3671576815808774,-0.27905127032903077,-0.20355258366377948,0.3942423007834759,-0.16166249286741008,0.16281696456343464,0.11002353813957874,0.28754066426015673,-0.24613671353352692,0.26560055287595496,0.8994565515387745,0.2952361369932764,0.6696754838285268,-0.6201138132178841,0.7456965700858132,0.09628063809403989,-1.151114992397601,0.9542407559939197,-1.3597113782386183,-0.1906745814939373,0.5720411332056591,-0.7976286200164894,-0.185255765591293,-0.3112363596503319,-0.20881869937834988,-0.14450774645201697,-1.2201704639116357,0.01925465967920169,0.4407450220115134,-0.5757030997807493,-0.543072101746765,-0.5114580508287495,-0.35058808654567375,-0.2300354028634206,-0.3045533253688629,-0.6980877303114429,1.2858754056320711,0.43458237514191544,-0.31434589777205163,0.11321979963520958,-0.7536290585724544,0.23560650140512596,0.18974355645472493
0.40091003921480384,-0.005092574004343195,0.20201765283589296,-0.44442119289684057,0.4192846516425089,0.38711201549509594,-0.06619973024910711,0.30027365796886346,0.4163421495057231,0.8687176707533913,-0.20431969753985404,-0.005004586621703722,0.36980388402401965,0.40549336330452507,0.5788083793364935,0.2112714372973415,0.3305983261743334,-0.06348275458162728,-0.5628640619571847,0.2442282242590716,-0.9015595686733414,-0.3434079134437659,-0.07507012318304777,-0.5398133560337806,-0.2976065068816327,-0.6426685589347031,-0.3772788016445975,-0.3807460324546509,-0.03593249656935962,0.015472174653453297,-0.04550408286747,-0.5358518590886711,-0.23659243167810323,-0.39801545742955036,-0.5964422959899748,0.06731187459915115,-0.1838838788110628,-0.6746608734365305,1.0126501599696238,0.20883380167124788,-0.2192201268618276,-0.5059861772769032,-0.585669344897101,0.1544257072491295,0.19242536820524686
-0.015595530226434277,0.3292306392276578,0.5692952820465755,-0.3263037143181773,0.7849892623958578,0.05872665474184052,0.28822387884753187,-0.4601061148142773,0.0832979797231847,0.6734945307426345,-0.13546010560097108,0.44074938435602873,0.03263289093146625,0.29963733809933724,0.17199994427023574,0.07314556429314703,-0.14411804376297294,-0.12871213148370192,-0.24301142985020652,0.493836326483494,-0.8059438272387308,-0.5152273507527215,0.19433611626888717,-0.08087137232948079,-0.20545743130453822,-0.5814731730236904,-0.0757740312165352,-0.019557218514686295,-0.6352737519429775,0.13372986277118787,-0.1453673119636586,-0.16257018373366414,-0.37400808507954986,-0.14944134178310628,-0.18732346364706254,0.20956859673314782,-0.07460600094629616,-0.2461414339768649,0.4235436113835107,-0.2888322829304677,-0.2739492483311559,-0.3695049389793882,-0.449491165972535,-0.21428040800332396,0.7229080704719306
-0.4291179229032869,0.3429886127967334,0.35081365853791313,-0.5773243456378372,0.3135370574589468,0.48585231161528547,0.35217714331747696,-0.47898872078383037,-0.12035100149293598,0.6292506182808211,0.24136017905200435,0.13482985342828316,0.5034098253725707,0.530010907750335,0.5536092706846508,-0.20317179612104536,0.34120773076838506,-0.07284534206934051,-0.23815354245461617,0.3051705234775089,-1.0532130514307017,-0.45250886895864173,0.3095413486036028,-0.03631405106651914,-0.24051329333386762,-0.5317778124776316,-0.2934778462917087,-0.16770368222472787,-0.035191243022704446,-0.003417257924206746,0.01197201650124606,-0.00031206740351646944,-0.17236822639955238,-0.6452593686563347,-0.2991847955973136,0.16689575875169438,-0.17684711811697665,-0.3349994462157564,0.8651962005143323,0.0879084610042433,-0.15677412717721464,-0.17193965115927518,-0.4471240656856075,-0.3988120731605977,0.3518965769056907
-0.15454195359837883,0.062249378682085,0.5692868659121098,-0.7692779209737304,0.9288247366483882,0.3287916541856583,0.5249599502658461,-0.5101228669392295,0.11166955046818697,0.6850738420257165,-0.01913374380165142,0.15200219993472722,0.5842798196555172,0.4405123847085893,0.31682660875038726,0.350124696842175,0.24325225694933172,-0.2159079327738529,0.4302400389935168,0.304979413829241,-1.2636591267726802,-0.6778233186397717,-0.10021545674378678,-0.6945581634273261,-0.14486465867907025,-0.8888332131175357,-0.10241580940782824,0.20193748511608828,-0.38593561657845343,-0.13609154645416988,-0.5247911431038759,-0.03386927920614246,0.2324361721568931,-0.8109290107925635,-0.4358769851797217,-0.28269785027742383,-0.2821976440128628,-0.2923526431679702,0.31964969160024104,0.3996127495187116,-0.4575786246103888,-0.058653491041674846,-0.4984331943352321,-0.10726334964717356,0.44914028100719683
-0.06446492611056531,-0.11945427602150266,0.8328974990142962,-0.8022536781469021,1.2900168380626185,0.8766140756493361,0.09788729535508188,-0.4707916441331055,0.4301299166322591,0.12365294810891356,0.029014575121285358,0.5172612251350851,0.35696747561246067,0.29050027606269613,0.43797890110380655,-0.18690668431682006,-0.3934482576636197,-0.018946040487480692,-0.2553149449776518,0.45693618032298056,-0.5164783724857048,-0.5066513517591126,-0.5024343370792584,-0.38838264969471653,-0.5993581334806303,-0.6309288483653914,-0.2341103855255874,0.12455401965160534,-0.9362071119032197,-0.01102870871064741,-0.4665567534782025,-0.1767675181587655,-0.10658914020833363,-0.6449654238645518,-0.36658549119502754,0.03864564777526834,0.19010442297154267,-0.04262558142403786,0.5755651759942576,-0.226675107511678,-0.6347017917864592,-0.15422200333606903,-0.8682096321917855,-0.8759085990491718,0.6029353415406382
