March_7,May_6,April_3,March_6,October_6,November_3,May_2,April_5,October_7,April,May_7,November_5,May_4,October_8,May,July_4,July,August,May_3,November_2,April_2,April_8,August_6,April_7,June_4,November_7,March_5,March_2,July_5,August_4,July_3,October_4,April_6,August_5,September,February,October_2,October_5,August_3,February_2,March_3,April_4,March_4,April_9,May_5,June_7,March,October_3,June_5,March_8,October,September_2,February_4,February_3,June_3,July_2,November,November_6,November_4,June_8,June_6,June,October_9,June_2,August_2
0.8852342091688482,-0.9198313929124097,-0.1039348545876448,-0.015147760057803591,0.09527264347743761,-0.32554172259798364,0.3793044593046056,-0.5174769776038897,0.1925531892128972,0.4823965254851922,0.1460242863492546,-0.14719585564708934,-0.4183441150428154,-0.45545994142693275,-0.09424184355399909,0.07098353706339056,0.1533636481700998,-0.7725298476411773,-0.23964443491287074,0.03765074531563618,-0.2558789853233686,0.8585098526806603,0.6000159769532644,-0.15259664048306665,0.8334599501214582,0.372215920323563,-0.35392707922370503,-0.6486611414054827,-0.5053804269335053,-0.2110510232602331,0.38544906309570254,0.7684146969335602,0.4404130433036102,-0.855820772958413,0.28796249925267003,0.5424981471278549,0.09907372257221074,-0.1115899492350928,-0.46053018744505797,-0.5663674093911186,-0.08424106100594245,-0.2528643612594633,-0.8069299942444225,-0.23873043854546694,-0.4521057785686594,0.14645077758867875,0.0545909979149579,0.20894957556987392,-0.14092176205638812,0.20464228546729296,0.40087617626903654,0.05761832474377636,-0.05650529821307951,0.16791018466867114,0.07568292408998417,-0.7370379528514314,0.08164152216436349,-0.13688355349912185,0.16901523215318076,-0.602827891073882,-0.09068858541106038,-0.382011853874747,-0.06394828717107862,0.6456051532589409,-0.15280228094846818
0.5572017499704955,-1.201435772867061,-0.3481951438356614,0.022882587452566078,0.16014573830970802,-0.12598384368883575,-0.32032957651573984,-0.5459104425752417,0.1310526447387674,0.17887515595422443,-0.09562688390455698,0.11526619838369262,-0.23688785449506045,-0.5299387136590127,-0.012025372016704297,0.7009036909460343,-0.05878157837493213,-0.9192676527170418,-0.9169433547002422,0.13487839385545775,-0.30464735938768317,0.282806021840263,0.10821377695840552,-0.2688664637423065,0.3791019806981624,0.2504684064302559,-0.34515621098331384,-0.024826927900536075,-0.5176827982766036,0.10248646471191594,0.46785680568025606,0.6345011608153999,0.27540824968581584,-1.0726537665791198,0.03311267398505578,0.13399762901585408,0.07459558669736757,-0.3312889238460323,-0.29216220411267985,0.021421349480978624,-0.00010639389361159074,-0.14287432879240292,-0.7707419378534248,-0.5378061009999692,-0.313123392594169,0.5899145374529567,0.03269747808762951,0.3477366064844708,0.02048754148902246,0.32063651839749974,0.0819514259161538,0.21012935857346787,-0.06585730252138727,0.3709611855553716,-0.18299898661398822,-0.7541328571728647,0.7752285905268397,-0.18294511784921164,0.7255704322707722,-0.22008436877686888,0.1852969369696255,-0.2873129717199766,0.7270291143282628,0.5061653992854545,0.6180470806772385
0.6860116585618348,-0.43603708363605215,-0.2969087189529223,0.0782698405602252,0.19152799124742403,-0.23976929365635158,0.20113259067976808,-0.5642351300591036,-0.031763450847833774,0.48172234274077197,-0.13959057773313258,0.01665443146038046,-0.13768124088331668,-0.3366172196831368,0.23275071825430754,0.1834606339544712,-0.014325395374451294,-0.7710081786400863,-0.22606586568027545,-0.19600928624132546,-0.5122860271638071,0.3140086877559885,0.5819669995597814,-0.09653535562350463,0.6227470875172727,0.6807707743127672,-0.1736840754925828,-0.33979500063075563,-0.7570944141278365,-0.06794984464203087,0.18477031175794043,0.4535357271126208,0.29569221249812555,-0.7107477223608671,0.1475159746964152,0.08556139948039075,0.1551090335068247,-0.0729325860223831,-0.24606093705730414,-0.5073019903115765,0.041465844743349335,0.0003047886480815748,-0.19636849123312547,-0.36409061253155695,-0.32466749396346717,0.5611879720934749,0.11118596436921857,0.09809587071764903,-0.19920031843193498,0.4554602185524381,0.25142016747290863,0.029962289284395455,-0.11119278765747627,0.18495659604954967,0.15049303070160291,-0.7883804325114085,0.235778199917777,-0.3316765148221479,0.5773362191472553,-0.18790852736223324,0.23979438219036522,-0.6321899351917816,-0.022894907268273458,0.7371898329964056,0.04302947618205552
0.7294691825787674,-0.4118443131525003,-0.21823949855183963,-0.11574577598923166,0.42494386312546917,-0.38174909650426403,0.45237652044291904,-0.7783428522818068,0.2122346923649842,0.46499674019675274,0.06544449041272879,0.3987299168491262,0.026288599048104225,-0.2869752943661149,-0.1503568262609391,0.9781930959205721,0.18367870493880792,-0.7638521854628583,0.0034725732947256394,-0.4476834224779903,-0.29681641809174736,0.6145028373694698,0.22949427299586803,-0.15361501375185735,0.5974634961860287,1.12252906511228,-0.33436382850856594,-0.0978889398767193,-0.6518559414157294,-0.20065063917859657,0.049220101977801106,0.8254394034535487,0.05466506806595493,-0.7117177409909043,0.172257835032818,0.4883484397034871,0.2143509388148804,-0.43619257560496294,-0.1105819233220387,-0.6292392426783652,-0.6079865216757776,-0.10565039922346575,-0.449630438594339,0.01418604776325283,-0.25531703473992684,0.5369039554958055,0.15220416770648598,-0.0840773899599059,-0.2693958347537544,0.3093778499035778,0.4708319553296393,-0.12706842705673918,-0.5774447639315415,0.08346493592587464,-0.14660600739262172,-0.5835659938997004,0.15316117597173529,-0.3513756411773613,0.3272238141553128,-0.606627089926806,-0.05695159725508929,-0.3410279797492182,0.2192363198672965,0.5109317762815928,-0.018902910425343228
0.5389168603239934,-0.8466779238936288,-0.0012751948513815975,-0.06230111077823641,-0.3327849298341836,-0.028052151221219804,-0.35528567974201364,-0.27104505143146707,0.08072532578165571,0.3544319932319068,0.11656445806372917,-0.5196879037057689,-0.29170985895819046,-0.6442308610078455,0.13277329390589498,0.05027401582911445,0.3330469134612622,-0.6836683999341422,-0.7823609577788254,-0.0685650913497996,-0.1118335359415341,-0.04440583369402437,0.21967081009606942,-0.007650191436885154,0.3805016782826162,0.7609625237643582,-0.32284308258335853,-0.47941054229090985,-0.6526304891962782,-0.20617314617164828,0.5928990440550957,0.6622299728444663,0.7686262866199296,-0.8725748845365786,0.38201162873126826,0.5899758264435555,0.30836301462008203,-0.42759279653247684,0.12437960763402114,-0.1210672935518099,-0.10426224922088079,-0.08756199239363187,-0.46126212846038717,-0.3958054165768194,-0.5039141587840301,0.36422545014841295,-0.26799527774193094,0.595302295993345,-0.08919720911278627,0.05298262295472432,0.059207434248285354,-0.04440179684447719,-0.43944991850231363,0.543811791147643,0.26067374899678647,-0.7779115664689555,0.12053933284561172,-0.22114167715796568,0.22397160033975105,-0.21433667827308764,-0.1603623677729824,-0.2919005362008713,0.185038345331188,0.23085384262290462,0.007442811635267305
0.7506629311956775,-1.0103431938647596,-0.427952035518285,-0.12957806248801385,0.5533968277085527,-0.7448351306211004,-0.07982351992697351,-0.5079359661681667,0.21661823842822245,0.9068041895464235,-0.21805562064270984,0.2935896344982749,-0.11642210598186978,0.13544997041195567,0.0032200095309060095,0.572272873501463,0.13176602781233396,-0.9140327487703824,-0.31446469157522183,-0.2291970212185636,-0.404132938653156,0.3975267445629745,0.5479521084586144,-0.13794839618122112,0.556129070696399,0.7701135389293606,-0.3844817154782323,-0.7650190199754324,-0.7476584914850363,-0.18897115689835714,0.5137681966875306,1.004712173274449,-0.00023373709874244253,-0.7600979607189949,-0.0854498710546363,0.157632078467584,0.16943769925504654,0.053995670955100356,-0.3833876122888412,-0.2773112068815481,-0.6267767365695692,0.17745733440283468,-0.48823150977031415,-0.48474515068607804,-0.3203596567048312,0.5850435426184211,0.12902377906536056,0.2690689206682244,0.014197921752186704,0.2154349929251706,0.6279326141211954,-0.25320954066754503,-0.3205839016875369,0.13055686813476378,0.37057862750727105,-0.8227713279280863,-0.11056506358095822,-0.5158303805762526,1.0968669383918657,-0.2867255865406446,0.12252304906104078,-0.5719979757359844,0.044980059310914276,0.704072851603038,0.29420508476794505
0.6487921506280533,-0.6875738480875047,-0.374005617735098,-0.048696636295184836,0.4366045529069838,-0.43982916779247494,0.26825891738079566,-0.6284005356734927,0.06831040774632724,0.7341229927771638,-0.054026871395380316,-0.346334941975763,-0.05184536925253662,-0.17133935719301543,0.0028403581842019465,0.4125722311089496,0.39407560827703664,-0.990244753321565,-0.6051186166534566,0.11916912898585363,-0.43302413276034957,0.9110931517865225,0.49168284159504677,-0.12659733156568564,0.7875664556767451,0.5922176569559454,-0.5846616183903504,-0.133265550818443,-0.6466140530776476,-0.3569427517251922,0.6371608541088158,0.7295820817796366,-0.0630526665678223,-0.686499755823418,0.15233235209991408,0.5663627289809945,0.2189676954463123,-0.30383307555859196,-0.2309556536715581,-0.25546914743271376,-0.8458587437916879,0.11301950562817235,-0.15503348530909938,-0.24154266381666556,-0.18898349191474656,0.4816507240943222,-0.24288879712436953,0.22515111415933525,-0.3929549089507914,0.10362751086942709,-0.004669840824286977,-0.23559354541017896,-0.20888249573883022,0.4542454658727745,0.2613070120421784,-0.5421570690765947,0.23602359845630827,-0.6130914552663032,0.361439207383928,-0.39303595747432624,-0.10350777849942878,-0.2668913849016442,0.31062138477741497,0.7526502379148899,-0.2587868373546
0.7984939887610023,-0.5891188344949954,-0.025360908240251667,-0.060720815751492005,0.2456099799101366,-0.4408295820899355,0.2114804632487251,-0.36020920986949756,0.31399919683295613,0.5176464963771659,-0.12815064619293925,0.20840289916118143,-0.3728134625672184,0.20766056215124817,-0.1700732752867921,0.6103543260123512,0.17522024349376236,-0.5927233834137039,-0.37449213381864455,-0.28523018949447476,-0.2788526045149747,0.0030957033333737227,0.20933546117016938,-0.13421307052729753,0.2014747744402831,0.6719234421795001,-0.3728018273959868,-0.4067485899879325,-0.7759252681871867,-0.16288014652208324,0.24456077569458343,0.604501413213432,-0.09523669796954004,-0.369298286643269,0.02997793237524867,0.4203270925823014,-0.10133004854212488,0.005830678045940521,-0.18337324519390763,-0.12855289068735398,-0.5988389267450096,0.165024632281573,-0.6293240626885775,-0.32140743974725894,-0.25814087650019146,0.5311995118327324,-0.027927511546690167,-0.20536948610773637,-0.43945895986034783,0.09348521652731522,0.2240527731168786,-0.07909627837485425,-0.019637221848735432,0.09784888975816529,0.1091340861697413,-0.3784051319548254,-0.1553695034044984,-0.6011484194215152,0.4484376772945095,-0.23192998703236972,-0.026967375303128593,-0.2881074443841819,0.2119877068050592,0.32632361530977017,0.2464231749375279
0.4705657990878515,-0.6428449167059385,-0.18037100375761833,0.0022601501898557447,-0.13030510123216027,-0.21924926689310026,-0.16880852966933646,-0.37192171229658555,-0.332512558108613,0.32521175865807994,-0.16523906483915782,-0.10421233430188998,-0.20773619337552224,-0.39240008560845624,-0.10441669748699607,0.2799441605712775,0.2790375637031624,-0.43211949007130124,-0.8581998810429707,0.008173678213797747,-0.33443612564440023,0.4612364177462213,0.3171806326379578,-0.22242261266755545,0.6029383462529265,0.533296226556419,-0.5398357975126563,-0.6323870747941494,-0.6104726484873014,-0.23005109602273022,0.15308615064901668,0.5835096703789165,0.07765403293672084,-1.0744843209387451,0.15879247763679546,0.7000595360748444,0.899964996383121,-0.5305158503667804,0.048362847408965064,-0.27126154806174035,-0.005500639906786953,-0.014101136618587501,-0.6571684162602012,-0.2570819558806445,-0.44300411990391475,0.5014831594195818,-0.2719218129801355,0.1509224773466189,-0.34232731023784485,0.0745765320670213,-0.030440290489701496,-0.07148370178869365,-0.6006374081877839,0.3296892775858472,0.41281467381344417,-0.7210436347145028,0.1013820502268377,-0.22740692570963028,0.4971363463325879,-0.41365998693822215,0.0015813370927384857,-0.4804191145267565,0.14965412735661793,0.856296350299572,-0.012640573840252523
0.4124749145688064,-0.7003604940208242,-0.11404744051611407,0.03946948612174761,-0.08176941721990111,-0.11482469342255466,0.6487965557042854,-0.4163506245732515,-0.10658761458732073,0.21698503722781187,0.015126194746206236,0.042790977213850015,-0.11012118213478765,-0.15311554297448765,0.04020327639334102,0.4976087785484614,0.13315827843019362,-0.6614928488976926,-0.17402182928846222,0.3915317563263746,-0.05511915638242358,0.03331310180438327,0.0681411794402332,-0.10682450667163182,0.5045566604136358,0.3167630369288484,-0.27464149207227484,-0.5045114543310311,-0.9430761371610517,-0.15154981908209492,0.23104517859358586,0.4314757561487724,0.3305670939933122,-1.1373892090841144,0.5262479781914601,0.4499046977559115,0.7182052075388167,-0.027778354691738325,0.06359646914988432,-0.523381815278926,0.1917595744845275,-0.12231545308711292,-0.7487354953115021,-0.5544038886126366,-0.6098165559359117,0.1550001711428058,-0.0998436806267979,0.08972707817252895,-0.022515045473122594,-0.1231638843717622,0.03797851233253394,-0.18897341725306993,-0.3123031030220424,0.17684780858761795,-0.048774956563836916,-0.9247734103412124,0.10546358239489985,0.03344158824535196,0.4902223585824981,-0.34835295871702177,0.11175324058797195,-0.3291394052284585,0.16045739653779792,0.03947393009636839,0.03527011152377538
0.6091842720964644,-0.6506845545077036,-0.15479660251168315,0.3039894963026248,0.3543593678012493,-0.1216508523083441,0.29606153152970366,-0.6115268934291358,0.21628032199275216,0.48308673625015663,-0.17769981789322425,-0.08929425346706713,0.2955422980649077,-0.40138622996169815,-0.41264464484572605,0.8067434575135009,0.30988893604400664,-0.7771708624550328,-0.3233136345401721,0.08861332080877787,-0.3426960773761136,0.462276262706071,0.3049455753521651,-0.20067522820641892,0.30717227344644804,0.4738047257512481,-0.4716353285132686,-0.36462846895824813,-0.6358667243239918,0.27499102430277045,0.47925250828236654,0.6305760532063209,0.1597756846311636,-0.6361466818463625,0.3171293500038894,0.22137578332311206,0.40174052225197066,-0.27323122250973003,-0.19914340322347104,-0.16705770461178077,0.04649529362934754,-0.15715921809666517,-0.7996663133409558,-0.42408157630823545,-0.24000956933712453,0.18539655308300906,0.03778645625107485,0.5556154204441834,-0.09051271166948975,0.5232834783813471,0.6087701555967266,-0.278659044994808,0.23126330951315047,0.165491290905311,0.1601445996161419,-0.7863116221355497,0.3343801219537467,-0.35016001012711984,0.6855339202681644,-0.2511693952548754,-0.20514380775772312,-0.2424558615173665,-0.06602025436597493,0.3116469048917129,0.27189068980642866
