August_2,June_7,May_6,February_2,October,April_6,January,August,May_3,July_2,March_6,June_4,April_5,March_4,May_9,April_3,November_7,March_3,October_2,August_3,February,June_3,August_5,June_2,October_3,November_6,July_4,July_5,October_4,November_4,February_3,March,May,April,September_3,May_4,May_5,June_5,January_2,February_4,May_8,April_4,November_8,November_2,September_2,May_7,July,December,June,November_5,April_2,March_2,January_4,December_3,July_3,November_3,January_3,November,June_6,December_2,March_5,October_5,May_2,August_4,September
0.3200717243269386,-0.20114578995359822,0.19931768904775157,-0.3265479637460363,-0.42942984035576653,0.17336797573150442,-0.6076780051425215,-0.47256425894821846,0.5753990802308875,0.21171103674949554,0.4557086690298585,0.3772079934691703,0.3598370617772943,0.23339893860240188,0.6225793578700908,0.6200949407254602,0.1293157344357759,-0.3586802180132135,0.3110436041810708,-0.6011412389128669,-0.04842434543751652,1.006815880719946,0.4386161438937816,0.7452224719759125,-0.03169152314843526,0.32062559577704886,-0.6359801706657847,0.6820348253576268,-0.1474978490415307,0.026497772204725475,-0.019737447330761194,-0.23765037389520838,0.25270137398140663,-0.20029100276423248,0.6376154773267565,-1.0088632300668943,0.16631757071031267,0.03988505408686403,0.17213461362792176,0.5739437214239748,-0.8962582875844107,0.7390720677736977,-0.5188482104417911,-0.0007535481614913547,-0.013221866698146949,-0.7354644099277603,0.17041880846159674,-0.3944514730838318,0.10615700940596683,0.5606174735726075,-0.6828354959146223,-0.45560153215088584,0.854608199923304,1.030280249222773,0.135568615729674,0.3468258382019137,-0.31006608259166285,-0.5350393749807646,-0.49499709409680415,0.1670382757446599,-0.11698925789060574,-0.06634092917061807,-0.316601010378735,0.16360650398215937,-0.4935549845861888
0.7327980386005171,0.18147075730747161,-0.04001925427006631,0.42693496105469864,-0.7668525944865634,0.6506528427795937,-0.10717027803705406,-0.2887184011614408,0.46855003078528557,-0.45405581286191143,0.04621181134320903,0.24946808741683763,0.009678743622161264,-0.18926862442419945,-0.19681967255817823,0.37508376986611086,0.22573338116404365,-0.08272328300530808,0.676939159465276,-0.8743119932710969,1.0148726755163757,1.197546785955904,0.6045612411061231,0.4761639136426742,-0.08234748343103095,0.4768348768199889,-0.29272955890456276,0.4528452252053193,0.31720035419665976,0.11248889708773162,-0.36779828550962657,0.09081799622700268,0.4054471839484254,-0.4509571380467246,0.8240933646884573,-0.7887263047924066,-0.05012036826737212,-0.734237673685283,0.5326867912117842,-0.12410069923984099,-0.33398726132069934,0.863044279571653,-0.4671557155002719,0.5900473475417577,-0.5305532126848873,-0.3702184735218886,0.525901233559992,-0.2686341993756735,0.1891624699028147,0.5632366306899345,0.3157869627132585,-0.08443173402696205,0.04309509936087267,0.9356112371281349,-0.6195603708936681,0.4531557930542488,-0.23394743237380405,-0.2897846215223365,0.03953243825793308,0.44210416120716917,0.2696032454047015,0.09615803463430805,-0.6769539812889435,-0.0705489281595633,-0.2948714365692858
-0.06768212662239641,-0.043212936684903926,-0.04845764761346994,0.13443667862502862,-0.6388181661622094,0.7465975496239764,-0.41610934342120015,-0.8291131715743164,1.0255841858153925,0.08645541466203335,0.35933986334402607,0.3003564624712999,0.2013250312023499,-0.15642827182554173,-0.23756480779120542,0.13755970877351487,0.11562435025229974,0.4025324488790681,0.5922106814745958,-0.2422077695716435,0.6864876668203129,0.43409444515718126,0.6524325115887002,0.5326331547390817,-0.2706407397613708,0.4519577341078166,-0.5137225636409264,0.4804169447474862,0.1817665777551676,0.3295465590908855,0.5597641624362825,-0.04585042091367502,0.29560143285356827,-0.11387416958135922,0.9640325189504096,-1.3286558654247596,0.1380072995364118,0.2756369728124497,0.05731825411756591,-0.23907950320727675,-0.5616808581352832,0.795323218863557,-0.6502141864597346,0.12466328995861095,0.07699278948643051,-0.10164666244057277,0.02609259426591315,-0.811470260012094,0.19573316190231632,0.619905279521831,-0.17325659947883468,-0.2731035601665893,-0.30823886067769246,0.1501441371973909,0.5818240790546668,0.19091829727958326,-0.3675800113345114,-0.6954263339462476,-0.5028136485413401,0.42334684471813877,-0.11675094204780487,0.06385502413105647,-0.16397740071409989,0.06111293649220495,-0.723025066418596
-0.03157019928056194,0.03419207139109699,0.3246762943586594,0.2098532330275347,-0.31106440806625324,0.4858852515976297,-0.41009121058174614,-0.6208210953736463,0.7212265249880541,-0.20236140004279257,-0.036405198559301216,0.3873972184141854,-0.030811880568051092,-0.11833098638160208,0.015490491038414912,-0.06786166917702377,0.013125320675608808,-0.5876979012874728,0.5407582192070752,-0.5030132982420946,0.8796412910936633,1.323702717587568,0.23793610224800643,0.7314067506957243,-0.36978981051635695,0.15301155421404974,-0.08571367796574128,0.575313002490507,0.2394604363310601,0.027494575405173638,0.6808535456605336,-0.017061193769683125,0.2922050387176454,0.2998463684584823,0.7753459660691683,-1.0110727930866465,-0.0992671475111988,0.4712375001204743,0.22074694094363428,0.13656157024555624,-0.6426968778933807,0.601226029568981,-0.5931621883550408,0.24640957236753663,0.09766050637029763,-0.7338971591491852,0.2800767644713145,-0.14193585706102535,-0.08566748212187922,0.5683369208292055,0.22687458101236707,0.03338121079088752,-0.15516905241492884,0.48138048968974545,-0.06765808606797728,0.33855449425932305,-0.6287322288392093,-0.276803839522898,-0.3558429719333927,-0.11242411837060076,-0.28266214932614464,0.1652005148246636,-0.15048067638200555,0.02782447750796614,-0.4207642906249767
-0.13689102382986823,-0.060823171816491765,0.16843437771907185,0.12164343774899519,0.13385210914135443,0.79537536425801,-0.6288544444315274,-0.24309787904509308,0.7668960415437721,0.1494211756021654,-0.3050932180785981,0.10493905626684948,0.11589176000377358,-0.37369476202119367,0.06052564934676939,0.14821881929002872,0.25579547180164486,0.14692980080894724,0.48526599336440235,0.007305859137888518,0.41163298616335664,0.5784404073940652,0.5923639624665926,0.23009888829421302,-0.380941762468075,0.08222402804584425,-0.31935362872482254,0.8392218922210838,0.09111398363308534,0.12737763223469517,0.3854106954417926,-0.19331907106511317,0.3419684652907365,-0.2375563565008172,0.8820974839542088,-0.9518586515777042,-0.172372308858389,0.01729535889135673,0.4934124900830521,0.5484973647520186,0.2950710947838081,0.9506540962088991,-0.54195083503905,0.034798445968355976,-0.21218110667452317,-0.5897261773825695,0.0791193262825765,-0.5639469217231874,-0.13087852047669515,0.39936296913942737,0.019370350612626083,-0.16694030610233718,-0.09024358562693109,0.8314115550275851,-0.41057452410403855,-0.039317225941131836,-0.40057256695725396,-0.6611905027918843,0.1686671715702626,-0.0677772016998899,-0.6165166104793065,0.2744715450016507,-0.2678212887398417,-0.1776253024038737,-0.364004859460451
0.23345961844643587,0.030133407182516107,0.16345924846665572,0.2294950695770292,-0.19815091837706497,0.2815474636731228,-0.4772277286571093,-0.5287976546478752,0.8383538250115679,-0.2560378462183247,-0.4937118404180554,0.23082891585052542,0.11835488860092983,-0.2663879834741496,0.007865308160002013,0.2372128756936672,0.12135307183954765,-0.07619006166592338,0.6322765313617985,-0.600305805589175,0.4434196237830731,0.06203558432152182,0.5365361526465913,0.14627564208387564,-0.2854512143647987,0.27308269975095695,-0.2539528315204678,0.4916616727956625,-0.08080870693182433,0.3176691042093344,0.305272728095939,-0.22937256180044913,0.38487793428852746,0.6455257858044903,0.8833862101055664,-0.8917686162654034,-0.2781765408292477,0.6802515754744285,0.13452200758771926,-0.002910100741949778,-0.21051253319975802,0.3243842804503616,-0.42866971001196474,0.2869659813376251,0.1360796295812646,-0.7349989941029306,0.7061267916101848,0.5177808658670812,0.2915418108791741,0.7079783943861353,0.31461866422007334,-0.17495685252183762,0.22253385457422487,-0.0737107371651942,-0.2532391020091779,0.7031135678876226,-0.5439177747911245,-0.8095294493905197,-1.287476838179651,0.13915840346476596,-0.694625631352128,0.4783772698031963,0.058143575136964484,0.44805817417675703,0.03670252021612679
-0.44846276938505814,0.06500929465128442,0.5146811028292486,-0.0411693906085608,-0.04257408942738851,-0.034981711574229954,-0.6285805320926969,-0.4510195579197195,0.4330971579955135,-0.5777353511538028,-0.2706117539116386,0.14605212547578134,-0.2664238957667367,-0.4484528566086836,-0.1704576967561252,-0.14335956946788492,0.5236376702019473,0.051448799907424354,0.7182444465276381,-0.7533853593721369,0.9007576690084484,0.8088405088893563,0.4795975635312098,0.89567160843068,-0.5927482719698247,0.07561338898837593,-0.3503075190148137,0.7128318633291589,-0.14064361985239388,0.5180211969537897,0.6649052158112891,-0.1598826903588933,0.3279868912467639,0.2942541185410432,0.9926656920914971,-0.6713281432030687,-0.056784532399126106,0.5249768525342511,0.20945941364130627,0.27689106612289616,-0.7053680167916454,0.5300452858777145,-1.1183998206199302,0.2925522620142012,-0.31712009146836373,-0.6149560493135771,0.0724520680166017,-0.5544731353942007,-0.2531013302102252,0.5275267299996899,-0.23844715528608504,-0.12131244264238755,0.49941889420852154,0.3657742976314105,0.26852398321249077,-0.16667056766157903,-1.0022313363527429,-0.7189289017000442,-0.29354299831428166,0.09454416324340918,-0.9312764966950745,0.24847018215489425,-0.5387166243236063,0.14557908350552884,-0.15432427189706224
0.12639774573168744,0.05545306553474953,0.04166879014617058,-0.23003529864077382,0.03766206212717571,0.6270888801200328,-0.15353090666877112,-0.01850911660540317,0.8957539522336557,0.22604553783551842,0.0776729789180043,0.24058346654354335,0.03076656696202621,0.19627655654637527,0.07209150970904059,0.4348492551825259,0.15186730651008482,-0.16508732099528312,0.6181449366477834,-0.33125808367418413,0.48163320773887575,1.2253008502201377,0.6632217772394835,0.46372656182186445,-0.49074121765868955,0.23681381541563984,-0.381739334705686,0.2957974052561156,-0.1576786013422968,0.13598220916835768,-0.11690571424458937,-0.10951522732713984,0.38930840388798815,0.24175774470378342,0.871678468813375,-0.966179923240614,0.015594235622921199,-0.46610898796849615,0.293178425897348,0.14658460730453254,-0.3586326762706778,0.6453484726009537,-0.43573090099492356,0.051271414057708395,0.7125525020675477,-0.8300279134566592,0.2898948057421748,-0.4268752297979437,-0.012360281044192754,0.5195666607630679,0.04188043833921103,-0.41320902815516997,0.32908587333358696,0.1980306450288063,0.18252895287190987,0.21369986059926246,-0.47324172710306583,-0.5157336314353123,-0.018106148656153093,0.11586470088547787,0.2215287268375116,-0.2800350052783586,-0.0571232119371444,0.04085626929363895,-0.40756473778289476
0.0679105740196998,0.020874289295719377,0.22162520616879333,-0.0008385799728998569,0.06609350376569709,0.6784431265630826,-0.4911687651016633,-0.5342376960604075,0.7562780909182967,-0.05120173798783079,-0.3650132494123878,0.1338812391154286,-0.31129405789860487,-0.072861918199418,-0.01100811738199782,0.5720474811535196,0.24099469176762844,0.5987565291676132,0.6283571095335043,-0.409081061429789,0.5062430023182555,0.6232661327289348,0.5861337761425857,0.7623072886160894,-0.48975295531382496,-0.03916826782516446,-0.37294802694038004,0.6977390919210023,-0.4141455559619468,0.17908668708686581,0.5242568961619429,0.12316974627062882,0.37978554290866195,-0.2547800775075344,0.8372390176582537,-0.649110006936953,-0.09456089326097716,0.701026472026593,0.1853128109919629,-0.012332836779862931,0.18756713174178347,0.8897312839721416,-0.6838851842124234,0.39893657145794054,0.2909949566604217,-0.9032922618470213,0.2098896854673285,-0.21557353893719022,0.07042830804787847,0.6668829735232297,0.18570216450588947,0.22774956192219556,0.30209422894076576,0.6615342658954463,0.43459909322718604,-0.006594679174468723,-0.6196593876724742,-0.5770434935291844,-0.454412783111648,0.07171138931793117,-1.5665204455888067,0.22655740854132286,-0.3489200053648139,-0.3429053950349075,-0.4115862324639367
0.09233533535085178,0.08490692163134553,0.2025855984229363,0.09721638657430592,-0.3533839597205529,0.9025045092393631,-0.31946324298809947,-0.3979929818410624,0.7135913875214551,0.011788163351797318,-0.22661135116242154,-0.06535701306596847,0.2047603875789338,-0.1637490897443643,0.0597262498074186,0.1414825725000199,0.05314376173979822,0.1463809657373455,0.2692333828213422,-0.4552055550759231,0.6896404373097048,0.34958541953917593,0.5481506195727412,0.4607535347606153,-0.41023734958916735,0.28755005547139734,-0.40117080409511147,0.5411155280942807,0.1143435005393155,-0.11961005780777467,0.1596291629873697,0.2102988492688984,0.3790915286082912,-0.02688475186179791,0.8780617463788367,-1.0383839581736771,-0.07998445068887511,-0.14546342096561138,0.2946988229658607,0.02423421900211016,0.0071488568466741165,0.9687018639414495,-0.3011089368102519,-0.07394646016660987,0.02085982067596185,-0.9887855961205223,0.4047269312948857,-0.2652957780696754,-0.031326734814996204,0.44402929763386306,-0.15243578503841343,-0.026352791653778275,-0.34016486756642844,0.010986265158396409,-0.4819303419835935,0.476859581537494,-0.4398382189862352,0.04893992315726347,-0.7257231899749451,0.016165001973871752,-0.03894049294352323,-0.2407813706380179,0.08299612162757061,-0.053932469608102426,-0.41302445823894773
0.1514467850535603,-0.06248169313862181,0.1743163549271577,-0.05054432991909789,-0.032454709512538524,0.39288256921446696,-0.27066568554951137,-0.2755662084068823,1.092791681246659,0.0752754913188087,-0.20758657970274416,0.26566106882699025,0.043504565715801184,-0.3229785651823526,-0.17279606192221814,0.698205146589158,-0.0632882785338876,-0.215070911581717,0.3396216211198636,-0.3051455822254168,0.17621079590056477,0.2797650451671005,0.5268648892870053,0.6956714138491634,-0.5567399656103498,0.018418320989043335,-0.16177076974564725,0.7225588825516595,0.3335529468150473,0.05358062075301217,0.04038341356548995,-0.04580885763064859,0.15258188762090252,0.17931234169023796,1.109989409211426,-1.0842890880769385,0.1971281529371629,0.001710016500603255,-0.2242472315188161,0.1357557803734143,-0.5453778668177831,0.6885943438175223,-0.6613052271600143,0.3269755698173187,0.20633158490598802,-0.40238074888636927,0.20305029325571333,-0.33137379855806753,-0.03523969853622362,0.6444451926776911,-0.43614390917573326,-0.05496064273954175,-0.08130950002435147,0.7230396921082823,-0.5269835827472696,0.28753037092768086,-0.3888692170045519,-0.4867323151901259,-0.22143516443177266,0.12180579708943177,-0.6309393980739729,0.23872018147184482,-0.32411079012977817,0.3752105350315475,-0.12644906748692306
0.07680295559689954,-0.09756133999889255,-0.13350420216444697,-0.24413660203234344,0.04811544062820823,0.23645629230828374,-0.6765854857146791,-0.383363056270609,0.6955456576931467,-0.05030424449350363,-0.07565016369920467,0.14924812595142056,0.5424607321882551,0.33699070718161406,-0.18733031016667395,0.7492180836373025,0.0020761169151981354,0.6621086381977285,0.552026623457545,-0.6156560360116632,0.5289922773890593,0.9124637859288514,0.6319377377804604,0.3437639260970501,-0.15978659579928683,-0.22694887332426014,-0.29492208454832514,0.9228804775027427,0.0751883593483828,0.09337982638884934,0.5477497741369356,0.13030595921929664,0.2730859409409587,-0.023346683499544565,0.8338961872729173,-0.7937854125505257,0.12978559247933913,0.3790861983114734,0.08934242251101226,-0.14567566611331864,-0.03980598633806717,0.8093871446638407,-0.4857476244114641,0.32609974220868554,0.5209062470381653,-0.10603094387969747,0.15450572843021776,-0.33907418763648073,0.12009996595232611,0.9204032071974533,-0.5634315945692223,0.09353226221693955,-0.06399724621940658,0.38002310912786474,-0.01659707298536965,0.10425958105442959,-0.32349780755139945,-0.6825930370035255,-0.5673461907054705,-0.21869743848354045,-0.7344500522508318,-0.06608983583032421,-0.26125423362169176,-0.10129758744916034,-0.2777757406795691
