November_5,August_4,July,November,April,September_2,May_9,April_3,November_4,July_2,March_5,May_2,April_8,November_9,January_2,April_6,April_2,November_7,July_5,March_2,August_6,April_5,June_2,December_5,August_2,November_2,May_3,June,October,November_3,September,March_3,July_3,August_5,August,May_8,June_3,March_7,May_4,May_7,January_3,May_6,May_5,January,December,March_4,March_6,December_4,May,May_10,August_3,November_8,June_4,December_6,July_4,April_7,February_2,February_3,November_6,December_3,March,February,April_4,December_2,September_3
0.1980772240682806,-0.42999050362665553,-0.14425832380398598,-0.6702705652323766,-0.1455756769452981,0.17128033238435864,-0.3799370654223197,-0.2622223169495603,0.06710761839841958,0.39982755222097754,-0.3345203678106729,-0.2232062031540088,-0.39587102399439544,0.8165197461889245,-0.3884976026443796,-0.08386713572242792,-0.6417961683647353,-0.13717296676713148,0.18886516420223098,0.088860500779885,0.35419278300944307,-0.15189739544515246,-0.01451484761951928,0.5246530303807463,0.6923588329391392,-0.3606175121007396,-0.5952337600695314,0.1623628716508481,-1.030289729699562,-0.18986511011195673,0.5465248647230656,0.42384219891075336,-0.39521192652456183,-0.16614470975306922,0.13891757652507256,0.2562288015518657,0.5950368663324098,-0.39437764105474,0.9296320016588975,0.03173263030577961,-0.21498299726321646,0.5549662032056023,-0.1620342033256233,-0.018024352624844198,0.20706708872868454,-0.40849585607653455,-0.7225224712115697,-0.4850712539236335,-1.042981030513129,-0.0630815570973427,-0.3549655163415781,0.28047795075824833,1.048116276872333,-0.6653412732775977,-0.5544186050398776,0.2949489596653757,-0.11647503418731744,0.12812412542343415,-0.19021472003415457,-0.00976686867615064,-0.1148036488807617,0.5847474614639647,-0.11483233940318027,-0.02062545385352158,0.41116783770286636
-0.012158980179011014,-0.6102447579980589,-0.2991838498539027,-1.0697817273559072,0.008201538372322285,0.64976629801211,-0.11501106892821752,0.24544150816900748,-0.7164640795162499,0.8793121434096769,0.2042336561528061,-0.4309272683877433,-0.6494250341100144,0.46474373564650134,-0.3491773496345765,0.5377301437479368,-0.6712892223137645,0.29783911148006414,0.10318003932798492,0.3846730959342593,0.2619087841259484,-0.7035132953834989,0.11537427741146133,0.8670276905903539,-0.0029772082220704127,-0.16469146895949116,-0.48626483054046415,-0.16431722748432026,-0.6378661691845587,-0.494967185776689,0.39562684985669755,0.3924928926737225,0.3539362290670942,0.3746922635876525,-0.07861868742018706,0.7965008590641016,0.6341741100818811,-0.21061033511716643,0.7576746437624529,-0.1679168730467206,-0.12714461927556997,0.44202454203459934,-0.07301223242642796,-0.15372840688052933,0.2209947447164646,-0.5908163083121063,-0.8186047471653324,-0.2443822651136791,-0.3204617168860365,0.41149036249764137,-0.07693066057398987,-0.1859717359768068,0.8684287307802131,-0.6506802832213329,0.45209189490245927,0.12088549857017843,-0.3718448432856506,0.07993664551446902,-0.3196385268514542,0.32687261932713857,-0.2724501113916653,0.05586081306316931,-0.29164885802163965,0.15522682081180525,0.07764300754967068
-0.35443464183512485,-0.700055543485194,-0.23559833927621066,-1.1168786007700677,0.31230449573499086,1.1044922168409228,-0.48323835623376776,-0.2305465066015457,-0.43602916030284905,0.10738621762019288,-0.010904333554180398,-0.31618540765499914,-0.37499767902998365,0.4159661312570839,-0.24830265410251126,0.7387143466842756,-0.6626112575783131,-0.2896327864764351,0.14411908322032446,0.7766131125271619,0.1472432053451885,-0.9663223824646925,0.25473100173315333,0.6464605558299346,0.7188641950459419,-0.21477151185163754,-0.007246290546570389,0.29621696993149094,-0.5701118850261138,0.3584229739010923,0.4390673633732879,-0.16617125243915165,0.3148467788412946,0.10393136175337923,0.1627705437558597,0.4797977587264322,0.16528276712716997,0.054298414597106576,1.1736969871417369,-0.24702314420688537,-0.05691400875439881,0.6278527434667477,0.13969092574935255,-0.3386314731387957,-0.20641922679367736,-0.2819826867976958,-0.9644801207495285,-0.20252432383992502,-0.5026625027387905,0.18987589941420113,-0.45451209398898895,0.09198857010730006,0.8190501061954951,-0.6493210564235621,-0.7671739931992568,0.5186944109690148,-0.05969876247879795,0.6003637926062689,-0.5641608800380298,-0.24315219825967208,-0.05196404197407413,0.13256071378003434,-0.035561576426540314,0.23051623587261397,0.46207268719563416
-0.08496064818436744,-0.34716494488135596,-0.17629763629435463,-1.4458669838922247,0.38108283177726265,1.0278713780708075,-0.219924669135371,0.2560941416515233,-0.7650864407736513,0.3238367751082955,0.013960689215646777,-0.35233589442732444,-0.6840952443307475,0.21296842597472787,0.0028581432877175517,-0.1618135047120255,-1.5223521271626856,-0.633357447939258,0.0862681464636123,0.21757826605510883,0.20882414334851682,-0.7095747882933939,0.19619938867563583,0.469224965254329,0.6720981227971384,0.30111741823898236,-0.2691733204558752,0.3299496692610212,-0.4546626738449976,-0.17381843962079252,-0.01445591039436557,0.3897217571610465,0.3126263537167816,-0.0009050227887876724,0.15792088447357785,0.8731839074709418,0.2109594240386249,0.06382208166886892,1.1630704002049246,-0.0903242211561123,-0.27440979391829856,0.4194985888215887,0.17298184534778774,-0.32189027300387413,0.1654336515866265,-0.3812745513220622,-0.7021909799251816,-0.35863434568330277,-1.3269635998221698,-0.29222194507748944,-0.06691511383739357,-0.030042710850982125,0.9203611837126745,-0.8721860703638143,-0.01060441499420374,0.4587045878726935,-0.3921030615869071,-0.07910214939233694,-0.7514047915162545,0.09142134766255638,-0.061806193590254056,0.5688004543194131,0.06184654270541835,-0.01420430179900857,0.692053290553827
-0.25209158410291566,-0.29176459450489345,-0.07270530200771484,-0.8027696375040875,0.1081568645363729,0.35981805126633704,-0.2418148255063179,0.6646331713868378,0.1460424690167911,0.947130813714591,-0.09450556129633847,-0.14975111302197863,-0.4641341433397919,0.8061391197533418,-0.517526082503478,0.01869742235086434,-0.8767059066747009,-0.2913899816726762,0.3208436933341089,0.04749315873448262,0.28595125617755973,-0.4170210898708628,-0.15957459755555667,0.46409242954919244,0.3709186242198995,-0.5373869296228037,-0.7293621132438612,0.02895247413879059,-1.0592275373939681,-0.05058493335006829,0.1676928436194648,0.08533896251628877,-0.08439087294518817,-0.31711341587879804,0.4024523731488947,0.48909080851302833,0.3961411731704696,-0.09628739190627554,1.0628991726418653,-0.3676374519052697,0.03737510806911605,0.21842140911697602,0.21686266286415715,0.01981542415201418,0.40408502550832504,-0.2823704250779043,-0.38927384096778056,-0.527424563021222,-0.8685366078945871,0.28964052976242444,-0.050485709802758676,-0.11113528596470115,0.5775325452836364,-0.8087831699204742,0.10895957768776687,0.14606635674486723,0.13544493873179841,-0.20894905275092626,-0.48436886520868316,0.19964752949726322,-0.23370809672297638,-0.1835978112551975,0.05126738555181077,-0.1922832949305859,0.3680016520421081
-0.3507023642773425,-0.2500561713505663,0.09804724263481371,-1.5714871660124372,-0.3138001656726854,0.557514110959277,-0.6331826506393408,-0.30780169130227913,-0.7140133727436795,0.46413453780837927,0.0750482800170448,-0.2100557009977633,-0.5589601554111991,0.21831374112518104,0.3949370675411086,0.856959493430153,-0.8402408666110415,0.5084266508685742,-0.3507265868717011,0.4066542445938238,-0.1362346592788111,-0.8852801764894346,0.2774085675351668,0.9568318464458467,0.5517277174779484,0.13999275412183126,-0.07541270199950706,0.35622869417721487,-0.6414843051409406,0.1607879086604653,0.43907274634740695,0.8322224243789386,0.7170955307250102,0.1872421473438036,0.03478616661115315,0.8680647239006968,0.1227109581056749,-0.19609146394212798,1.1657066101613767,-0.36921398772393343,0.005272836018919848,0.7611109711808343,0.3974915641955752,-0.4342611316135207,0.002724951353198883,-0.6475521453260177,-0.6921251730279776,-0.5163273287985063,-0.5428262020806088,0.4885752532382032,-0.4591479394945661,-0.20432708708748087,0.8446214605457468,-0.5796358444845178,0.1742493594641936,0.22375573977552815,-0.18597673780883772,0.4283568409873736,-0.3613401309687193,-0.1281969518599376,-0.05351148465339713,0.4934010420921163,-0.052067901327654244,0.4414234105327498,0.2556108938148424
-0.0837026151359826,-0.7668818413537629,-0.11609260855639394,-1.2633773617372013,-0.07181655532909943,0.5837654726504122,-0.3400157453683589,-0.006487229396760975,-0.40370286239076836,0.5867600677915066,0.1345614088857291,-0.6080850662470785,-0.5434433095216279,0.5665902228909843,-0.05800520964656392,0.21002518402688095,-0.8614212385493137,-0.08438868052586293,0.3434740544246765,-0.2466667854600942,0.15688181896544126,-0.8111636791170228,0.21320831830569315,0.7460166782908711,0.5474457186032117,0.3339112963556035,-0.5505940351640153,0.21642954951286256,-0.7886868098595994,-0.6985176803038069,0.518765907413245,0.0024588308121284014,-0.015990998096742065,0.1582830484680754,0.22083636065694295,0.3961952592756711,0.6349266727407666,-0.3066670264751568,0.9857612173525725,-0.06625685763985097,-0.11485053931682586,-0.02983014039119902,0.30539531970341327,0.021754487916625986,0.27816826270689854,-0.3108082504303714,-0.020875518014153483,-0.38615887634939383,-1.1067135385960194,0.14784111331324915,-0.09175872640989693,0.33083796891444966,0.8126424290200385,-0.42835601032367654,-0.6333728005347783,0.12772759113675927,-0.09044094797812563,0.12018860566907,-0.36606031741422423,0.20131014498427158,0.03904954813774573,0.5391866570857694,0.04304587261013131,-0.08627822619422343,0.1475938900693462
-0.3708857623864707,-0.44283885316964955,0.10384182333332008,-1.3238654627515878,0.29659719324908035,0.38358104544828187,-0.4162053052762702,0.09386915833154554,-0.40632908656334576,0.24285961024945227,0.03701086468671131,-0.0673626161096951,-0.4855848088998804,0.576513467259709,0.07197358809618613,0.3985487843737584,-1.2613907947298524,-0.022247995148923214,0.631258503075017,0.44545363452810305,0.26605222804074974,-1.0782600808105676,0.04181684814278759,0.6559503650747711,0.04386066110282698,0.1556375411114886,-0.31470432695194955,0.1101706578920705,-0.6078463800490044,-0.5510618608416212,0.50526492314307,0.6819338609050801,0.1665963464018091,-0.21714374537128828,-0.11470697832492333,0.41014998138164155,0.5484520913699793,0.10856072033335121,1.2666134049733297,-0.35671704849390623,-0.20829425243480393,0.6314828145148165,-0.2242626320925116,-0.034414574252292406,0.2370959433561763,-0.38638295764044844,-0.7568250294120313,-0.04812355088474074,-1.0713936924327883,0.3506535335494909,-0.5145773551217085,-0.023111715686844475,0.9250336556501693,-0.19146833604121297,-0.21140639050220505,0.33192484563220087,-0.28636034710420855,0.14282293374965582,-0.18455203475979234,0.2948663570625938,-0.16866099134971385,0.33204285462601935,0.05813056593027961,0.11495514478565921,-0.18200136775506975
-0.4565285900475736,-0.5683562403554655,-0.09538057278011694,-0.6119491464960184,-0.07780187677086647,0.4866746666250517,-0.3579063829236018,0.09944178914857922,-0.6140990238121441,0.27751106833562855,-0.36319295530400053,-0.12802352510448028,0.23752701905867363,0.7218926927953219,-0.05795515539766882,-0.02713511303200651,-1.3303792848936853,-0.2305200526086516,0.7302722935062814,-0.06045871578286138,0.20965143329051744,-0.5603751116014459,-0.08966514967807618,0.7776814248338646,0.5793109376961278,-0.0050271143487602525,-0.39649011960960867,0.49394600980598247,-0.7893606626102183,-0.36119194866032445,0.629388708950533,-0.161069096009194,-0.08283878602117634,-0.12439246675027996,-0.12250483766508957,0.4640056869197018,0.5159113697558421,-0.15895508949923293,0.5129549990730349,-0.1510162349772528,-0.12853093312023786,0.24753330611384372,0.13157944459061338,-0.06823711912449908,0.2517485436353127,-0.3366243113401295,-0.30587584720557853,0.040534751582000234,-0.700083086110455,0.6038608804119405,-0.27054493273089686,0.06172029009671198,0.9510023052556518,-0.8509110466933059,-0.34006853420575994,0.2310309060688961,-0.039389744256391995,0.01650275427090743,-0.5243834539027723,0.4074053283451137,-0.003825504962119329,-0.05387183021634834,-0.12056922088186939,-0.1885912916369966,-0.1764114452255315
0.015564611722546952,-0.01268817952580982,0.14942911021929434,-0.7284836744421813,0.14413261080008072,0.9177417598885147,-0.5576331748343053,0.15111116269144098,-0.6856525112707323,0.4887461109256828,-0.15248962790824755,-0.0640329728998544,0.325501875639,0.6641946728041016,-0.49640174812514987,0.4746920209739136,-0.6098501532498748,0.13127005759811722,0.28665339320863703,0.42578218303673243,0.6492490355725233,-0.5669878398487798,-0.10433333113487507,0.6254739421122475,0.4377682704443533,-0.15425655103668123,-0.04687541471810288,0.023820515485134718,-0.769808487040807,-0.493150958538103,0.22444588476648425,0.7387707853387194,0.12398276938914515,0.05131723501734828,0.19082218931155326,0.39060778654965805,0.5085141150216785,-0.25625846337626207,0.8599277669444816,0.008786560925280865,0.19113224439213025,0.6289558167696228,-0.027491522966323845,-0.4391334793803856,0.4441677982581659,-0.5447355745308907,-0.7218655712534432,-0.3177688288736382,-0.3847799803625138,0.3263244448612276,-0.4963178019534651,0.1224888418798932,0.8910252290530197,-0.3511852907118429,0.08604539838877237,0.13880281515281212,-0.17891702877863722,0.13640937856519633,-0.036059529401411244,0.570783687718142,-0.19908758908435792,0.16163711709097545,-0.542993488004389,0.6268314585410203,-0.20199787441995465
-0.3328576558890763,-0.3703673737253256,0.26647114998114213,-0.33507391195803743,0.005773840481646343,0.9426783352049412,-0.6253940255486127,0.0144441905501266,-0.8190871009920122,-0.06685333407292349,-0.1492100599283897,-0.3929593354639952,-0.886402645347096,0.5616499427493582,-0.03465655106093912,0.12104201120098246,-1.1863821901916678,0.1240428754642545,-0.20616628579548407,0.014135730122622647,-0.13838734121590848,-0.44741964831409337,0.02948158440641111,0.7609501473376609,0.015488124936989166,-0.37944664903320235,-0.3221637185578201,0.12261309682448335,-0.650512511393146,-0.10063393317243857,0.4893848860832758,-0.050864795207806,-0.05360033399512198,0.03674958736130618,-0.2984319169220011,0.7052638585297784,0.34614619284910514,-0.3615627690970319,0.8522328935101381,-0.532708249017508,-0.05608474812937636,0.8686717635472383,0.3090561023258455,-0.11858009386093415,0.017845575380205154,-0.8463400710927038,-0.5062733144916591,-0.14043027730842336,-1.0909740302095714,0.3002450173866665,-0.6611136329954609,-0.08380726411101655,1.021975575988357,-0.9929672230804462,0.5323365522289427,0.7487937940813731,-0.1251480710172002,0.1615439132078345,-0.5172969309819191,0.06976706606715147,-0.16713518862750407,0.6515454072206918,0.13779477191154033,0.3418044317223328,0.550035014373992
