February_2,May_6,August,April_7,April_3,May_10,April_13,November_2,July_2,September_2,October,January_5,October_2,April_12,May_9,May_2,November,June,March_4,March_6,April_10,November_4,November_6,April_6,June_2,July_8,July_9,April_4,November_3,September_3,July_7,July_5,May_7,May_5,April_5,May_3,March_5,July_6,January,July_4,February,May_8,August_2,May,January_6,April_11,March_2,April,September,January_7,April_9,March_3,December,August_3,November_5,May_4,September_4,January_4,January_3,April_2,July,April_8,March,July_3,January_2
0.4651987108853225,-0.5050853193844994,-0.5081376531035428,0.33432591896127944,-0.4342947243378947,0.23100972403647443,-0.19576343147074177,-0.2698902313447652,0.010175226962666449,0.3904414554039143,0.22231462279044323,0.06920883674734582,-0.040135664126005915,-0.3199126563470482,0.11561449649495167,0.4207294561216186,-0.245636732632162,-0.7787101034986872,0.367673062042737,-0.29673089113394696,0.43820185963109953,-0.41646306206837175,0.3146711945886773,-0.2293868848768264,-0.652846620298481,-0.3158173268989556,0.44170772486787274,-0.3949578429570631,0.01776803458045536,0.13962525185384225,-0.14408997361756593,-0.03841034543406094,1.4262494482714194,0.6329513385004956,0.7939079459378078,0.05441624697214145,-0.3397490639505265,-0.08477671618353404,-0.431783298293011,-0.49345548413582935,-0.5225887719559899,0.5567154177582676,0.4726497227493324,0.24278277787760338,-0.18832055349722007,-0.09749187297565051,0.09116466881201835,0.10385970657639493,0.9489579924709654,0.0077602696796151924,-0.010764770672798407,0.15575950640983044,-0.07886213063256384,-0.6395571190822557,-0.10419458609645761,-0.09918730122490077,-0.11261555773192289,-0.4162186393492854,0.19502721961914407,0.17268590165987419,-0.47591357758738484,0.13329759857446863,-0.4420825562644169,-0.44120647229516896,0.7029790644047441
0.2445808483182992,-0.5942579605760526,-0.15769450701950852,0.4848929744487639,-0.4632340001357642,0.3820197023730863,-0.16165979714371234,-0.024794868165012536,-0.5804428579130236,0.24038824109612378,0.061773186981642886,-0.020406545761367134,-0.3042569143346567,-0.024203798516538512,-0.27237594342876514,0.36279905367126636,-0.028663887870221325,-0.013081430303623201,0.16881343713674257,0.0706689916031896,0.5947761873246521,0.05700949872163323,0.8329401206738385,-0.12469403563087791,-0.7029663302809135,-0.1452691037581504,0.5434093045790206,-0.06367854972004869,-0.07811349503838844,0.1958542004221937,-0.6235627771724539,-0.3369558007852464,0.6137347746183334,-0.27108107555584837,1.136987062773426,-0.10880441712731453,-0.31626868260309626,-0.5750271126177313,-0.32992284225489826,-0.21522495878333467,-0.29809459066913685,-0.14571470178248255,0.35632220488009103,-0.08558593855260363,0.3663091117876272,-0.4068817697572153,-0.39464827148418263,-0.4325920712848574,1.3260863902118774,0.32526151784695695,-0.12918799202663495,-0.4716836333347519,-0.1769659963393691,-0.6070158054478813,-0.24656319908257196,-0.11879246113288933,-0.06205022947393255,-0.23551139675971125,0.18991115870101372,0.585029403241414,-0.44579894358065786,-0.33970245298643487,-0.8648776189064056,-0.1737832816198178,0.6224466990256502
0.09649963684717444,-0.5504913871651126,-0.057424103487259896,0.5510703226455644,-0.3236027733408897,0.4204398953526274,-0.05127341932588303,-0.14939587940143242,-0.8948275855024285,0.08874987284576191,-0.14845670139091707,0.1294137086294218,-0.5475951134444014,-0.11914370284507542,-0.10793830267580268,0.11330817918536432,-0.09481748727567287,-0.7567375930705343,0.274891213974378,-0.2130386856505641,0.4483127681908698,0.33910771235652615,0.6506428280936548,-0.2763066283920854,-0.4341184381096926,-0.02178443820930276,0.859436600521619,-0.01129580312481547,-0.12518859674811667,0.329320232951886,-0.08929801274170021,0.2570012982643403,0.852589304326813,0.16257704963568723,1.0270546070829716,-0.008360471720985719,-0.1199597458808786,-0.2775870889900982,-0.25944876200387995,-0.29981163750908046,-1.1793938050589294,0.43315270907570236,0.4427954933662645,-0.2831830700564494,-0.043976605649455484,-0.24114253234304234,-0.1313156835745218,-0.0699113208919864,1.2245666169282843,0.1528047419375403,-0.5289495033751312,-0.49666564720746337,-0.017299499446556177,-0.5036192377693499,-0.3132291707907445,-0.2523810116056613,0.03298711062007924,0.5774126933481232,-0.02598859961877381,0.4234656919286255,-0.5126419717141192,-0.2802284412395868,-0.9607672593417106,-0.4181854159314761,0.39276863143796853
0.3338063720800786,-0.40435641634283004,-0.7437657228793846,0.5725073694495704,-0.2746962090328957,0.08098722277453008,-0.08464706594639437,-0.11968250999410476,-0.49465919973356304,0.3897318833441836,-0.0020659399078717805,0.4142857150221849,-0.8087998720381894,-0.15165516775872084,0.11852728625177322,-0.0354347266648815,-0.09523044852667796,-0.8224832475327758,0.1883801304800569,-0.2596365393728616,0.11323999438732396,0.11666441451448219,0.43313980670113333,0.022733484968084847,-0.7308357646383349,-0.4884201894288179,0.8630636131560625,-0.7701431174516291,-0.13682441753874253,0.051219349359433376,-0.49378085233630364,-0.2680932694684566,1.3566138639183687,0.6011036712926232,1.0747725774023023,0.3191343551067403,-0.17875251153977384,-0.2320610413944811,0.24272214052541116,-0.6445272525416608,-0.9641238854606113,0.45632305874769824,0.3750142465699333,-0.36930228980310004,0.3272920344447972,-0.1377623566476556,-0.09416449916213288,0.11003975630937377,1.1971568148944725,0.08473132078196853,-0.04294290917206664,0.055585697471993954,-0.02522293654029442,-0.5726055816214491,-0.49622264181565406,-0.28044010683908027,0.13545172005279638,0.40995258453019934,0.28395114773646535,0.4841029387394401,-0.5602539873334219,0.4568617371196793,-0.7450094902779226,-0.5245479504344737,0.5630060001243077
0.35246072821167174,-0.6088840638323655,-0.8453069362579567,0.27477446299174774,-0.588556377350616,0.6674291203829928,-0.15028701482740164,-0.3299210014724044,0.2675679668191594,0.39194938997395556,0.4036028578977712,0.49621838366874504,-0.3783246019608535,-0.3685709448680109,-0.3198264728571654,0.21152251336933925,-0.11134319658801067,0.07633393058013634,0.30518090863480307,-0.26653610434214176,0.49531897317411266,-0.4513960795335494,0.2570315466935105,0.022118517120375825,-0.7240494207522469,-0.22081860901677616,0.3269216499591404,-0.37100664193151656,0.044665187982907494,-0.3215913237664333,-0.40911284053009334,-0.5044837201744943,0.7555319688134705,-0.2679218758888289,0.6608643945011025,-0.05631990607349023,0.3777291702817122,0.04327964030647406,-0.22083974244113033,-0.5199336108472005,0.18684215213270863,0.42264255116872074,0.2660805903929606,0.11740783806339578,0.3980399787826294,-0.10322672597411936,-0.2376687143168178,0.09477747950007852,1.0188761051940185,0.3335376098891944,-0.34016723794397924,0.49014839594016313,-0.18376976743976703,-0.23358186648313528,-0.25476119721076973,-0.435502040410691,-0.09802610681818119,-0.23927556485733073,0.7200947077369535,0.07664856785625411,-0.8473814353581846,-0.09701169151170341,-0.46605449351042894,-0.4310901200787367,0.7314474058071825
0.1968636656021563,-0.5750920636242731,0.02284016226189091,0.06854932438466035,-0.26209406550390946,0.17376174847685166,-0.31907274494549875,0.208119935004565,-0.31008551130400075,0.07338290921141508,-0.8243280866043722,0.13484188291123486,-0.9583678172531535,0.1834560125085896,0.13062625600332362,0.2750843299505307,0.030307202314952583,-0.6552882224641546,0.3098898127207865,-0.1888089583342066,0.06579586011490178,0.25102447524517757,0.6914346779775384,-0.577252425117868,-0.9905512296561185,0.0021032306971942166,0.8002119849121206,-0.27929382048663454,0.3634081400029545,0.08954287684992648,-0.525961566803697,0.05391538662045405,0.9009665097559354,0.41905883840581964,1.4065520280974644,0.1753093985874135,0.01734636918179193,-0.32214804492179944,-0.07692800590060483,-0.7112993008900333,-1.0611868653056296,0.14704813595180916,0.249170016260216,-0.5730002616137052,0.28607951868636,0.18203093196291398,-0.6596829879852014,0.17856762883785082,1.4043634225317598,0.030488642964911,-0.6929432212165416,-0.4554935697148631,-0.8077961102182186,-0.3379630453081811,-0.567625867643471,0.11946140353922191,0.5607756573496873,0.062489135991249986,0.21416727785812611,0.3167647981402853,-0.2815188364285422,-0.26664153535246604,-0.9535781340591148,-0.3963894764415448,0.7372910185904686
0.4834263785639434,-0.17072032862123218,-0.6684117193214509,0.007659467152185073,-0.3403228932701791,0.43582752411313197,-0.06711512694476404,-0.2464866852456219,-0.08652525918915162,0.11797606027207068,-0.2242311330472198,0.7817467310562797,-0.7029487353693306,0.040100185162933476,-0.4802165359890063,-0.18733157537646478,0.050175230579465144,-0.23669332999449538,0.2626717838167314,-0.19574199991944563,0.12289357078696289,-0.07927293725016257,0.6068335870826773,-0.25089889195960036,-1.0139276214247448,-0.37162011489429986,0.6162676161924603,-0.583803145529574,0.49309915496738727,0.2900605655412905,-0.4758884489115844,-0.06717160976774916,0.8846079253674716,0.23022998109529222,0.8326112650169165,0.15433979144433238,0.34416299384595556,0.04163043970848395,0.3505432836457472,-0.501763694081606,-0.7164109628888001,0.6903342211319541,0.5089287551355173,0.02807821618585837,0.057980419772457756,-0.11025851338961237,-0.2876114286152233,-0.47944138134028647,0.7382324229013469,0.3141174524150157,-0.08030433621382714,0.39488297478793555,0.33886983464478293,-0.05195799844992199,-0.7016069399935971,-0.3145967325449398,-0.005970228504803603,-0.5421621022131512,0.47474805760564964,0.3573057529064142,-0.7171288498061711,0.38771001197115035,-0.8778702212119031,-0.1974925458723113,0.4448225679806023
0.24717916394401346,-0.19876319328821118,-0.7976159025685032,0.4884917171575778,-0.5681893234532541,0.1721186950512988,-0.5464619113048536,-0.004904552301320433,0.12181295770236392,0.31594764962153954,-0.8084234954693192,0.08327830098016328,-1.1144631635266604,-0.2987772654405822,-0.18391042787837136,0.12899389511679674,-0.08833095121515928,-0.9942948374397069,0.31977723868064767,-0.3038165424056517,0.17947450746580815,0.08444377397286834,0.41688344717822085,0.03282634966665487,-0.6590852209062009,-0.6294743314335354,0.5867076578994096,-0.6292509837464808,0.10553109271461308,-0.2737519650328641,-0.4762202510287605,-0.28463384373297623,0.9776436450744854,0.49862883575122924,0.9905865185198401,0.25408830874671645,-0.6556182423526968,-0.1143902577022541,-0.1264899701942906,-0.4897504248622221,-0.39060071122026924,0.5842030995988834,0.2758398627907464,-0.06992191041214839,0.4000397502094966,-0.05352093164086302,0.17442822789064136,0.004489376785538023,1.033605828908562,-0.1296555380137048,-0.33606762413758984,-0.3901622294159531,-0.555513083739162,-0.5447749114524529,-0.16822720606144434,-0.3732151217255455,0.13056610746368955,0.16156516505352422,0.03473259725882353,0.12965703148725372,-0.8830711776653094,0.20301451577382634,-0.48047123624124183,-0.39067987887909217,0.5689330482864685
0.3581398384050279,-0.4115393911285693,-1.0590924161674473,0.21583157828972852,-0.6576839856749525,0.497148415379654,-0.06737428018883451,-0.2259787441904469,0.24493102240490502,0.39739525200081144,0.1754805374486926,0.23384853093955088,-0.07350693433321112,-0.15577692010188593,-0.32890768909145945,0.1839054112246395,-0.21358914342365082,-0.21234360444946979,0.11430759722479775,-0.12116151889104096,0.23285756384523512,-0.12775521899488945,0.35065404159575425,0.24523719832935537,-0.956442579304567,-0.3130478674135423,0.18971528736760604,-0.43864464081665044,-0.15569034901281636,-0.41699542164539305,-0.3720602841619861,-0.04247539375034008,0.7998813058296437,0.19085333857798967,0.7090886832378843,0.024037926664820165,0.8073163162534652,0.12662523609487264,-0.04923318428326964,-0.6977968774125375,-0.3811890118063927,0.23050419875281836,0.13147542156162204,-0.2988914730670541,0.11760810803534229,0.025047933766919467,-0.18780297871319762,-0.02863382506923631,0.3022954754901712,0.028611127181591943,0.24528289049140226,0.22732585820924595,-0.07449288859135203,-0.23643742231856493,-0.6320486280373654,-0.44852938409806414,0.044630472152207286,0.47613180160112345,0.22422956544657413,0.2104867355658703,-0.3279329456983957,0.6278284870207976,-0.48227256450764855,-0.3873197675303387,0.903573833960226
0.4310195030835419,-0.9776044563023436,-0.43760769366562874,0.18926185472147608,-0.516544381162438,0.35085870456078105,0.03308495302290811,-0.3408926158950052,-0.35232900022085156,0.16504075660952122,0.07573975730423423,0.3745016064827794,0.012767335759367025,-0.4646865683825613,-0.15066791230360307,0.3682705550785696,-0.3035868641995448,-0.5109945668006138,0.6206832468680915,0.28085917427275403,0.8980088002404594,-0.017858514390339066,0.005810395927474912,0.056948488228553515,-0.7750513654613306,-0.08678627890374144,0.2186997469497589,0.030603828054881946,-0.14803168467875372,-0.02081548414446055,-0.4444690162184644,0.06310627928637147,1.2721272226096754,0.7722023000151076,0.8332896769673495,0.31919057244510746,0.36308471685009025,-0.461860465110161,-0.5221023015688075,-0.7299119156613,-0.33508738766615126,0.25155093562068376,0.2865053600525094,-0.1220270338175112,0.12544815230612705,-0.2607808329161327,-0.08431474893820476,-0.2231907362731157,1.260939764501545,0.36993487988858514,0.16291141950833138,-0.17070691414631983,-0.5699283897858067,-0.2051187094220177,-0.1441855264697669,-0.2818110950475495,0.10240852650995112,0.5249298372154987,0.17723388070947965,0.13057440478038243,-0.3612609556625014,0.024304936745206188,-0.5911149436008235,0.04886535008655848,0.8645217923642107
0.368795045130767,-0.36897097705384496,-0.6580907855816909,0.424503858604955,-0.5429612316583774,0.25310859050829176,0.03521779492641557,-0.18207525224299592,-0.16717979089934332,0.2835529614706343,0.41374499677604926,-0.25669961850528283,-0.021740353457483635,-0.09221832364401536,-0.1655545489449838,0.22265898095295333,-0.24362008012496872,-0.5157830804351251,0.13608935634588656,-0.2052827129773323,0.49082899644635736,0.06104242600443337,0.3861253126372389,0.08574838768511758,-0.8674886854996093,-0.38994929872042233,1.0285201672228612,-0.4855796159310717,0.25622034179569814,0.19029868958290583,-0.9617611586166055,-0.3840488598063569,1.4386050603882001,0.2430397884064989,1.004479610435265,0.08292410226014982,0.30353707053223966,-0.08753090863907571,-0.26377951548226347,-0.9998570665912899,-0.49449800306714375,0.044478500816213115,0.3105812370896609,-0.39407557349655753,0.10853129936983638,-0.26022338106072407,-0.06356291420481332,-0.48293480983061515,1.073410879361603,0.06823575261968423,-0.4158634952463546,-0.38200111080616794,-0.6570487343279372,-0.9185416208396173,-0.6622677009358204,-0.13249824520500636,0.21442148090057397,0.12173203346406564,-0.4586459586867452,0.8566052203919999,-1.1044490810037288,0.033328815705957464,-0.5338492152941626,-0.34102176622588176,0.814381413098635
