May_4,May,April_4,February_2,October_3,June_3,April_7,November_4,March_5,September,November,August_3,May_8,June_5,November_5,April_5,August_4,March_7,February_6,March,March_6,March_10,January_5,May_5,November_3,January_3,October_4,February_3,January_4,April_3,August_6,April_6,June_6,January_2,September_2,August_2,September_3,March_2,May_2,May_10,October,January,March_8,May_7,October_2,November_2,February_4,May_6,February_5,June_7,March_9,May_3,June_4,March_3,April,July,August,March_11,April_2,May_9,June,June_2,February,August_5,March_4
-0.17155922434762272,0.24278277787760338,-0.4342947243378947,-0.5219139979921485,0.056320381651852526,-0.33763791796078346,0.05187123893590061,0.5768671710207486,0.15422387478134963,-0.3487534429642847,-0.8309162501779904,0.4726497227493324,-0.5050853193844994,0.33073841219806877,0.9421626330962203,0.26846137943631726,-0.6395571190822557,1.1122285248539219,-0.5295278876543892,-0.5050480569079431,0.46513549002347576,0.266362011898662,0.46441387941123075,0.015401064114009363,-0.2698902313447652,0.04645355653329744,0.7210565194262538,-0.13932042320239596,-0.24739870511550396,-0.1587580199591816,0.13512563240427536,0.13329759857446863,-0.18896831064264938,-0.18832055349722007,-0.600711893060017,-0.09773262593915,-0.2371678014457638,0.8755926116847191,0.4207294561216186,-0.07506945949439042,-0.04966423021881895,-0.573031189327332,0.46965283110925626,0.17595978266984086,-0.18241658018139906,0.43645195787757285,-0.45092194119868223,-0.09918730122490077,0.6481529398151853,-0.30270768585854424,-0.465564976184165,-0.10165589011439802,0.019927800218265304,0.17105229036503833,0.6383654086838091,-0.2567438983279463,-0.2989658873654527,-0.12146268933209453,0.17268590165987419,0.11561449649495167,0.09388954228483028,-0.3484505638600045,-0.6609138380680172,-0.5951207716939377,-0.48337485433831523
-0.29962806536074327,-0.08558593855260363,-0.4632340001357642,-0.645141617838444,-0.48413192339464434,-0.06052293952041914,0.5304195626784035,0.5805664923625039,0.27051719638625515,-0.14347126241129868,-0.6611743946014537,0.35632220488009103,-0.5942579605760526,0.2588690713872721,1.1367648218635236,-0.013286273860076386,-0.6070158054478813,1.104751603897025,-0.7896083080827851,-0.3532868068870878,-0.21984822745286686,0.4062243177025349,0.3555434462241331,-0.22827697671868852,-0.024794868165012536,0.4856183646472711,0.09284023251423885,-0.2080412429831104,-0.3833919501460929,0.10130224251106884,0.6611177729462479,-0.33970245298643487,-0.17080764416250105,0.3663091117876272,-0.5892570017130513,-0.04467048714056322,-0.08298041805140108,0.3543860531002698,0.36279905367126636,0.1490845599940313,0.06083755608978933,-0.09140396532809623,0.23786465962933173,0.3686210309111754,0.150736470249349,0.25234379729698286,-0.29561509166033795,-0.11879246113288933,0.24712725949577244,-0.31989129308033554,-0.6922747289388858,-0.26336528530774017,0.13454229401797263,-0.4246419400229782,1.059601041029509,0.0544636908992464,-1.0031347131302364,0.9278346982357527,0.585029403241414,-0.27237594342876514,-0.31177893681798297,-0.031353236074770696,-1.161901782061098,-0.02925513396035213,-0.2433646906787489
-0.19809021512149574,-0.2831830700564494,-0.3236027733408897,-0.5445678184607071,0.12242130021388957,0.03657581874098493,-0.06538366218915291,0.6485343505162475,-0.1088966062525381,-0.09763492306126315,-0.7122085021547585,0.4427954933662645,-0.5504913871651126,0.31638393281574384,0.8210341268086437,0.08950826971711479,-0.5036192377693499,1.0565307536708934,-0.06246218666982895,-0.4682559329412117,0.05120557719482021,0.2448642124844441,0.4240359740095929,-0.31093515094883534,-0.14939587940143242,0.5420268873198401,-0.07541960412673912,-0.047317949348729044,-0.11108371893305495,-0.1553293200558984,0.022508186642830812,-0.2802284412395868,0.12162784186660902,-0.043976605649455484,-0.6032922177352915,-0.8203757429118419,-0.5023306916843246,0.36832214069838276,0.11330817918536432,-0.0919507637443072,-0.044413996940637634,-0.5795451682559208,0.18965925795165664,0.23916715106857125,0.13332595287733062,0.041842734587286386,-0.44522598842805683,-0.2523810116056613,0.4937071898282592,-0.28051922614601993,-0.3722353965693787,-0.5897442091976048,0.241593031706376,0.006866089363067006,1.1273189685527163,-0.1623671682873271,-0.10924910723841778,0.9788029977761851,0.4234656919286255,-0.10793830267580268,-0.32230183648240573,-0.3806133437856532,-1.429444394441402,-0.3537795859238759,-0.5130038850726777
-0.18192506035393397,-0.36930228980310004,-0.2746962090328957,-0.48367355327770045,-0.5713983721118528,-0.18338309773292388,0.9714985514211064,0.013591991046614543,-0.33148096188058374,-0.5692457051319753,-0.6001152152730288,0.3750142465699333,-0.40435641634283004,0.5049384212827607,1.2071949614475375,0.19266849100083666,-0.5726055816214491,0.9660953974747183,-0.5231803885057017,-0.5970950072164743,0.2622495479477101,0.14739444440220142,0.5154151668447621,0.045831459311195206,-0.11968250999410476,0.7143555405754107,0.14041478864504786,-0.052707253342184346,0.27730386566004683,0.19411100268474304,-0.03861197631765763,0.4568617371196793,0.09225531721869562,0.3272920344447972,-0.7407920207038754,-0.4119137404603217,-0.3221406935019548,0.5522911306175431,-0.0354347266648815,-0.19551769979250694,-0.37260305956912726,0.35472372307746514,0.45833410512237793,0.15170272224374265,0.2682716835936159,0.1342372325833509,-0.6071417840705915,-0.28044010683908027,0.4384376669616481,0.012633598971698686,-0.4204199119231712,-0.12120094179301913,0.32290310238175024,0.44360003320308383,1.4319532054845017,-0.3613627694718031,-0.464771782606479,0.9580676299500905,0.4841029387394401,0.11852728625177322,-0.2920927144509066,-0.3980121293389087,-0.766979866869331,-0.2126385338930976,-0.7134046324686762
-0.4266497566454339,0.11740783806339578,-0.588556377350616,-0.044887095738978144,-0.372947158624347,-0.05041573452850818,0.12617710712947489,0.5890260457441358,-0.0823973859334677,-0.2820768201507703,-1.224191753603293,0.2660805903929606,-0.6088840638323655,0.12912432803396853,1.1883885278126067,0.08065811717788834,-0.23358186648313528,0.9041241287021972,-0.7819201237453287,-0.3370181044848558,0.39124666721007056,-0.08720562697069184,0.17501726599925874,0.18475014912093615,-0.3299210014724044,0.15894738623220978,0.4814170712015559,-0.42557847031752827,-0.4245395232187857,0.2308867283787254,-0.47917838150572756,-0.09701169151170341,-0.2856485080547966,0.3980399787826294,-0.2733525405312169,0.7247285058070196,0.34614262241038213,0.5504945224972687,0.21152251336933925,0.018093214648760642,-0.0057347107831053346,0.32995515238289985,0.5393108547499775,-0.021041998929369685,-0.04037835135237154,0.41325941866939203,-0.7112376138454568,-0.435502040410691,0.046204049420492235,-0.5582186208856186,-0.3802471313860813,-0.22376849482074684,-0.21095788843332225,-0.07602600104771107,0.6567505555849746,-0.25672554845667866,0.19906909594024802,0.35127291306423936,0.07664856785625411,-0.3198264728571654,-0.08221757368668488,-0.5592097189592778,-0.3012569852490516,-0.47834266538917897,-0.5706413637689001
0.05593764126259395,-0.5730002616137052,-0.26209406550390946,-0.6191885522432192,0.14283703844048384,0.03600757715996664,0.3348562362247137,0.6549702423293253,0.7065029794648454,-0.2484366548058114,-0.5112955812452302,0.249170016260216,-0.5750920636242731,0.39136858594741764,0.7421504314983536,0.1409398202826707,-0.3379630453081811,1.3391904372447758,0.3960858933369769,-0.6879828200760861,-0.03409329573511288,0.4854726236182014,0.0030005816599533164,-0.30581882824736045,0.208119935004565,0.6569652360489866,0.006061651245442487,0.02906306584914929,-0.7118818928094762,0.4719473139088125,0.2739436693984683,-0.26664153535246604,-0.053861615881798275,0.28607951868636,-0.9399521711933472,0.5012327734922261,-0.16070600318789788,0.48120237196957005,0.2750843299505307,-0.1025541858305576,-0.4289238118191287,0.13619139011831458,0.0936900898339462,0.16696173104158024,0.7604480382644458,-0.19711308824147744,-0.6172543353497707,0.11946140353922191,0.13690567365972608,-0.2515767910786089,-0.38148880085608844,-0.040581892217356495,0.17907050991988394,-0.6149672876066431,1.684653941603494,0.047399591949629734,0.01519738253406917,1.4663528888918378,0.3167647981402853,0.13062625600332362,0.0744481569654038,-1.1098855169287876,-1.050741186048294,-0.7508362192936073,-0.3028090572928414
0.012949113911024726,0.02807821618585837,-0.3403228932701791,-0.08180039685021899,-0.7501900757620878,-0.3228815208961173,0.636353891900779,0.10017804844529912,-0.49805174445767414,-0.23476135524636124,-0.4760354306308408,0.5089287551355173,-0.17072032862123218,0.27404434804713046,1.0536520073532667,0.10915853885264623,-0.05195799844992199,0.6929983163517665,-0.3700990405148221,-0.5770418204834109,0.46185535615568,0.22416073555739874,0.2300617779075855,-0.4004968557115499,-0.2464866852456219,0.768547337596313,-0.18597172210365964,-0.005807323299417216,0.288962925152038,0.07224294385337766,0.1778086432259397,0.38771001197115035,-0.21025493729337996,0.057980419772457756,-0.3924196256450519,-0.47345549750464855,-0.40148932454690134,0.0829631974230022,-0.18733157537646478,-0.20817538696780108,-0.3212710423679549,-0.06213177734967856,0.4731336291406081,0.2026332348492133,0.33363501727109907,-0.02378766568214477,-0.4650534409316634,-0.3145967325449398,0.18457485534387025,-0.26768936461891835,-0.3126356513286386,0.24354819236453032,0.24751501489051975,0.02707470229316714,1.1740167931836136,-0.13027672340456323,-0.41813832106383525,0.8482944038626811,0.3573057529064142,-0.4802165359890063,-0.09112485498760554,-0.4719711638602449,-0.7644862707193283,-0.3989064457883481,-0.6267065340868955
0.0728420011549555,-0.06992191041214839,-0.5681893234532541,-0.2275047826347979,0.12125150737236019,-0.2323938238387191,0.3201090769851812,0.595017569298125,0.16264642662699902,-0.20422243713981472,-0.4695468899604176,0.2758398627907464,-0.19876319328821118,0.4677709978316918,1.6909660194108644,0.07499354100564497,-0.5447749114524529,1.2749474493972202,-0.6882234294106311,-0.5845357600931949,0.543859091411938,0.638989846423458,0.21427339185164776,-0.17291504260269963,-0.004904552301320433,0.07175298855170824,-0.1662930615311769,-0.21880081276675117,0.19427663439005274,0.3266600746667534,0.05502611920294457,0.20301451577382634,0.06735428954817901,0.4000397502094966,-0.003446577103506366,0.4264325994561887,-0.17735633221649763,0.873018938533953,0.12899389511679674,-0.33575086852410024,-0.32009893586900556,0.011959868986036744,0.2066412433692039,-0.02331571567521898,0.5940049959539192,0.39154896044165216,-0.6594074566338863,-0.3732151217255455,0.24170182562491951,-0.3624171461847268,-0.5816385106876406,0.0013284571457017544,0.19634629844127097,-0.30149432516412905,1.3817786710988766,-0.005643600626907212,-0.4302912097974462,0.16867265608831142,0.12965703148725372,-0.18391042787837136,-0.009133081640044942,-0.5144402992142865,-0.44966313383443124,-0.5727481812087664,-0.8556766730375258
-0.20657052424822278,-0.2988914730670541,-0.6576839856749525,-0.49951412626349756,-0.082730732977853,-0.22732450538537374,0.5652883146704264,0.1315018710239645,-0.42279025549414506,-0.2602095884639008,-0.9032381489585998,0.13147542156162204,-0.4115393911285693,0.20153675279260994,1.3635008560352564,0.1691645055878873,-0.23643742231856493,0.9390956938796949,-1.0814464411781828,-0.47540170354573014,0.45642423836751916,-0.24152254876373003,0.3126776949695229,-0.04928196095223428,-0.2259787441904469,0.3431027533852986,0.01886801695038659,-0.11057677157139659,0.015604414585302637,-0.0002573397127765484,-0.12718349825166095,0.6278284870207976,-0.3404957471921167,0.11760810803534229,-0.7211560969244878,-0.47719724664207,-0.19238004016534246,0.19208038931962712,0.1839054112246395,-0.19142805165787952,0.05339424838769322,0.06627615049429277,0.3899092280595247,0.16939595170002197,0.5103720931020628,0.4604385675170539,-0.7381118542480071,-0.44852938409806414,0.24555388751766102,-0.07654095388519874,-0.18360969894877424,-0.16589945869841327,-0.011251398848788785,0.013602604116328229,1.0440027093598088,-0.22521453587435486,-0.15135351764977678,0.47907474069093803,0.2104867355658703,-0.32890768909145945,0.46095089163007036,-0.6553842581448799,-0.5219815791460276,-0.12359168923877573,-0.2519638586924942
-0.15328277651759958,-0.1220270338175112,-0.516544381162438,-0.6208700630591956,-0.036879143109702195,0.056518591711473734,0.39333256046727405,1.0905965660804522,0.15142863900647816,0.16400037857779484,-0.46305234942559786,0.2865053600525094,-0.9776044563023436,0.10905351660288778,1.1649350506520295,0.19801015422150792,-0.2051187094220177,1.3449339368055797,-0.45130208444481373,-0.3745931940095398,0.21286981219524595,0.435624926766786,0.23470362205561004,-0.3314436275018391,-0.3408926158950052,0.5281180191389668,0.4562709404355104,-0.49745585952616755,-0.016681622520301496,-0.24754537065060955,-0.12324771269660165,0.024304936745206188,-0.19599545304739924,0.12544815230612705,-0.5555411107619483,0.2672695100112458,-0.3473819038476572,0.3165840465602812,0.3682705550785696,-0.23521559387225316,0.14788067469070518,-0.6730986316827667,0.47201858745704606,0.12941508974218097,0.3769050626976653,0.18846331067002048,-0.5633461712264302,-0.2818110950475495,0.5493525014483867,-0.12694537162019098,-0.44145459659042446,-0.3172303702385343,0.09080994298954395,-0.5716410287893521,1.3364234079050286,0.18393686160484174,-0.23391193865491894,0.8671612813953443,0.13057440478038243,-0.15066791230360307,0.07884740963127969,-0.7644248335591622,-1.1250611430533473,-0.24699803930539121,-0.3444160668277708
-0.25573658649421516,-0.39407557349655753,-0.5429612316583774,-0.9761136160324047,0.1300117502879318,-0.040149043410618694,0.6435488621479183,0.5925464051854579,0.2517106092789124,-0.09727370239950807,-0.6404921242697718,0.3105812370896609,-0.36897097705384496,0.3298844942655818,0.9214987638202816,0.14323393532790804,-0.9185416208396173,0.8577076447623716,-0.331598649909638,-0.6164276893226602,0.36036125741867864,0.2804445882822666,0.3364008352897619,-0.3542165969906859,-0.18207525224299592,0.5005528235003647,0.4222526829181591,-0.1382140279250529,0.14520972508241736,0.05983536111515078,-0.1429938559982144,0.033328815705957464,0.07210511694700353,0.10853129936983638,-0.6891634474803392,-0.0726825267343113,-0.15413030510474457,0.5534805558427426,0.22265898095295333,-0.0517221217559169,0.06205188696765794,-0.5797211579586026,0.43988037956555015,0.1490058723432642,0.20241242612503574,0.46139905769582046,-0.5043453982958627,-0.13249824520500636,0.4079698858930786,-0.40478414179789973,-0.4362204849414808,-0.18965845812667237,-0.32338556199726426,-0.31295742536405724,1.8098386450692014,-0.06748079423475378,-0.3177106838081022,0.5041493368456579,0.8566052203919999,-0.1655545489449838,-0.1740681414686024,-1.0012547902370876,-0.9096669776959699,-0.21854076579478732,-0.29110276766518095
